product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Additive_2 Rt(min),UV210_Additive_2 AreaAbs,UV210_Additive_4 Rt(min),UV210_Additive_4 AreaAbs,UV210_Additive_6 Rt(min),UV210_Additive_6 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs
67280.16394,0,17525.38074,1.042356705,30.01215681,0,2016-Dec14-1536-CN-Plate2-134.Raw,2016-dec14-1536-cn-plate2-134.raw,9:F,0.467,22913.56243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393,67280.16394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17525.38074
122000.5768,0,18556.71076,1.042356705,51.39708789,0,2016-Dec14-1536-CN-Plate2-150.Raw,2016-dec14-1536-cn-plate2-150.raw,10:F,0.466,1279.70279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,122000.5768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18556.71076
116876.325,6879.40680,18224.32797,1.042356705,50.13634297,2.831136001,2016-Dec14-1536-CN-Plate2-166.Raw,2016-dec14-1536-cn-plate2-166.raw,11:F,0.466,3881.29789,0,0,0,0,0.897,6879.40680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,116876.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18224.32797
7931.03770,0,19179.78401,0.948682226,2.942173839,0,2016-Dec14-1536-CN-Plate2-182.Raw,2016-dec14-1536-cn-plate2-182.raw,12:F,0.468,40981.70811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,23914.05396,1.221,7931.03770,0,0,0,0,0,0,0,0,1.770,19179.78401
130929.0015,42465.31886,26644.41574,0.948682226,34.96324083,11.95334492,2016-Dec14-1536-CN-Plate2-198.Raw,2016-dec14-1536-cn-plate2-198.raw,13:F,0.468,2211.77111,0,0,0,0,0.899,42465.31886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,130929.0015,0,0,0,0,0,0,0,0,1.771,26644.41574
144200.5015,49753.08613,20113.73730,0.948682226,51.01008234,18.55190512,2016-Dec14-1536-CN-Plate2-214.Raw,2016-dec14-1536-cn-plate2-214.raw,14:F,0,0,0,0,0,0,0.900,49753.08613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,144200.5015,0,0,0,0,0,0,0,0,1.771,20113.73730
26799.32404,0,17548.91809,1.337543187,15.31942872,0,2016-Dec14-1536-CN-Plate2-230.Raw,2016-dec14-1536-cn-plate2-230.raw,15:F,0.468,32113.80080,0,0,1.418,26799.32404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,14508.30530,0,0,1.769,17548.91809
141888.81300,0,17449.77373,1.337543187,81.56943098,0,2016-Dec14-1536-CN-Plate2-246.Raw,2016-dec14-1536-cn-plate2-246.raw,16:F,0,0,0,0,1.417,141888.81300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17449.77373
130869.7884,6765.36708,16923.64491,1.337543187,77.57371189,2.998187056,2016-Dec14-1536-CN-Plate2-262.Raw,2016-dec14-1536-cn-plate2-262.raw,17:F,0.466,3446.04319,1.394,939.31931,1.417,130869.7884,0.897,6765.36708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16923.64491
72256.81705,0,17777.09390,2.843725517,86.68959994,0,2016-Dec14-1536-CN-Plate2-278.Raw,2016-dec14-1536-cn-plate2-278.raw,18:F,0.467,3615.06838,0,0,0,0,0,0,0,0,0,0,0,0,0.755,72256.81705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17777.09390
76242.68126,4179.35122,17501.07997,2.843725517,92.91423383,1.791039994,2016-Dec14-1536-CN-Plate2-294.Raw,2016-dec14-1536-cn-plate2-294.raw,19:F,0,0,0,0,0,0,0.897,4179.35122,0,0,0,0,0,0,0.755,76242.68126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17501.07997
79221.84133,0,17317.46205,2.843725517,97.56849953,0,2016-Dec14-1536-CN-Plate2-310.Raw,2016-dec14-1536-cn-plate2-310.raw,20:F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,79221.84133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17317.46205
33435.99173,0,15333.81499,2.174082389,35.55504656,0,2016-Dec14-1536-CN-Plate2-326.Raw,2016-dec14-1536-cn-plate2-326.raw,21:F,0.468,22683.82208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,6600.96055,0.721,33435.99173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,15333.81499
92626.81753,43549.03793,15297.45061,2.174082389,98.73132029,21.35112529,2016-Dec14-1536-CN-Plate2-342.Raw,2016-dec14-1536-cn-plate2-342.raw,22:F,0,0,0,0,0,0,0.898,43549.03793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,92626.81753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,15297.45061
86016.37651,40670.55789,14269.91306,2.174082389,98.28722602,21.37568624,2016-Dec14-1536-CN-Plate2-358.Raw,2016-dec14-1536-cn-plate2-358.raw,23:F,0,0,0,0,0,0,0.898,40670.55789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,86016.37651,0,0,0.706,353.84398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,14269.91306
,0,14668.96815,,0,0,2016-Dec14-1536-CN-Plate2-374.Raw,2016-dec14-1536-cn-plate2-374.raw,24:F,0.469,35176.96012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,14668.96815
126023.5739,26981.51506,15626.09073,1.337543187,80.90409924,12.95022322,2016-Dec14-1536-CN-Plate2-7.Raw,2016-dec14-1536-cn-plate2-7.raw,1:G,0.465,5868.10147,1.396,154.75210,1.418,126023.5739,0,0,0.742,26981.51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,15626.09073
64016.94987,29664.71061,19447.88530,2.843725517,70.2055639,11.44007825,2016-Dec14-1536-CN-Plate2-23.Raw,2016-dec14-1536-cn-plate2-23.raw,2:G,0.465,11849.30562,0,0,0,0,0,0,0.746,29664.71061,0,0,0,0,0.754,64016.94987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19447.88530
72735.49137,32004.40183,18670.44190,2.843725517,83.08846167,12.85631133,2016-Dec14-1536-CN-Plate2-39.Raw,2016-dec14-1536-cn-plate2-39.raw,3:G,0.465,6683.79161,0,0,0,0,0,0,0.746,32004.40183,0,0,0,0,0.755,72735.49137,0.628,2787.27053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18670.44190
75866.23104,0,19003.78340,2.843725517,85.14465222,0,2016-Dec14-1536-CN-Plate2-55.Raw,2016-dec14-1536-cn-plate2-55.raw,4:G,0.465,6703.85129,0,0,0,0,0,0,0,0,0,0,0,0,0.755,75866.23104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19003.78340
3579.04910,26494.45610,18528.11027,2.174082389,3.149733367,10.72469982,2016-Dec14-1536-CN-Plate2-71.Raw,2016-dec14-1536-cn-plate2-71.raw,5:G,0.468,41544.26626,0,0,0,0,0,0,0.743,26494.45610,0,0,0,0,0,0,0,0,0,0,0.598,14303.61256,0.723,3579.04910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772,18528.11027
84924.49639,34795.91877,17733.92088,2.174082389,78.08461533,14.71583146,2016-Dec14-1536-CN-Plate2-87.Raw,2016-dec14-1536-cn-plate2-87.raw,6:G,0.466,6235.60834,0,0,0,0,0,0,0.743,34795.91877,0,0,0,0,0,0,0,0,0,0,0,0,0.720,84924.49639,0.645,2551.58466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772,17733.92088
86934.98482,33182.19933,17258.02230,2.174082389,82.13737482,14.42033686,2016-Dec14-1536-CN-Plate2-103.Raw,2016-dec14-1536-cn-plate2-103.raw,7:G,0.467,5585.91064,0,0,0,0,0,0,0.744,33182.19933,0,0,0,0,0,0,0,0,0,0,0,0,0.722,86934.98482,0,0,0.710,2723.33591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.773,17258.02230
,24062.05136,18311.51099,,0,9.855297323,2016-Dec14-1536-CN-Plate2-119.Raw,2016-dec14-1536-cn-plate2-119.raw,8:G,0.467,40278.40936,0,0,0,0,0,0,0.741,24062.05136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18311.51099
17765.78609,23675.86576,17846.40656,1.042356705,7.782359234,9.949845794,2016-Dec14-1536-CN-Plate2-135.Raw,2016-dec14-1536-cn-plate2-135.raw,9:G,0.468,37206.72712,0,0,0,0,0,0,0.743,23675.86576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394,17765.78609,1.238,1674.09212,0,0,0,0,0,0,0,0,0,0,0,0,1.771,17846.40656
122130.74750,28965.12404,17813.07548,1.042356705,53.59986981,12.1954477,2016-Dec14-1536-CN-Plate2-151.Raw,2016-dec14-1536-cn-plate2-151.raw,10:G,0,0,0,0,0,0,0,0,0.741,28965.12404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393,122130.74750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17813.07548
117707.156,29105.72176,17779.25326,1.042356705,51.75674767,12.27795735,2016-Dec14-1536-CN-Plate2-167.Raw,2016-dec14-1536-cn-plate2-167.raw,11:G,0.466,2359.08475,0,0,0,0,0,0,0.741,29105.72176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393,117707.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17779.25326
0,23459.36046,18840.76355,0.948682226,0,9.338538909,2016-Dec14-1536-CN-Plate2-183.Raw,2016-dec14-1536-cn-plate2-183.raw,12:G,0.468,43382.59353,0,0,0,0,0,0,0.741,23459.36046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,25617.34931,0,0,0,0,0,0,0,0,0,0,1.770,18840.76355
135025.6521,29558.42092,19363.80681,0.948682226,49.61438009,11.44858339,2016-Dec14-1536-CN-Plate2-199.Raw,2016-dec14-1536-cn-plate2-199.raw,13:G,0.467,2033.44599,0,0,0,0,0,0,0.742,29558.42092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,135025.6521,1.112,4761.39862,0,0,0,0,0,0,1.771,19363.80681
140747.43600,31509.81082,18657.18619,0.948682226,53.675534,12.66662501,2016-Dec14-1536-CN-Plate2-215.Raw,2016-dec14-1536-cn-plate2-215.raw,14:G,0,0,0,0,0,0,0,0,0.744,31509.81082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,140747.43600,0,0,0,0,0,0,0,0,1.772,18657.18619
1141.98078,22744.15328,17712.18263,1.337543187,0.646778821,9.630724412,2016-Dec14-1536-CN-Plate2-231.Raw,2016-dec14-1536-cn-plate2-231.raw,15:G,0.468,39530.31915,0,0,1.418,1141.98078,0,0,0.741,22744.15328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,20386.05754,0,0,1.770,17712.18263
143487.5487,29110.01788,16621.78064,1.337543187,86.59757822,13.13488241,2016-Dec14-1536-CN-Plate2-247.Raw,2016-dec14-1536-cn-plate2-247.raw,16:G,0,0,0,0,1.419,143487.5487,0,0,0.742,29110.01788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,16621.78064
143732.6544,29366.49326,16983.99240,1.337543187,84.89551287,12.96801684,2016-Dec14-1536-CN-Plate2-263.Raw,2016-dec14-1536-cn-plate2-263.raw,17:G,0,0,1.395,699.07962,1.419,143732.6544,0,0,0.743,29366.49326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,16983.99240
74069.87174,24857.32467,17285.77285,2.843725517,91.39064225,10.78516632,2016-Dec14-1536-CN-Plate2-279.Raw,2016-dec14-1536-cn-plate2-279.raw,18:G,0.467,2913.64184,0,0,0,0,0,0,0.743,24857.32467,0,0,0,0,0.755,74069.87174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17285.77285
80752.31852,27445.39194,17702.01257,2.843725517,97.29293259,11.6280812,2016-Dec14-1536-CN-Plate2-295.Raw,2016-dec14-1536-cn-plate2-295.raw,19:G,0,0,0,0,0,0,0,0,0.744,27445.39194,0,0,0,0,0.755,80752.31852,0.628,1011.84078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,17702.01257
84546.92331,0,18101.06387,2.843725517,99.61910732,0,2016-Dec14-1536-CN-Plate2-311.Raw,2016-dec14-1536-cn-plate2-311.raw,20:G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,84546.92331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18101.06387
3999.48789,22961.61399,15652.81539,2.174082389,4.166287009,11.00198914,2016-Dec14-1536-CN-Plate2-327.Raw,2016-dec14-1536-cn-plate2-327.raw,21:G,0.469,35119.42427,0,0,0,0,0,0,0.742,22961.61399,0,0,0,0,0,0,0,0,0,0,0.597,13960.55211,0.724,3999.48789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,15652.81539
92074.72212,34092.90786,16217.94356,2.174082389,92.57247896,15.76629047,2016-Dec14-1536-CN-Plate2-343.Raw,2016-dec14-1536-cn-plate2-343.raw,22:G,0,0,0,0,0,0,0,0,0.741,34092.90786,0,0,0,0,0,0,0,0,0,0,0,0,0.720,92074.72212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16217.94356
86146.94692,31650.62181,14834.33904,2.174082389,94.69105416,16.00203845,2016-Dec14-1536-CN-Plate2-359.Raw,2016-dec14-1536-cn-plate2-359.raw,23:G,0,0,0,0,0,0,0,0,0.741,31650.62181,0,0,0,0,0,0,0,0,0,0,0,0,0.720,86146.94692,0,0,0.708,1370.97466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,14834.33904
,21935.36526,15928.42890,,0,10.32840342,2016-Dec14-1536-CN-Plate2-375.Raw,2016-dec14-1536-cn-plate2-375.raw,24:G,0.468,37460.71807,0,0,0,0,0,0,0.741,21935.36526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,15928.42890
129761.4792,11171.25869,15811.12503,1.337543187,82.32885806,5.299081503,2016-Dec14-1536-CN-Plate2-8.Raw,2016-dec14-1536-cn-plate2-8.raw,1:H,0.464,4814.38375,1.393,412.47251,1.418,129761.4792,0,0,0,0,0.733,11171.25869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,15811.12503
69698.42911,11222.99918,20185.48245,2.843725517,73.64322424,4.169952047,2016-Dec14-1536-CN-Plate2-24.Raw,2016-dec14-1536-cn-plate2-24.raw,2:H,0.465,10646.57360,0,0,0,0,0,0,0,0,0.734,11222.99918,0,0,0.755,69698.42911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,20185.48245
78116.70440,12287.40864,18953.70081,2.843725517,87.90201497,4.862140948,2016-Dec14-1536-CN-Plate2-40.Raw,2016-dec14-1536-cn-plate2-40.raw,3:H,0.465,4908.16743,0,0,0,0,0,0,0,0,0.735,12287.40864,0,0,0.755,78116.70440,0.628,1685.13516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18953.70081
78484.97210,0,19414.59997,2.843725517,86.21979782,0,2016-Dec14-1536-CN-Plate2-56.Raw,2016-dec14-1536-cn-plate2-56.raw,4:H,0.465,6969.96302,0,0,0,0,0,0,0,0,0,0,0,0,0.755,78484.97210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19414.59997
40387.77051,13974.40401,19251.02312,2.174082389,34.20844443,5.444283634,2016-Dec14-1536-CN-Plate2-72.Raw,2016-dec14-1536-cn-plate2-72.raw,5:H,0.467,26501.50891,0,0,0,0,0,0,0,0,0.733,13974.40401,0,0,0,0,0,0,0,0,0.597,8466.51072,0.721,40387.77051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19251.02312
87625.07030,18010.06449,18475.70871,2.174082389,77.33294235,7.310977123,2016-Dec14-1536-CN-Plate2-88.Raw,2016-dec14-1536-cn-plate2-88.raw,6:H,0.465,6395.06929,0,0,0,0,0,0,0,0,0.731,18010.06449,0,0,0,0,0,0,0,0,0,0,0.720,87625.07030,0.644,2670.42728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18475.70871
85853.61650,17809.63803,17368.31964,2.174082389,80.60055876,7.690570419,2016-Dec14-1536-CN-Plate2-104.Raw,2016-dec14-1536-cn-plate2-104.raw,7:H,0.466,4811.03373,0,0,0,0,0,0,0,0,0.731,17809.63803,0,0,0,0,0,0,0,0,0,0,0.720,85853.61650,0,0,0.708,2443.53905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,17368.31964
,12068.56753,19585.11295,,0,4.621584605,2016-Dec14-1536-CN-Plate2-120.Raw,2016-dec14-1536-cn-plate2-120.raw,8:H,0.467,42967.09428,0,0,0,0,0,0,0,0,0.732,12068.56753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19585.11295
95334.40315,11645.62847,17626.60820,1.042356705,42.28229272,4.955134451,2016-Dec14-1536-CN-Plate2-136.Raw,2016-dec14-1536-cn-plate2-136.raw,9:H,0.466,10513.76525,0,0,0,0,0,0,0,0,0.733,11645.62847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,95334.40315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17626.60820
123649.4767,12694.44086,19222.82333,1.042356705,50.28665363,4.952878401,2016-Dec14-1536-CN-Plate2-152.Raw,2016-dec14-1536-cn-plate2-152.raw,10:H,0,0,0,0,0,0,0,0,0,0,0.733,12694.44086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,123649.4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19222.82333
118417.0314,12611.99368,18670.64270,1.042356705,49.58296909,5.066239772,2016-Dec14-1536-CN-Plate2-168.Raw,2016-dec14-1536-cn-plate2-168.raw,11:H,0.468,4997.09536,0,0,0,0,0,0,0,0,0.735,12611.99368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395,118417.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18670.64270
3274.99403,11754.75499,19647.41919,0.948682226,1.18600639,4.487137043,2016-Dec14-1536-CN-Plate2-184.Raw,2016-dec14-1536-cn-plate2-184.raw,12:H,0.468,44690.68494,0,0,0,0,0,0,0,0,0.734,11754.75499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074,25643.95597,1.221,3274.99403,0,0,0,0,0,0,0,0,1.771,19647.41919
138628.2121,12259.47293,20352.64651,0.948682226,48.46327508,4.51764575,2016-Dec14-1536-CN-Plate2-200.Raw,2016-dec14-1536-cn-plate2-200.raw,13:H,0,0,0,0,0,0,0,0,0,0,0.735,12259.47293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,138628.2121,1.117,1820.75935,0,0,0,0,0,0,1.771,20352.64651
145810.90830,13640.48055,20779.40413,0.948682226,49.9274003,4.923317508,2016-Dec14-1536-CN-Plate2-216.Raw,2016-dec14-1536-cn-plate2-216.raw,14:H,0,0,0,0,0,0,0,0,0,0,0.733,13640.48055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,145810.90830,0,0,0,0,0,0,0,0,1.770,20779.40413
8204.23640,10716.18594,17961.52218,1.337543187,4.582095156,4.474642726,2016-Dec14-1536-CN-Plate2-232.Raw,2016-dec14-1536-cn-plate2-232.raw,15:H,0.470,38378.96122,0,0,1.420,8204.23640,0,0,0,0,0.735,10716.18594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,18369.93209,0,0,1.771,17961.52218
142043.4675,12847.86700,18082.48539,1.337543187,78.80108905,5.328858309,2016-Dec14-1536-CN-Plate2-248.Raw,2016-dec14-1536-cn-plate2-248.raw,16:H,0,0,0,0,1.418,142043.4675,0,0,0,0,0.733,12847.86700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18082.48539
136839.9968,11888.98989,17278.91553,1.337543187,79.44483195,5.160475728,2016-Dec14-1536-CN-Plate2-264.Raw,2016-dec14-1536-cn-plate2-264.raw,17:H,0,0,1.395,197.55679,1.417,136839.9968,0,0,0,0,0.733,11888.98989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17278.91553
72862.33732,11072.77182,18313.39983,2.843725517,84.85609846,4.53470079,2016-Dec14-1536-CN-Plate2-280.Raw,2016-dec14-1536-cn-plate2-280.raw,18:H,0.467,3506.33462,0,0,0,0,0,0,0,0,0.733,11072.77182,0,0,0.755,72862.33732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18313.39983
79313.48584,11700.18270,18128.58488,2.843725517,93.31083413,4.840497527,2016-Dec14-1536-CN-Plate2-296.Raw,2016-dec14-1536-cn-plate2-296.raw,19:H,0,0,0,0,0,0,0,0,0,0,0.733,11700.18270,0,0,0.755,79313.48584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18128.58488
82630.97079,0,18773.44462,2.843725517,93.87454124,0,2016-Dec14-1536-CN-Plate2-312.Raw,2016-dec14-1536-cn-plate2-312.raw,20:H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,82630.97079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18773.44462
43933.92667,13537.78553,16270.95431,2.174082389,44.02752342,6.240162044,2016-Dec14-1536-CN-Plate2-328.Raw,2016-dec14-1536-cn-plate2-328.raw,21:H,0.467,17269.75416,0,0,0,0,0,0,0,0,0.730,13537.78553,0,0,0,0,0,0,0,0,0.596,6167.66136,0.720,43933.92667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16270.95431
90405.92876,16721.36024,16474.22670,2.174082389,89.48065113,7.612509171,2016-Dec14-1536-CN-Plate2-344.Raw,2016-dec14-1536-cn-plate2-344.raw,22:H,0,0,0,0,0,0,0,0,0,0,0.730,16721.36024,0,0,0,0,0,0,0,0,0,0,0.720,90405.92876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16474.22670
83535.75727,16478.38338,14888.78766,2.174082389,91.48509414,8.300734634,2016-Dec14-1536-CN-Plate2-360.Raw,2016-dec14-1536-cn-plate2-360.raw,23:H,0,0,0,0,0,0,0,0,0,0,0.730,16478.38338,0,0,0,0,0,0,0,0,0,0,0.720,83535.75727,0,0,0.707,1079.50067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,14888.78766
,10150.61170,15204.13697,,0,5.007162716,2016-Dec14-1536-CN-Plate2-376.Raw,2016-dec14-1536-cn-plate2-376.raw,24:H,0.469,35635.02783,0,0,0,0,0,0,0,0,0.733,10150.61170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,15204.13697
127214.3033,,16342.42142,1.337543187,78.088776,0,2016-Dec14-1536-CN-Plate2-9.Raw,2016-dec14-1536-cn-plate2-9.raw,1:I,0.465,5439.80951,0,0,1.418,127214.3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16342.42142
65040.30845,,19760.71280,2.843725517,70.19867654,0,2016-Dec14-1536-CN-Plate2-25.Raw,2016-dec14-1536-cn-plate2-25.raw,2:I,0.465,12209.02719,0,0,0,0,0,0,0,0,0,0,0.575,1300.24458,0.754,65040.30845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19760.71280
