product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_CF3product Rt(min),UV210_CF3product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_Add_6 Rt(min),UV210_Add_6 AreaAbs,UV210_Additive2 Rt(min),UV210_Additive2 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Add_4 Rt(min),UV210_Add_4 AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2-pyr-Cl Rt(min),UV210_2-pyr-Cl AreaAbs,UV210_2-py_product Rt(min),UV210_2-py_product AreaAbs,UV210_2-pyr-Br Rt(min),UV210_2-pyr-Br AreaAbs,UV210_2-pyr-I Rt(min),UV210_2-pyr-I AreaAbs,UV210_3-py_product Rt(min),UV210_3-py_product AreaAbs,UV210_3-pyr-Cl Rt(min),UV210_3-pyr-Cl AreaAbs,UV210_3-pyr-Br Rt(min),UV210_3-pyr-Br AreaAbs,UV210_3-pyr-I Rt(min),UV210_3-pyr-I AreaAbs
34759.34481,14380.188,16159.55154,1.042356705,16.81589184,6.674158607,2016-Dec14-1536-CN-Plate1-38.Raw,2016-dec14-1536-cn-plate1-38.raw,3:F,0.464,31460.57521,1.393,34759.34481,1.77,16159.55154,0,0,0,0,0.897,14380.188,0,0,0,0,1.312,9756.47664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7152.37022,0,19107.4596,0.948682226,2.663355036,0,2016-Dec14-1536-CN-Plate1-54.Raw,2016-dec14-1536-cn-plate1-54.raw,4:F,0.465,40396.26162,0,0,1.771,19107.4596,0,0,0,0,0,0,0,0,0,0,0,0,1.073,22413.17737,1.221,7152.37022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45805.28837,10320.48653,20307.75478,0.948682226,16.04854773,3.811531595,2016-Dec14-1536-CN-Plate1-70.Raw,2016-dec14-1536-cn-plate1-70.raw,5:F,0.464,29614.33119,0,0,1.771,20307.75478,0,0,0,0,0.897,10320.48653,0,0,0,0,0,0,0,0,1.221,45805.28837,1.111,15484.53621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49797.74393,12090.49036,16122.43131,0.948682226,21.9766332,5.624379844,2016-Dec14-1536-CN-Plate1-86.Raw,2016-dec14-1536-cn-plate1-86.raw,6:F,0.465,28020.55627,0,0,1.771,16122.43131,0,0,0,0,0.898,12090.49036,0,0,0,0,0,0,0,0,1.221,49797.74393,0,0,1.171,16349.00379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14594.07754,0,19157.69964,1.337543187,7.641917878,0,2016-Dec14-1536-CN-Plate1-102.Raw,2016-dec14-1536-cn-plate1-102.raw,7:F,0.465,38134.65846,0,0,1.771,19157.69964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,15323.96259,1.419,14594.07754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45641.81303,11698.15235,16126.16536,1.337543187,28.39231834,5.440607898,2016-Dec14-1536-CN-Plate1-118.Raw,2016-dec14-1536-cn-plate1-118.raw,8:F,0.465,27363.8712,0,0,1.771,16126.16536,0,0,0,0,0.898,11698.15235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,45641.81303,1.339,10933.70625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53531.68092,14703.35071,20131.54776,1.337543187,26.6748995,5.477727378,2016-Dec14-1536-CN-Plate1-134.Raw,2016-dec14-1536-cn-plate1-134.raw,9:F,0.465,31528.37745,0,0,1.77,20131.54776,0,0,0,0,0.897,14703.35071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,53531.68092,0,0,1.392,11760.17676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27843.90302,11003.65298,19811.32985,2.843725517,29.97543001,4.165666716,2016-Dec14-1536-CN-Plate1-150.Raw,2016-dec14-1536-cn-plate1-150.raw,10:F,0.466,26626.69577,0,0,1.771,19811.32985,0,0,0,0,0.898,11003.65298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,5548.5905,0.751,27843.90302,0,0,0,0,0,0,0,0,0,0,0,0
33072.17295,17318.15315,19428.03832,2.843725517,36.30636065,6.68549992,2016-Dec14-1536-CN-Plate1-166.Raw,2016-dec14-1536-cn-plate1-166.raw,11:F,0.466,24843.3046,0,0,1.771,19428.03832,0,0,0,0,0.898,17318.15315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,33072.17295,0.628,9226.96674,0,0,0,0,0,0,0,0,0,0
36915.52707,21050.57948,21518.87049,2.843725517,36.58798902,7.336785923,2016-Dec14-1536-CN-Plate1-182.Raw,2016-dec14-1536-cn-plate1-182.raw,12:F,0.465,27071.41742,0,0,1.77,21518.87049,0,0,0,0,0.898,21050.57948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,36915.52707,0,0,0.702,7233.46148,0,0,0,0,0,0,0,0
11993.50627,1243.60193,18552.78112,2.174082389,10.54082024,0.502728643,2016-Dec14-1536-CN-Plate1-198.Raw,2016-dec14-1536-cn-plate1-198.raw,13:F,0.467,33624.94203,0,0,1.77,18552.78112,0,0,0,0,0.898,1243.60193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,11993.50627,0.597,9332.34488,0,0,0,0
34311.20507,9134.77602,21307.37991,2.174082389,26.25688388,3.21535639,2016-Dec14-1536-CN-Plate1-214.Raw,2016-dec14-1536-cn-plate1-214.raw,14:F,0.466,32631.39987,0,0,1.77,21307.37991,0,0,0,0,0.898,9134.77602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,34311.20507,0,0,0.643,15203.53027,0,0
35847.6321,9778.82232,20445.08522,2.174082389,28.58964812,3.587227278,2016-Dec14-1536-CN-Plate1-230.Raw,2016-dec14-1536-cn-plate1-230.raw,15:F,0.466,30705.29276,0,0,1.77,20445.08522,0,0,0,0,0.898,9778.82232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,35847.6321,0,0,0,0,0.705,17002.47701
0,0,22482.31817,,0,0,2016-Dec14-1536-CN-Plate1-246.Raw,2016-dec14-1536-cn-plate1-246.raw,16:F,0.467,41813.55088,0,0,1.771,22482.31817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46085.69305,12173.80948,21337.63459,1.042356705,16.88486051,4.278992159,2016-Dec14-1536-CN-Plate1-262.Raw,2016-dec14-1536-cn-plate1-262.raw,17:F,0.465,32387.61082,1.392,46085.69305,1.77,21337.63459,0,0,0,0,0.897,12173.80948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106654.5303,60829.2424,20190.10599,1.042356705,41.29698409,22.59618242,2016-Dec14-1536-CN-Plate1-278.Raw,2016-dec14-1536-cn-plate1-278.raw,18:F,0.465,9552.64654,1.394,106654.5303,1.771,20190.10599,0,0,0,0,0.899,60829.2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114204.6878,69430.39342,20415.14533,1.042356705,43.73298112,25.50694312,2016-Dec14-1536-CN-Plate1-294.Raw,2016-dec14-1536-cn-plate1-294.raw,19:F,0.464,9576.47038,1.392,114204.6878,1.77,20415.14533,0,0,0,0,0.897,69430.39342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861.08709,0,20194.96505,0.948682226,0.655700656,0,2016-Dec14-1536-CN-Plate1-310.Raw,2016-dec14-1536-cn-plate1-310.raw,20:F,0.467,40016.81416,0,0,1.771,20194.96505,0,0,0,0,0,0,0,0,0,0,0,0,1.074,22236.40272,1.222,1861.08709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113964.9777,55881.55518,24112.30645,0.948682226,33.62905648,17.38164969,2016-Dec14-1536-CN-Plate1-326.Raw,2016-dec14-1536-cn-plate1-326.raw,21:F,0.465,11156.59625,0,0,1.77,24112.30645,0,0,0,0,0.898,55881.55518,0,0,0,0,0,0,0,0,1.221,113964.9777,1.111,4492.01459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123943.0314,62409.16281,21255.07842,0.948682226,41.48980841,22.02150055,2016-Dec14-1536-CN-Plate1-342.Raw,2016-dec14-1536-cn-plate1-342.raw,22:F,0.465,8514.00245,0,0,1.771,21255.07842,0,0,0,0,0.898,62409.16281,0,0,0,0,0,0,0,0,1.221,123943.0314,0,0,1.171,3105.30184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716.2123,0,22059.47842,1.337543187,2.599454304,0,2016-Dec14-1536-CN-Plate1-358.Raw,2016-dec14-1536-cn-plate1-358.raw,23:F,0.466,41801.38137,0,0,1.77,22059.47842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,18136.87432,1.418,5716.2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126049.7796,59247.38633,19151.78441,1.337543187,66.02401389,23.20177525,2016-Dec14-1536-CN-Plate1-374.Raw,2016-dec14-1536-cn-plate1-374.raw,24:F,0.465,10093.02214,0,0,1.77,19151.78441,0,0,0,0,0.898,59247.38633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,126049.7796,1.339,4071.02032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11066.7431,0,14465.22307,1.042356705,5.980979595,0,2016-Dec14-1536-CN-Plate1-7.Raw,2016-dec14-1536-cn-plate1-7.raw,1:G,0.463,23150.28557,1.393,11066.7431,1.77,14465.22307,1.236,1292.08063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96528.24749,22092.41184,14918.60971,1.042356705,50.58289676,11.10646984,2016-Dec14-1536-CN-Plate1-23.Raw,2016-dec14-1536-cn-plate1-23.raw,2:G,0.462,5093.05141,1.393,96528.24749,1.77,14918.60971,0,0,0,0,0,0,0,0,0.741,22092.41184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96487.23226,22460.80807,16732.42707,1.042356705,45.08048043,10.06764051,2016-Dec14-1536-CN-Plate1-39.Raw,2016-dec14-1536-cn-plate1-39.raw,3:G,0.463,6975.36754,1.393,96487.23226,1.77,16732.42707,0,0,0,0,0,0,0,0,0.741,22460.80807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18928.49293,0.948682226,0,0,2016-Dec14-1536-CN-Plate1-55.Raw,2016-dec14-1536-cn-plate1-55.raw,4:G,0.464,33707.84925,0,0,1.77,18928.49293,0,0,0,0,0,0,0,0,0,0,0,0,1.073,25449.35731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107683.2928,20134.78343,18190.62202,0.948682226,42.11946098,8.301578448,2016-Dec14-1536-CN-Plate1-71.Raw,2016-dec14-1536-cn-plate1-71.raw,5:G,0.463,11283.07155,0,0,1.77,18190.62202,0,0,0,0,0,0,0,0,0.741,20134.78343,0,0,0,0,1.221,107683.2928,1.111,6471.76773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115525.3759,25954.36774,16736.96929,0.948682226,49.11143206,11.6304066,2016-Dec14-1536-CN-Plate1-87.Raw,2016-dec14-1536-cn-plate1-87.raw,6:G,0.464,7136.65964,0,0,1.77,16736.96929,0,0,0,0,0,0,0,0,0.741,25954.36774,0,0,0,0,1.221,115525.3759,0,0,1.171,1854.06711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251.25523,0,17798.65167,1.337543187,0.705225291,0,2016-Dec14-1536-CN-Plate1-103.Raw,2016-dec14-1536-cn-plate1-103.raw,7:G,0.465,29595.33859,0,0,1.771,17798.65167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,18334.69277,1.419,1251.25523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118444.1135,23578.01956,16767.48725,1.337543187,70.86219062,10.54631168,2016-Dec14-1536-CN-Plate1-119.Raw,2016-dec14-1536-cn-plate1-119.raw,8:G,0.465,6300.52021,0,0,1.771,16767.48725,0,0,0,0,0,0,0,0,0.743,23578.01956,0,0,0,0,0,0,0,0,0,0,0,0,1.42,118444.1135,1.341,3170.8829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135240.7312,28726.66364,20416.66274,1.337543187,66.44951759,10.55265398,2016-Dec14-1536-CN-Plate1-135.Raw,2016-dec14-1536-cn-plate1-135.raw,9:G,0.464,6233.54559,0,0,1.77,20416.66274,0,0,0,0,0,0,0,0,0.741,28726.66364,0,0,0,0,0,0,0,0,0,0,0,0,1.418,135240.7312,0,0,1.393,270.00115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62245.66562,62245.66562,20133.06487,2.843725517,65.93988128,23.18785019,2016-Dec14-1536-CN-Plate1-151.Raw,2016-dec14-1536-cn-plate1-151.raw,10:G,0.466,17937.98536,0,0,1.771,20133.06487,0,0,0,0,0,0,0,0,0.751,62245.66562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577,4591.37555,0.751,62245.66562,0,0,0,0,0,0,0,0,0,0,0,0
64884.65287,30395.19684,20945.04143,2.843725517,66.07082051,10.88391145,2016-Dec14-1536-CN-Plate1-167.Raw,2016-dec14-1536-cn-plate1-167.raw,11:G,0.465,10335.61886,0,0,1.77,20945.04143,0,0,0,0,0,0,0,0,0.745,30395.19684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,64884.65287,0.627,4615.48964,0,0,0,0,0,0,0,0,0,0
67513.77469,31922.52106,21748.59859,2.843725517,66.20793624,11.00847519,2016-Dec14-1536-CN-Plate1-183.Raw,2016-dec14-1536-cn-plate1-183.raw,12:G,0.465,11172.85784,0,0,1.77,21748.59859,0,0,0,0,0,0,0,0,0.745,31922.52106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,67513.77469,0,0,0,0,0,0,0,0,0,0,0,0
8016.40146,341.47748,21390.76689,2.174082389,6.110691586,0.119728344,2016-Dec14-1536-CN-Plate1-199.Raw,2016-dec14-1536-cn-plate1-199.raw,13:G,0.466,28137.82772,0,0,1.77,21390.76689,0,0,0,0,0,0,0,0,0.739,341.47748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,8016.40146,0.597,12299.3478,0,0,0,0
89977.96296,32302.38695,21633.42251,2.174082389,67.81850094,11.19877828,2016-Dec14-1536-CN-Plate1-215.Raw,2016-dec14-1536-cn-plate1-215.raw,14:G,0.465,7247.09192,0,0,1.77,21633.42251,0,0,0,0,0,0,0,0,0.741,32302.38695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,89977.96296,0,0,0.643,1786.2812,0,0
89656.2268,30429.70442,20127.86883,2.174082389,72.63064909,11.33864619,2016-Dec14-1536-CN-Plate1-231.Raw,2016-dec14-1536-cn-plate1-231.raw,15:G,0.465,5696.17831,0,0,1.77,20127.86883,0,0,0,0,0,0,0,0,0.741,30429.70442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,89656.2268,0,0,0,0,0,0
0,0,21817.61404,,0,0,2016-Dec14-1536-CN-Plate1-247.Raw,2016-dec14-1536-cn-plate1-247.raw,16:G,0.466,33380.99386,0,0,1.77,21817.61404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20630.75594,25645.06756,20577.47067,1.042356705,7.837919121,9.347018872,2016-Dec14-1536-CN-Plate1-263.Raw,2016-dec14-1536-cn-plate1-263.raw,17:G,0.467,37127.45848,1.393,20630.75594,1.771,20577.47067,1.238,1010.79875,0,0,0,0,0,0,0.742,25645.06756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118186.2383,29803.57098,19764.67864,1.042356705,46.74711139,11.30940636,2016-Dec14-1536-CN-Plate1-279.Raw,2016-dec14-1536-cn-plate1-279.raw,18:G,0.464,4604.03215,1.392,118186.2383,1.77,19764.67864,0,0,0,0,0,0,0,0,0.741,29803.57098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124917.5223,33246.43481,21111.08568,1.042356705,46.25838016,11.81124765,2016-Dec14-1536-CN-Plate1-295.Raw,2016-dec14-1536-cn-plate1-295.raw,19:G,0.464,5548.95158,1.393,124917.5223,1.771,21111.08568,0,0,0,0,0,0,0,0,0.742,33246.43481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23717.54968,20418.58462,0.948682226,0,8.711750883,2016-Dec14-1536-CN-Plate1-311.Raw,2016-dec14-1536-cn-plate1-311.raw,20:G,0.467,43557.83913,0,0,1.771,20418.58462,0,0,0,0,0,0,0,0,0.742,23717.54968,0,0,1.073,24402.50003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117732.4961,28090.28302,22621.44036,0.948682226,37.03037628,9.313161288,2016-Dec14-1536-CN-Plate1-327.Raw,2016-dec14-1536-cn-plate1-327.raw,21:G,0.465,7858.57558,0,0,1.771,22621.44036,0,0,0,0,0,0,0,0,0.742,28090.28302,0,0,0,0,1.221,117732.4961,1.111,6290.08175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143479.7205,33313.15944,23363.3345,0.948682226,43.69560153,10.69405122,2016-Dec14-1536-CN-Plate1-343.Raw,2016-dec14-1536-cn-plate1-343.raw,22:G,0.464,5386.96367,0,0,1.77,23363.3345,0,0,0,0,0,0,0,0,0.741,33313.15944,0,0,0,0,1.221,143479.7205,0,0,1.171,2444.87943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.38184,25198.33754,21757.3656,1.337543187,0.595872872,8.686140364,2016-Dec14-1536-CN-Plate1-359.Raw,2016-dec14-1536-cn-plate1-359.raw,23:G,0.467,42694.67502,0,0,1.77,21757.3656,0,0,0,0,0,0,0,0,0.742,25198.33754,0,0,0,0,0,0,0,0,0,0,1.308,19987.67576,1.419,1292.38184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135893.116,28991.08189,19322.89831,1.337543187,70.54955286,11.2526139,2016-Dec14-1536-CN-Plate1-375.Raw,2016-dec14-1536-cn-plate1-375.raw,24:G,0.465,4923.3858,0,0,1.77,19322.89831,0,0,0,0,0,0,0,0,0.741,28991.08189,0,0,0,0,0,0,0,0,0,0,0,0,1.418,135893.116,1.338,4621.76149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72353.3356,7387.3291,12556.06479,1.042356705,45.04873884,4.412606113,2016-Dec14-1536-CN-Plate1-8.Raw,2016-dec14-1536-cn-plate1-8.raw,1:H,0.462,7145.54875,1.393,72353.3356,1.77,12556.06479,0,0,0.733,7387.3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92985.53053,9572.33872,15878.43576,1.042356705,45.78100103,4.521386205,2016-Dec14-1536-CN-Plate1-24.Raw,2016-dec14-1536-cn-plate1-24.raw,2:H,0.462,5196.41445,1.393,92985.53053,1.77,15878.43576,0,0,0.732,9572.33872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93513.20159,9901.68332,16371.66993,1.042356705,44.65371267,4.536044595,2016-Dec14-1536-CN-Plate1-40.Raw,2016-dec14-1536-cn-plate1-40.raw,3:H,0.464,9811.56487,1.394,93513.20159,1.771,16371.66993,0,0,0.734,9901.68332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479.2768,3144.41282,19080.09697,0.948682226,0.924541619,1.236005047,2016-Dec14-1536-CN-Plate1-56.Raw,2016-dec14-1536-cn-plate1-56.raw,4:H,0.465,37426.02935,0,0,1.771,19080.09697,0,0,0.733,3144.41282,0,0,0,0,0,0,0,0,1.073,25156.12586,1.221,2479.2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122510.0578,10369.58874,19562.2833,0.948682226,44.55887608,3.975605217,2016-Dec14-1536-CN-Plate1-72.Raw,2016-dec14-1536-cn-plate1-72.raw,5:H,0.464,8188.69198,0,0,1.771,19562.2833,0,0,0.733,10369.58874,0,0,0,0,0,0,0,0,0,0,1.221,122510.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109192.4177,9696.44447,17918.97568,0.948682226,43.35721014,4.058453721,2016-Dec14-1536-CN-Plate1-88.Raw,2016-dec14-1536-cn-plate1-88.raw,6:H,0.464,8887.69831,0,0,1.77,17918.97568,0,0,0.733,9696.44447,0,0,0,0,0,0,0,0,0,0,1.221,109192.4177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6135.67614,3379.82784,17996.3436,1.337543187,3.420166341,1.408547723,2016-Dec14-1536-CN-Plate1-104.Raw,2016-dec14-1536-cn-plate1-104.raw,7:H,0.465,35391.25864,0,0,1.771,17996.3436,0,0,0.733,3379.82784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,15579.33916,1.419,6135.67614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122042.7306,10637.72345,16805.88884,1.337543187,72.84831426,4.747319623,2016-Dec14-1536-CN-Plate1-120.Raw,2016-dec14-1536-cn-plate1-120.raw,8:H,0.464,5140.28743,0,0,1.77,16805.88884,0,0,0.733,10637.72345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,122042.7306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135326.0745,11791.01868,20785.4085,1.337543187,65.31185167,4.254553866,2016-Dec14-1536-CN-Plate1-136.Raw,2016-dec14-1536-cn-plate1-136.raw,9:H,0.463,6969.7479,0,0,1.77,20785.4085,0,0,0.733,11791.01868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,135326.0745,0,0,1.396,153.65636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55025.07429,9546.96078,20649.54543,2.843725517,56.83280355,3.4674955,2016-Dec14-1536-CN-Plate1-152.Raw,2016-dec14-1536-cn-plate1-152.raw,10:H,0.465,13277.29537,0,0,1.77,20649.54543,0,0,0.733,9546.96078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,55025.07429,0,0,0,0,0,0,0,0,0,0,0,0
76334.31696,11421.47208,21327.11858,2.843725517,76.33726193,4.01653136,2016-Dec14-1536-CN-Plate1-168.Raw,2016-dec14-1536-cn-plate1-168.raw,11:H,0.465,6103.25545,0,0,1.77,21327.11858,0,0,0.733,11421.47208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,76334.31696,0,0,0,0,0,0,0,0,0,0,0,0
75066.41158,11652.97674,21865.62479,2.843725517,73.22050209,3.997019358,2016-Dec14-1536-CN-Plate1-184.Raw,2016-dec14-1536-cn-plate1-184.raw,12:H,0.465,7188.27915,0,0,1.77,21865.62479,0,0,0.733,11652.97674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753,75066.41158,0,0,0,0,0,0,0,0,0,0,0,0
48132.59725,9908.27266,21515.65434,2.174082389,36.47724246,3.453859398,2016-Dec14-1536-CN-Plate1-200.Raw,2016-dec14-1536-cn-plate1-200.raw,13:H,0.465,22605.1664,0,0,1.77,21515.65434,0,0,0.731,9908.27266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,48132.59725,0.596,4919.92467,0,0,0,0
90801.29459,15806.99311,21596.00337,2.174082389,68.55764886,5.489555002,2016-Dec14-1536-CN-Plate1-216.Raw,2016-dec14-1536-cn-plate1-216.raw,14:H,0.465,5151.67763,0,0,1.771,21596.00337,0,0,0.73,15806.99311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,90801.29459,0,0,0,0,0,0
87425.56402,16809.08274,20633.19697,2.174082389,69.0890435,6.109965447,2016-Dec14-1536-CN-Plate1-232.Raw,2016-dec14-1536-cn-plate1-232.raw,15:H,0.465,5230.90224,0,0,1.77,20633.19697,0,0,0.73,16809.08274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,87425.56402,0,0,0,0,0,0
0,3391.94417,22187.62927,,0,1.146565997,2016-Dec14-1536-CN-Plate1-248.Raw,2016-dec14-1536-cn-plate1-248.raw,16:H,0.466,36207.37604,0,0,1.77,22187.62927,0,0,0.733,3391.94417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
