product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Additive_7 Rt(min),UV210_Additive_7 AreaAbs,UV210_Additive_3 Rt(min),UV210_Additive_3 AreaAbs,UV210_Additive_5 Rt(min),UV210_Additive_5 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Additive_1 Rt(min),UV210_Additive_1 AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs
131902.2712,53487.73779,18435.87451,0.948682226,50.90618574,21.75964223,2016-Dec14-1536-CN-Plate3-70.Raw,2016-dec14-1536-cn-plate3-70.raw,5:F,0.467,3769.03197,0,0,0,0,0.880,53487.73779,0,0,0,0,0,0,0,0,0,0,1.221,131902.2712,1.111,2591.93673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18435.87451
135879.1783,48600.54531,17825.37994,0.948682226,54.23706048,20.44860144,2016-Dec14-1536-CN-Plate3-86.Raw,2016-dec14-1536-cn-plate3-86.raw,6:F,0.467,4065.99806,0,0,0,0,0.880,48600.54531,0,0,0,0,0,0,0,0,0,0,1.221,135879.1783,0,0,1.171,1461.54825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17825.37994
8664.41174,0,18512.57858,1.337543187,4.695061055,0,2016-Dec14-1536-CN-Plate3-102.Raw,2016-dec14-1536-cn-plate3-102.raw,7:F,0.468,32742.18745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,16450.22157,1.418,8664.41174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18512.57858
144278.0811,62656.96181,17374.23092,1.337543187,83.3036144,27.04736779,2016-Dec14-1536-CN-Plate3-118.Raw,2016-dec14-1536-cn-plate3-118.raw,8:F,0.468,1826.69889,0,0,0,0,0.880,62656.96181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,144278.0811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17374.23092
133649.4409,60774.88126,19150.91268,1.337543187,70.00785114,23.80103848,2016-Dec14-1536-CN-Plate3-134.Raw,2016-dec14-1536-cn-plate3-134.raw,9:F,0.467,4664.32822,0,0,0,0,0.880,60774.88126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,133649.4409,0,0,1.393,549.64600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19150.91268
47327.15416,2111.21216,19097.56216,2.843725517,52.85443039,0.829115835,2016-Dec14-1536-CN-Plate3-150.Raw,2016-dec14-1536-cn-plate3-150.raw,10:F,0.467,15819.55510,0,0,0,0,0.879,2111.21216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,2288.17937,0.754,47327.15416,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19097.56216
63005.41157,39534.76470,18623.51951,2.843725517,72.15476775,15.92130506,2016-Dec14-1536-CN-Plate3-166.Raw,2016-dec14-1536-cn-plate3-166.raw,11:F,0.467,9993.77240,0,0,0,0,0.880,39534.76470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,63005.41157,0.626,4612.22598,0,0,0,0,0,0,0,0,0,0,1.769,18623.51951
63370.76746,50639.35572,18479.50774,2.843725517,73.13874552,20.55223404,2016-Dec14-1536-CN-Plate3-182.Raw,2016-dec14-1536-cn-plate3-182.raw,12:F,0.467,9794.65726,0,0,0,0,0.880,50639.35572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,63370.76746,0,0,0.702,2954.74321,0,0,0,0,0,0,0,0,1.769,18479.50774
20264.13293,0,17945.53342,2.174082389,18.412337,0,2016-Dec14-1536-CN-Plate3-198.Raw,2016-dec14-1536-cn-plate3-198.raw,13:F,0.468,12425.58131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,3255.82761,0.786,20264.13293,0,0,0,0,1.770,17945.53342
1750.19355,58528.78550,18107.00081,2.174082389,1.57607478,24.24288241,2016-Dec14-1536-CN-Plate3-214.Raw,2016-dec14-1536-cn-plate3-214.raw,14:F,0.467,3771.70021,0,0,0,0,0.880,58528.78550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,1750.19355,0,0,0,0,1.769,18107.00081
2006.12152,50527.45553,17834.33764,2.174082389,1.834161249,21.24866784,2016-Dec14-1536-CN-Plate3-230.Raw,2016-dec14-1536-cn-plate3-230.raw,15:F,0.468,3385.86181,0,0,0,0,0.880,50527.45553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,2006.12152,0,0,0,0,1.769,17834.33764
,0,16535.25083,,0,0,2016-Dec14-1536-CN-Plate3-246.Raw,2016-dec14-1536-cn-plate3-246.raw,16:F,0.469,32776.90850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16535.25083
80501.89478,59630.48647,15754.33828,1.042356705,39.94694428,28.38765048,2016-Dec14-1536-CN-Plate3-262.Raw,2016-dec14-1536-cn-plate3-262.raw,17:F,0.467,12444.43101,1.392,80501.89478,0,0,0.880,59630.48647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,15754.33828
107426.3401,62653.81748,15488.12416,1.042356705,54.22375463,30.339609,2016-Dec14-1536-CN-Plate3-278.Raw,2016-dec14-1536-cn-plate3-278.raw,18:F,0.467,2869.90708,1.392,107426.3401,0,0,0.880,62653.81748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,15488.12416
103126.0199,61905.57924,16084.00877,1.042356705,50.12467654,28.86667441,2016-Dec14-1536-CN-Plate3-294.Raw,2016-dec14-1536-cn-plate3-294.raw,19:F,0.467,3947.69419,1.392,103126.0199,0,0,0.880,61905.57924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16084.00877
2610.69403,57522.19984,16849.14879,0.948682226,1.102452884,25.60464652,2016-Dec14-1536-CN-Plate3-310.Raw,2016-dec14-1536-cn-plate3-310.raw,20:F,0.469,35942.70052,0,0,0,0,0.880,57522.19984,0,0,0,0,0,0,0,0,1.072,23546.83754,1.221,2610.69403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16849.14879
120759.2029,62487.46394,18926.89827,0.948682226,45.39654665,24.76137257,2016-Dec14-1536-CN-Plate3-326.Raw,2016-dec14-1536-cn-plate3-326.raw,21:F,0.467,4834.86123,0,0,0,0,0.880,62487.46394,0,0,0,0,0,0,0,0,0,0,1.221,120759.2029,1.111,5327.15192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18926.89827
121422.4172,60497.23877,16751.50759,0.948682226,51.57354724,27.085878,2016-Dec14-1536-CN-Plate3-342.Raw,2016-dec14-1536-cn-plate3-342.raw,22:F,0.466,4299.08648,0,0,0,0,0.880,60497.23877,0,0,0,0,0,0,0,0,0,0,1.221,121422.4172,0,0,1.171,2778.03832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16751.50759
NA,NA,NA,1.337543187,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139287.9787,70703.97814,17946.48236,1.337543187,77.85802389,29.54784261,2016-Dec14-1536-CN-Plate3-374.Raw,2016-dec14-1536-cn-plate3-374.raw,24:F,0.465,5193.09047,0,0,0,0,0.880,70703.97814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,139287.9787,1.339,3712.92564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17946.48236
63154.94282,1136.55081,15544.99362,1.042356705,31.76101887,0.548352176,2016-Dec14-1536-CN-Plate3-7.Raw,2016-dec14-1536-cn-plate3-7.raw,1:G,0.467,10619.93327,1.392,63154.94282,0,0,0,0,0.374,1136.55081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,15544.99362
110751.6909,3483.30437,18059.59288,1.042356705,47.94242943,1.446587581,2016-Dec14-1536-CN-Plate3-23.Raw,2016-dec14-1536-cn-plate3-23.raw,2:G,0.467,6871.45994,1.393,110751.6909,0,0,0,0,0.374,3483.30437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18059.59288
102364.765,3584.22337,18691.88879,1.042356705,42.81292825,1.438146545,2016-Dec14-1536-CN-Plate3-39.Raw,2016-dec14-1536-cn-plate3-39.raw,3:G,0.467,10938.63613,1.392,102364.765,0,0,0,0,0.374,3584.22337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18691.88879
1049.94055,0,18729.48697,0.948682226,0.39886034,0,2016-Dec14-1536-CN-Plate3-55.Raw,2016-dec14-1536-cn-plate3-55.raw,4:G,0.467,37498.88810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,26066.03981,1.221,1049.94055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18729.48697
123574.16840,2815.13504,19291.93361,0.948682226,45.57576479,1.094421805,2016-Dec14-1536-CN-Plate3-71.Raw,2016-dec14-1536-cn-plate3-71.raw,5:G,0.467,6679.20848,0,0,0,0,0,0,0.373,2815.13504,0,0,0,0,0,0,0,0,1.221,123574.16840,1.111,5700.20327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19291.93361
129512.0155,2935.44598,18683.61100,0.948682226,49.32093179,1.178350633,2016-Dec14-1536-CN-Plate3-87.Raw,2016-dec14-1536-cn-plate3-87.raw,6:G,0.467,7156.70429,0,0,0,0,0,0,0.374,2935.44598,0,0,0,0,0,0,0,0,1.221,129512.0155,0,0,1.171,3242.90485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18683.61100
6877.41382,0,19045.38955,1.337543187,3.622466468,0,2016-Dec14-1536-CN-Plate3-103.Raw,2016-dec14-1536-cn-plate3-103.raw,7:G,0.468,35523.82270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,18570.11186,1.418,6877.41382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19045.38955
134020.8113,3360.57784,17851.80007,1.337543187,75.31115449,1.411865118,2016-Dec14-1536-CN-Plate3-119.Raw,2016-dec14-1536-cn-plate3-119.raw,8:G,0.467,3983.81892,0,0,0,0,0,0,0.374,3360.57784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,134020.8113,1.338,1355.91433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17851.80007
123659.5986,3629.89365,18462.06669,1.337543187,67.19184926,1.474602104,2016-Dec14-1536-CN-Plate3-135.Raw,2016-dec14-1536-cn-plate3-135.raw,9:G,0.467,6864.89232,0,0,0,0,0,0,0.374,3629.89365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,123659.5986,0,0,1.393,296.82944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18462.06669
47303.75549,0,18467.45352,2.843725517,54.63079808,0,2016-Dec14-1536-CN-Plate3-151.Raw,2016-dec14-1536-cn-plate3-151.raw,10:G,0.468,13841.05405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,3078.99487,0.755,47303.75549,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18467.45352
54762.30701,0,18495.96426,2.843725517,63.14714159,0,2016-Dec14-1536-CN-Plate3-167.Raw,2016-dec14-1536-cn-plate3-167.raw,11:G,0.467,11645.23695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,54762.30701,0.626,7649.44176,0,0,0,0,0,0,0,0,0,0,1.769,18495.96426
54181.44849,0,18101.99339,2.843725517,63.83709974,0,2016-Dec14-1536-CN-Plate3-183.Raw,2016-dec14-1536-cn-plate3-183.raw,12:G,0.468,13110.64193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,54181.44849,0,0,0.702,4772.38355,0,0,0,0,0,0,0,0,1.770,18101.99339
23222.30992,0,18567.41135,2.174082389,20.39347896,0,2016-Dec14-1536-CN-Plate3-199.Raw,2016-dec14-1536-cn-plate3-199.raw,13:G,0.468,20578.03124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,7552.11751,0.786,23222.30992,0,0,0,0,1.770,18567.41135
0,3746.34677,18209.89829,2.174082389,0,1.542985048,2016-Dec14-1536-CN-Plate3-215.Raw,2016-dec14-1536-cn-plate3-215.raw,14:G,0.468,3746.89690,0,0,0,0,0,0,0.375,3746.34677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,1980.60378,0,0,1.770,18209.89829
0,4291.90512,18218.50865,2.174082389,0,1.766845411,2016-Dec14-1536-CN-Plate3-231.Raw,2016-dec14-1536-cn-plate3-231.raw,15:G,0.468,2226.82148,0,0,0,0,0,0,0.375,4291.90512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18218.50865
,0,16854.90293,,0,0,2016-Dec14-1536-CN-Plate3-247.Raw,2016-dec14-1536-cn-plate3-247.raw,16:G,0.469,32338.56414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16854.90293
70716.46932,3722.76622,16113.42130,1.042356705,34.30918762,1.732763399,2016-Dec14-1536-CN-Plate3-263.Raw,2016-dec14-1536-cn-plate3-263.raw,17:G,0.468,15397.55672,1.392,70716.46932,0,0,0,0,0.375,3722.76622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16113.42130
105669.772,3659.14404,15719.92816,1.042356705,52.55061961,1.745782807,2016-Dec14-1536-CN-Plate3-279.Raw,2016-dec14-1536-cn-plate3-279.raw,18:G,0.467,3661.15051,1.392,105669.772,0,0,0,0,0.375,3659.14404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,15719.92816
104913.26470,4133.93862,15658.78897,1.042356705,52.37811419,1.980008781,2016-Dec14-1536-CN-Plate3-295.Raw,2016-dec14-1536-cn-plate3-295.raw,19:G,0.467,3230.15687,1.392,104913.26470,0,0,0,0,0.375,4133.93862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,15658.78897
1816.21977,3349.54187,18585.73580,0.948682226,0.695297498,1.351658299,2016-Dec14-1536-CN-Plate3-311.Raw,2016-dec14-1536-cn-plate3-311.raw,20:G,0.469,38379.77378,0,0,0,0,0,0,0.375,3349.54187,0,0,0,0,0,0,1.073,24390.16329,1.221,1816.21977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18585.73580
120722.5475,4407.94087,19891.20800,0.948682226,43.182647,1.662018543,2016-Dec14-1536-CN-Plate3-327.Raw,2016-dec14-1536-cn-plate3-327.raw,21:G,0.467,5301.51976,0,0,0,0,0,0,0.375,4407.94087,0,0,0,0,0,0,0,0,1.221,120722.5475,1.111,5559.89379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19891.20800
124319.1107,3906.27420,16828.10114,0.948682226,52.5635645,1.74096033,2016-Dec14-1536-CN-Plate3-343.Raw,2016-dec14-1536-cn-plate3-343.raw,22:G,0.467,2308.00235,0,0,0,0,0,0,0.375,3906.27420,0,0,0,0,0,0,0,0,1.221,124319.1107,0,0,1.171,2361.68012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16828.10114
5010.36529,3546.38952,16686.56891,1.337543187,3.012114112,1.593971867,2016-Dec14-1536-CN-Plate3-359.Raw,2016-dec14-1536-cn-plate3-359.raw,23:G,0.467,34901.83418,0,0,0,0,0,0,0.375,3546.38952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,19241.59337,1.418,5010.36529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16686.56891
142854.3317,3456.15190,17783.61445,1.337543187,80.58281911,1.457585539,2016-Dec14-1536-CN-Plate3-375.Raw,2016-dec14-1536-cn-plate3-375.raw,24:G,0.465,6153.15605,0,0,0,0,0,0,0.374,3456.15190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,142854.3317,1.338,7361.63622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17783.61445
22363.39571,0,16131.68969,1.042356705,10.83765987,0,2016-Dec14-1536-CN-Plate3-8.Raw,2016-dec14-1536-cn-plate3-8.raw,1:H,0.467,28176.58513,1.392,22363.39571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16131.68969
30172.22104,0,18858.00412,1.042356705,12.50803772,0,2016-Dec14-1536-CN-Plate3-24.Raw,2016-dec14-1536-cn-plate3-24.raw,2:H,0.468,33920.47322,1.393,30172.22104,0,0,0,0,0,0,1.266,8511.07507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18858.00412
30567.08848,0,18757.60845,1.042356705,12.73955434,0,2016-Dec14-1536-CN-Plate3-40.Raw,2016-dec14-1536-cn-plate3-40.raw,3:H,0.467,28758.79262,1.392,30567.08848,0,0,0,0,0,0,0,0,0,0,1.311,27311.31348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18757.60845
6513.76004,0,19351.27202,0.948682226,2.394993092,0,2016-Dec14-1536-CN-Plate3-56.Raw,2016-dec14-1536-cn-plate3-56.raw,4:H,0.468,35902.43046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,25448.35433,1.221,6513.76004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,19351.27202
32627.26343,0,20306.95961,0.948682226,11.43188302,0,2016-Dec14-1536-CN-Plate3-72.Raw,2016-dec14-1536-cn-plate3-72.raw,5:H,0.467,26173.55952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,32627.26343,1.111,29231.55776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,20306.95961
33956.24795,0,19636.93749,0.948682226,12.30347995,0,2016-Dec14-1536-CN-Plate3-88.Raw,2016-dec14-1536-cn-plate3-88.raw,6:H,0.468,27267.19940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,33956.24795,0,0,1.171,43327.38620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19636.93749
12509.88375,0,18480.54659,1.337543187,6.790590461,0,2016-Dec14-1536-CN-Plate3-104.Raw,2016-dec14-1536-cn-plate3-104.raw,7:H,0.468,25590.72266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,16235.67581,1.418,12509.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18480.54659
36967.40680,0,17828.59262,1.337543187,20.80036721,0,2016-Dec14-1536-CN-Plate3-120.Raw,2016-dec14-1536-cn-plate3-120.raw,8:H,0.468,22845.24825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,36967.40680,1.339,23662.15856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17828.59262
39947.14123,0,18483.52708,1.337543187,21.68053196,0,2016-Dec14-1536-CN-Plate3-136.Raw,2016-dec14-1536-cn-plate3-136.raw,9:H,0.467,23832.05010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,39947.14123,0,0,1.391,33077.58597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18483.52708
15981.15971,0,19006.25938,2.843725517,17.93331506,0,2016-Dec14-1536-CN-Plate3-152.Raw,2016-dec14-1536-cn-plate3-152.raw,10:H,0.467,26641.39958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,17214.48715,0.753,15981.15971,0,0,0,0,0,0,0,0,0,0,0,0,1.769,19006.25938
16045.66086,0,17806.29641,2.843725517,19.21909567,0,2016-Dec14-1536-CN-Plate3-168.Raw,2016-dec14-1536-cn-plate3-168.raw,11:H,0.468,24802.39065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,16045.66086,0.627,26476.38923,0,0,0,0,0,0,0,0,0,0,1.770,17806.29641
17052.03155,0,18006.71389,2.843725517,20.19717377,0,2016-Dec14-1536-CN-Plate3-184.Raw,2016-dec14-1536-cn-plate3-184.raw,12:H,0.468,29561.91046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,17052.03155,0,0,0.702,28282.15443,0,0,0,0,0,0,0,0,1.770,18006.71389
0,0,18945.25601,2.174082389,0,0,2016-Dec14-1536-CN-Plate3-200.Raw,2016-dec14-1536-cn-plate3-200.raw,13:H,0.468,28324.54076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,11978.00255,0,0,0,0,0,0,1.769,18945.25601
0,0,18566.50789,2.174082389,0,0,2016-Dec14-1536-CN-Plate3-216.Raw,2016-dec14-1536-cn-plate3-216.raw,14:H,0.469,29666.11480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,22738.88011,0,0,1.771,18566.50789
0,0,18667.23409,2.174082389,0,0,2016-Dec14-1536-CN-Plate3-232.Raw,2016-dec14-1536-cn-plate3-232.raw,15:H,0.468,28064.31921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705,29886.27654,1.770,18667.23409
,0,17167.57696,,0,0,2016-Dec14-1536-CN-Plate3-248.Raw,2016-dec14-1536-cn-plate3-248.raw,16:H,0.469,29553.18649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17167.57696
1708.62176,0,16895.00828,1.042356705,0.790615186,0,2016-Dec14-1536-CN-Plate3-264.Raw,2016-dec14-1536-cn-plate3-264.raw,17:H,0.469,32977.90597,1.393,1708.62176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16895.00828
5320.10916,0,16462.38516,1.042356705,2.526419198,0,2016-Dec14-1536-CN-Plate3-280.Raw,2016-dec14-1536-cn-plate3-280.raw,18:H,0.469,32982.76350,1.393,5320.10916,0,0,0,0,0,0,1.266,10380.85202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16462.38516
6579.71010,0,16291.91611,1.042356705,3.157273626,0,2016-Dec14-1536-CN-Plate3-296.Raw,2016-dec14-1536-cn-plate3-296.raw,19:H,0.468,31223.88185,1.392,6579.71010,0,0,0,0,0,0,0,0,0,0,1.311,32996.87575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16291.91611
