product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_15 Rt(min),UV210_Additive_15 AreaAbs,UV210_Additive_17 Rt(min),UV210_Additive_17 AreaAbs,UV210_Additive_19 Rt(min),UV210_Additive_19 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_Additive_13 Rt(min),UV210_Additive_13 AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs
135283.6589,0,19881.37276,1.337543187,68.26027768,0,2017-Jan26-1536-CN-Plate2-245.Raw,2017-jan26-1536-cn-plate2-245.raw,16:E,0,0,0.464,10053.93035,0,0,1.423,135283.6589,1.777,19881.37276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,39450.64498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134347.2673,0,20055.50029,1.337543187,67.19924832,0,2017-Jan26-1536-CN-Plate2-261.Raw,2017-jan26-1536-cn-plate2-261.raw,17:E,0,0,0.464,11309.07800,1.397,290.36986,1.421,134347.2673,1.776,20055.50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,39306.19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66133.98056,0,19301.81721,2.843725517,73.07610721,0,2017-Jan26-1536-CN-Plate2-277.Raw,2017-jan26-1536-cn-plate2-277.raw,18:E,0,0,0.464,9858.48516,0,0,0,0,1.776,19301.81721,0,0,0,0,0,0,0,0,0.758,66133.98056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,36668.14493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71958.73743,0,18910.84133,2.843725517,81.15618498,0,2017-Jan26-1536-CN-Plate2-293.Raw,2017-jan26-1536-cn-plate2-293.raw,19:E,0,0,0.462,7813.74865,0,0,0,0,1.776,18910.84133,0,0,0,0,0,0,0,0,0.758,71958.73743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39023.20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64424.19549,0,17277.52555,2.843725517,79.52732954,0,2017-Jan26-1536-CN-Plate2-309.Raw,2017-jan26-1536-cn-plate2-309.raw,20:E,0,0,0.463,5422.65853,0,0,0,0,1.776,17277.52555,0,0,0,0,0,0,0,0,0.758,64424.19549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37560.80508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41937.29852,1120.91025,17256.30322,2.174082389,39.62688642,0.487174279,2017-Jan26-1536-CN-Plate2-325.Raw,2017-jan26-1536-cn-plate2-325.raw,21:E,0,0,0.469,23150.67686,0,0,0,0,1.776,17256.30322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,4916.63818,0.725,41937.29852,0.340,1120.91025,0,0,0,0,0.303,39136.99059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81115.92322,0,16124.36894,2.174082389,82.02772208,0,2017-Jan26-1536-CN-Plate2-341.Raw,2017-jan26-1536-cn-plate2-341.raw,22:E,0,0,0.463,6619.90157,0,0,0,0,1.776,16124.36894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,81115.92322,0,0,0,0,0,0,0.303,37786.40340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85594.35565,0,16086.15473,2.174082389,86.76211847,0,2017-Jan26-1536-CN-Plate2-357.Raw,2017-jan26-1536-cn-plate2-357.raw,23:E,0,0,0,0,0,0,0,0,1.776,16086.15473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,85594.35565,0,0,0,0,0,0,0.304,36189.57634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,14813.60195,,0,0,2017-Jan26-1536-CN-Plate2-373.Raw,2017-jan26-1536-cn-plate2-373.raw,24:E,0,0,0.470,37408.73176,0,0,0,0,1.777,14813.60195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38378.46767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56164.26958,32378.00455,18529.87449,1.337543187,30.40581968,13.10505586,2017-Jan26-1536-CN-Plate2-6.Raw,2017-jan26-1536-cn-plate2-6.raw,1:F,0.429,50261.69261,0.467,28959.81331,1.396,29380.54077,1.422,56164.26958,1.776,18529.87449,0.641,32378.00455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766.50993,19410.53747,20086.48473,2.843725517,8.246523526,7.247611348,2017-Jan26-1536-CN-Plate2-22.Raw,2017-jan26-1536-cn-plate2-22.raw,2:F,0.432,25849.14007,0.468,38885.45362,0,0,0,0,1.776,20086.48473,0.641,19410.53747,0,0,0,0,0.576,24874.79038,0.755,7766.50993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33716.62351,34399.65301,19590.28747,2.843725517,36.7072802,13.16965891,2017-Jan26-1536-CN-Plate2-38.Raw,2017-jan26-1536-cn-plate2-38.raw,3:F,0.430,45744.75453,0.467,25193.46386,0,0,0,0,1.776,19590.28747,0.641,34399.65301,0,0,0,0,0,0,0.756,33716.62351,0.628,21376.92005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51050.03155,42434.25510,20053.88117,2.843725517,54.29333472,15.87009111,2017-Jan26-1536-CN-Plate2-54.Raw,2017-jan26-1536-cn-plate2-54.raw,4:F,0.427,66828.88883,0.467,15802.06265,0,0,0,0,1.776,20053.88117,0.642,42434.25510,0,0,0,0,0,0,0.757,51050.03155,0,0,0.712,16241.69311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13222.82334,19765.84172,2.174082389,0,5.017301005,2017-Jan26-1536-CN-Plate2-70.Raw,2017-jan26-1536-cn-plate2-70.raw,5:F,0.433,24516.49831,0.469,42899.52273,0,0,0,0,1.777,19765.84172,0.642,13222.82334,0,0,0,0,0,0,0,0,0,0,0,0,0.598,15620.63297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23498.12850,46731.20710,20022.92350,2.174082389,19.13564251,17.50414029,2017-Jan26-1536-CN-Plate2-86.Raw,2017-jan26-1536-cn-plate2-86.raw,6:F,0.430,40067.79912,0.468,33386.09294,0,0,0,0,1.776,20022.92350,0.643,46731.20710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,23498.12850,0,0,0.643,46731.20710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16821.80528,26707.25990,19964.91928,2.174082389,13.7385945,10.03282064,2017-Jan26-1536-CN-Plate2-102.Raw,2017-jan26-1536-cn-plate2-102.raw,7:F,0.430,43242.97146,0.468,35576.23110,0,0,0,0,1.776,19964.91928,0.641,26707.25990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,16821.80528,0,0,0,0,0.707,24288.69060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13608.16804,19862.16512,,0,5.138476205,2017-Jan26-1536-CN-Plate2-118.Raw,2017-jan26-1536-cn-plate2-118.raw,8:F,0.433,24452.79314,0.468,42002.24397,0,0,0,0,1.776,19862.16512,0.641,13608.16804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083.67773,6575.84873,20189.68413,1.042356705,0.419612341,2.442775548,2017-Jan26-1536-CN-Plate2-134.Raw,2017-jan26-1536-cn-plate2-134.raw,9:F,0,0,0.469,39058.62044,0,0,0,0,1.776,20189.68413,0.638,6575.84873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,36758.27626,1.396,1083.67773,1.241,2150.32216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30065.02791,9613.28565,19818.70165,1.042356705,11.85943612,3.637960016,2017-Jan26-1536-CN-Plate2-150.Raw,2017-jan26-1536-cn-plate2-150.raw,10:F,0,0,0.469,31276.60963,0,0,0,0,1.776,19818.70165,0.640,9613.28565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,37576.28698,1.396,30065.02791,0,0,1.269,4031.86738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83325.33046,15854.93141,19256.58275,1.042356705,33.82793233,6.175134503,2017-Jan26-1536-CN-Plate2-166.Raw,2017-jan26-1536-cn-plate2-166.raw,11:F,0,0,0.469,12389.34857,0,0,0,0,1.777,19256.58275,0.642,15854.93141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37565.53041,1.397,83325.33046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6942.48814,18495.64422,0.948682226,0,2.815185118,2017-Jan26-1536-CN-Plate2-182.Raw,2017-jan26-1536-cn-plate2-182.raw,12:F,0,0,0.470,35484.43099,0,0,0,0,1.777,18495.64422,0.640,6942.48814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,37409.23118,0,0,0,0,0,0,0,0,1.076,23651.34645,0,0,0,0,0,0,0,0,0,0
37080.20693,9086.54182,19021.43271,0.948682226,13.87014343,3.582751436,2017-Jan26-1536-CN-Plate2-198.Raw,2017-jan26-1536-cn-plate2-198.raw,13:F,0,0,0.470,25747.53688,0,0,0,0,1.778,19021.43271,0.643,9086.54182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,37622.04092,0,0,0,0,0,0,0,0,0,0,1.226,37080.20693,1.116,26216.90275,0,0,0,0,0,0
90553.00298,15306.55901,19356.43319,0.948682226,33.28584241,5.930803176,2017-Jan26-1536-CN-Plate2-214.Raw,2017-jan26-1536-cn-plate2-214.raw,14:F,0,0,0.469,14046.29244,0,0,0,0,1.777,19356.43319,0.642,15306.55901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,36752.92520,0,0,0,0,0,0,0,0,0,0,1.225,90553.00298,0,0,1.175,15791.66708,0,0,0,0
0,7379.12285,20221.15887,1.337543187,0,2.73690658,2017-Jan26-1536-CN-Plate2-230.Raw,2017-jan26-1536-cn-plate2-230.raw,15:F,0,0,0.470,38677.47120,0,0,0,0,1.777,20221.15887,0.640,7379.12285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37473.76104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,25502.59663,0,0
48930.07771,10506.34135,19954.52828,1.337543187,24.59821074,3.948856169,2017-Jan26-1536-CN-Plate2-246.Raw,2017-jan26-1536-cn-plate2-246.raw,16:F,0,0,0.470,27329.82454,0,0,1.423,48930.07771,1.777,19954.52828,0.641,10506.34135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,38307.40254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343,28259.34597
131159.2114,21665.07089,19676.33795,1.337543187,66.86881109,8.258042536,2017-Jan26-1536-CN-Plate2-262.Raw,2017-jan26-1536-cn-plate2-262.raw,17:F,0,0,0.468,3492.82464,1.400,195.98347,1.421,131159.2114,1.776,19676.33795,0.641,21665.07089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,36178.30546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12882.05980,9557.31340,19580.29946,2.843725517,14.03184959,3.660814914,2017-Jan26-1536-CN-Plate2-278.Raw,2017-jan26-1536-cn-plate2-278.raw,18:F,0,0,0.469,30082.70399,0,0,0,0,1.776,19580.29946,0.640,9557.31340,0,0,0,0,0.577,22703.99588,0.757,12882.05980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,38210.36635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54450.05023,13678.00366,19081.65030,2.843725517,60.85990802,5.376108901,2017-Jan26-1536-CN-Plate2-294.Raw,2017-jan26-1536-cn-plate2-294.raw,19:F,0,0,0.468,8826.18450,0,0,0,0,1.776,19081.65030,0.640,13678.00366,0,0,0,0,0,0,0.757,54450.05023,0.629,25568.23963,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38034.65141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66773.05967,16506.86752,17682.59029,2.843725517,80.53864746,7.001322061,2017-Jan26-1536-CN-Plate2-310.Raw,2017-jan26-1536-cn-plate2-310.raw,20:F,0,0,0,0,0,0,0,0,1.776,17682.59029,0.641,16506.86752,0,0,0,0,0,0,0.758,66773.05967,0,0,0.712,5509.07582,0,0,0,0,0,0,0,0,0,0,0.304,38569.03630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8512.50966,17263.10198,2.174082389,0,3.698282274,2017-Jan26-1536-CN-Plate2-326.Raw,2017-jan26-1536-cn-plate2-326.raw,21:F,0,0,0.470,32696.67891,0,0,0,0,1.777,17263.10198,0.641,8512.50966,0,0,0,0,0,0,0,0,0,0,0,0,0.599,15659.02770,0,0,0,0,0,0,0,0,0.303,37598.57363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47478.41673,20262.60197,16560.36291,2.174082389,46.74806516,9.176702189,2017-Jan26-1536-CN-Plate2-342.Raw,2017-jan26-1536-cn-plate2-342.raw,22:F,0,0,0.469,12231.68082,0,0,0,0,1.776,16560.36291,0.642,20262.60197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,47478.41673,0,0,0.642,20262.60197,0,0,0.303,35474.02364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46700.16933,11575.01791,16722.52906,2.174082389,45.53588257,5.191358088,2017-Jan26-1536-CN-Plate2-358.Raw,2017-jan26-1536-cn-plate2-358.raw,23:F,0,0,0.469,14187.06909,0,0,0,0,1.776,16722.52906,0.641,11575.01791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,46700.16933,0,0,0,0,0.707,12982.62391,0.303,36742.76771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9612.19383,15429.18366,,0,4.672408931,2017-Jan26-1536-CN-Plate2-374.Raw,2017-jan26-1536-cn-plate2-374.raw,24:F,0,0,0.470,27302.66946,0,0,0,0,1.777,15429.18366,0.641,9612.19383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,36702.37388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119890.6997,9769.23120,20126.21223,1.337543187,59.7575144,3.640488086,2017-Jan26-1536-CN-Plate2-7.Raw,2017-jan26-1536-cn-plate2-7.raw,1:G,0.426,70940.45798,0.467,12366.97709,1.396,9522.10023,1.422,119890.6997,1.776,20126.21223,0,0,0.525,9769.23120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53661.45563,7918.06798,19784.99790,2.843725517,57.84627264,3.001542463,2017-Jan26-1536-CN-Plate2-23.Raw,2017-jan26-1536-cn-plate2-23.raw,2:G,0.427,62684.71099,0.467,17749.85567,0,0,0,0,1.776,19784.99790,0,0,0.525,7918.06798,0,0,0.576,2274.38200,0.757,53661.45563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59219.89069,8459.78577,19156.19756,2.843725517,65.93366748,3.312160185,2017-Jan26-1536-CN-Plate2-39.Raw,2017-jan26-1536-cn-plate2-39.raw,3:G,0.426,68394.57697,0.466,11556.29341,0,0,0,0,1.776,19156.19756,0,0,0.525,8459.78577,0,0,0,0,0.757,59219.89069,0.628,2305.58888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59621.11811,10923.00906,19958.79943,2.843725517,63.71103229,4.10458406,2017-Jan26-1536-CN-Plate2-55.Raw,2017-jan26-1536-cn-plate2-55.raw,4:G,0.426,71148.22830,0.467,12611.58731,0,0,0,0,1.776,19958.79943,0,0,0.525,10923.00906,0,0,0,0,0.757,59621.11811,0,0,0.704,4862.18989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44098.18787,9192.45239,18914.46950,2.174082389,38.01577432,3.645008106,2017-Jan26-1536-CN-Plate2-71.Raw,2017-jan26-1536-cn-plate2-71.raw,5:G,0.430,51372.18059,0.468,24090.39374,0,0,0,0,1.776,18914.46950,0,0,0.525,9192.45239,0,0,0,0,0,0,0,0,0,0,0.597,7259.23879,0.725,44098.18787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79128.16755,10809.26173,19531.86345,2.174082389,66.0578891,4.150626243,2017-Jan26-1536-CN-Plate2-87.Raw,2017-jan26-1536-cn-plate2-87.raw,6:G,0.427,70715.88636,0.467,13144.57249,0,0,0,0,1.776,19531.86345,0,0,0.525,10809.26173,0,0,0,0,0,0,0,0,0,0,0,0,0.724,79128.16755,0,0,0.645,3645.87606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72741.14664,10762.94003,19005.61465,2.174082389,62.40731324,4.247273962,2017-Jan26-1536-CN-Plate2-103.Raw,2017-jan26-1536-cn-plate2-103.raw,7:G,0.427,62346.66646,0.467,14662.61598,0,0,0,0,1.776,19005.61465,0,0,0.525,10762.94003,0,0,0,0,0,0,0,0,0,0,0,0,0.723,72741.14664,0,0,0,0,0.707,8924.19768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8638.07781,20079.68297,,0,3.226424705,2017-Jan26-1536-CN-Plate2-119.Raw,2017-jan26-1536-cn-plate2-119.raw,8:G,0.434,21782.93227,0.469,45256.21204,0,0,0,0,1.777,20079.68297,0,0,0.525,8638.07781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69811.02462,10306.80678,18999.23071,1.042356705,28.72536954,4.068641197,2017-Jan26-1536-CN-Plate2-135.Raw,2017-jan26-1536-cn-plate2-135.raw,9:G,0,0,0.469,21358.20214,0,0,0,0,1.776,18999.23071,0,0,0.525,10306.80678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,36757.98951,1.397,69811.02462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88181.78843,11167.83793,19745.94486,1.042356705,34.91231211,4.241822165,2017-Jan26-1536-CN-Plate2-151.Raw,2017-jan26-1536-cn-plate2-151.raw,10:G,0,0,0.468,16456.68434,0,0,0,0,1.776,19745.94486,0,0,0.525,11167.83793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38785.81710,1.396,88181.78843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106207.5005,10993.60715,18086.52264,1.042356705,45.90687609,4.558756668,2017-Jan26-1536-CN-Plate2-167.Raw,2017-jan26-1536-cn-plate2-167.raw,11:G,0,0,0.469,2819.62262,0,0,0,0,1.777,18086.52264,0,0,0.526,10993.60715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,36471.93839,1.397,106207.5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746.07918,8999.68166,18852.83701,0.948682226,1.413781414,3.580236444,2017-Jan26-1536-CN-Plate2-183.Raw,2017-jan26-1536-cn-plate2-183.raw,12:G,0,0,0.470,41542.47120,0,0,0,0,1.776,18852.83701,0,0,0.525,8999.68166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,38822.68989,0,0,0,0,0,0,0,0,1.076,22501.36278,1.225,3746.07918,0,0,0,0,0,0,0,0
122619.6853,10279.27472,17297.68613,0.948682226,50.43757677,4.456929195,2017-Jan26-1536-CN-Plate2-199.Raw,2017-jan26-1536-cn-plate2-199.raw,13:G,0,0,0.469,2366.13534,0,0,0,0,1.777,17297.68613,0,0,0.526,10279.27472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37292.68170,0,0,0,0,0,0,0,0,0,0,1.226,122619.6853,0,0,0,0,0,0,0,0
138078.6868,10900.68101,18888.34694,0.948682226,52.0133379,4.328335872,2017-Jan26-1536-CN-Plate2-215.Raw,2017-jan26-1536-cn-plate2-215.raw,14:G,0,0,0,0,0,0,0,0,1.777,18888.34694,0,0,0.526,10900.68101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39035.67152,0,0,0,0,0,0,0,0,0,0,1.225,138078.6868,0,0,0,0,0,0,0,0
10841.92221,8735.31226,19350.55780,1.337543187,5.620589612,3.385682432,2017-Jan26-1536-CN-Plate2-231.Raw,2017-jan26-1536-cn-plate2-231.raw,15:G,0,0,0.470,42524.54194,0,0,1.423,10841.92221,1.778,19350.55780,0,0,0.526,8735.31226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37413.82619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313,15922.39630,0,0
143579.7137,11774.81349,19713.56346,1.337543187,73.06292012,4.479712841,2017-Jan26-1536-CN-Plate2-247.Raw,2017-jan26-1536-cn-plate2-247.raw,16:G,0,0,0.469,2022.59973,0,0,1.422,143579.7137,1.777,19713.56346,0,0,0.525,11774.81349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39976.80826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145554.5779,12234.15432,19315.63162,1.337543187,75.59377488,4.750357715,2017-Jan26-1536-CN-Plate2-263.Raw,2017-jan26-1536-cn-plate2-263.raw,17:G,0,0,0,0,1.399,142.77492,1.421,145554.5779,1.776,19315.63162,0,0,0.525,12234.15432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37629.48511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69045.03414,9294.53200,19299.33643,2.843725517,76.3025428,3.611989044,2017-Jan26-1536-CN-Plate2-279.Raw,2017-jan26-1536-cn-plate2-279.raw,18:G,0,0,0.468,3962.72845,0,0,0,0,1.776,19299.33643,0,0,0.525,9294.53200,0,0,0,0,0.757,69045.03414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,38244.65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70015.39780,9334.54758,18660.10209,2.843725517,80.02551627,3.751807373,2017-Jan26-1536-CN-Plate2-295.Raw,2017-jan26-1536-cn-plate2-295.raw,19:G,0,0,0,0,0,0,0,0,1.776,18660.10209,0,0,0.525,9334.54758,0,0,0,0,0.758,70015.39780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37583.45642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68318.17380,9546.34642,17418.07784,2.843725517,83.65366275,4.110533929,2017-Jan26-1536-CN-Plate2-311.Raw,2017-jan26-1536-cn-plate2-311.raw,20:G,0,0,0,0,0,0,0,0,1.776,17418.07784,0,0,0.525,9546.34642,0,0,0,0,0.757,68318.17380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38937.09956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48144.63812,8646.62600,17401.60991,2.174082389,45.11238212,3.726649256,2017-Jan26-1536-CN-Plate2-327.Raw,2017-jan26-1536-cn-plate2-327.raw,21:G,0,0,0.469,15916.08733,0,0,0,0,1.776,17401.60991,0,0,0.525,8646.62600,0,0,0,0,0,0,0,0,0,0,0.598,3888.65035,0.725,48144.63812,0,0,0,0,0,0,0.304,35555.77029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79746.91477,9001.38748,16539.66332,2.174082389,78.61845192,4.081728055,2017-Jan26-1536-CN-Plate2-343.Raw,2017-jan26-1536-cn-plate2-343.raw,22:G,0,0,0,0,0,0,0,0,1.777,16539.66332,0,0,0.525,9001.38748,0,0,0,0,0,0,0,0,0,0,0,0,0.724,79746.91477,0,0,0,0,0,0,0.303,35830.47976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83990.30718,9854.53341,16225.66723,2.174082389,84.40416295,4.555067066,2017-Jan26-1536-CN-Plate2-359.Raw,2017-jan26-1536-cn-plate2-359.raw,23:G,0,0,0,0,0,0,0,0,1.776,16225.66723,0,0,0.525,9854.53341,0,0,0,0,0,0,0,0,0,0,0,0,0.724,83990.30718,0,0,0,0,0.708,888.79694,0.303,36102.23093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8511.42865,14996.08015,,0,4.25682684,2017-Jan26-1536-CN-Plate2-375.Raw,2017-jan26-1536-cn-plate2-375.raw,24:G,0,0,0.470,36732.46194,0,0,0,0,1.776,14996.08015,0,0,0.525,8511.42865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,39860.94410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
