product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_Additive_21 Rt(min),UV210_Additive_21 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_23 Rt(min),UV210_Additive_23 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Additive_25 Rt(min),UV210_Additive_25 AreaAbs,UV210_Additive_27 Rt(min),UV210_Additive_27 AreaAbs
141307.4382,31016.42322,22086.51371,0.948682226,45.52184766,10.53236275,2017-Feb17-1536-CN-Plate4-109.Raw,2017-feb17-1536-cn-plate4-109.raw,E:13,0.0000,0,0,0.467,3161.00796,0.924,31016.42322,0,0,0,0,1.776,22086.51371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44512.60141,0,0,0,0,0,0,0,0,1.224,141307.4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149578.6749,35253.43531,22214.28230,0.948682226,47.90925553,11.90228707,2017-Feb17-1536-CN-Plate4-110.Raw,2017-feb17-1536-cn-plate4-110.raw,E:14,0.0000,0,0,0,0,0.924,35253.43531,0,0,0,0,1.776,22214.28230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45118.22777,0,0,0,0,0,0,0,0,1.224,149578.6749,1.174,2437.43067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26344.35325,0,23480.64951,1.337543187,11.25502625,0,2017-Feb17-1536-CN-Plate4-111.Raw,2017-feb17-1536-cn-plate4-111.raw,E:15,0.0000,0,0,0.468,41442.28314,0,0,0,0,1.422,26344.35325,1.776,23480.64951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45475.53482,0,0,0,0,0,0,0,0,0,0,0,0,1.311,22544.01641,0,0,0,0,0,0,0,0,0,0,0,0
158675.3274,33043.19449,22198.73196,1.337543187,71.70514407,11.16387905,2017-Feb17-1536-CN-Plate4-112.Raw,2017-feb17-1536-cn-plate4-112.raw,E:16,0.0000,0,0,0,0,0.925,33043.19449,0,0,1.422,158675.3274,1.776,22198.73196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48109.15188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157469.9715,33764.50720,21897.42902,1.337543187,72.13959481,11.56454504,2017-Feb17-1536-CN-Plate4-113.Raw,2017-feb17-1536-cn-plate4-113.raw,E:17,0.0000,0,0,0,0,0.924,33764.50720,1.401,1186.56421,1.421,157469.9715,1.776,21897.42902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46751.61921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83131.41615,33113.87790,22223.25941,2.843725517,79.78226496,11.1754122,2017-Feb17-1536-CN-Plate4-114.Raw,2017-feb17-1536-cn-plate4-114.raw,E:18,0.0000,0,0,0,0,0.924,33113.87790,0,0,0,0,1.776,22223.25941,0.576,4864.62253,0.757,83131.41615,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45276.62764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83088.89723,31156.75710,22255.55148,2.843725517,79.62575679,10.49965796,2017-Feb17-1536-CN-Plate4-115.Raw,2017-feb17-1536-cn-plate4-115.raw,E:19,0.0000,0,0,0,0,0.925,31156.75710,0,0,0,0,1.776,22255.55148,0,0,0.757,83088.89723,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45839.15839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85712.28073,38057.37636,22235.78829,2.843725517,82.21280375,12.83652817,2017-Feb17-1536-CN-Plate4-116.Raw,2017-feb17-1536-cn-plate4-116.raw,E:20,0.0000,0,0,0,0,0.924,38057.37636,0,0,0,0,1.776,22235.78829,0,0,0.757,85712.28073,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46031.38020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46418.39178,0,22589.30207,2.174082389,33.50615076,0,2017-Feb17-1536-CN-Plate4-117.Raw,2017-feb17-1536-cn-plate4-117.raw,E:21,0.0000,0,0,0.468,25509.59083,0,0,0,0,0,0,1.776,22589.30207,0,0,0,0,0,0,0,0,0.598,13189.77333,0.725,46418.39178,0,0,0,0,0.305,43312.00074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110108.33200,32102.20957,22821.37822,2.174082389,78.67116412,10.5500452,2017-Feb17-1536-CN-Plate4-118.Raw,2017-feb17-1536-cn-plate4-118.raw,E:22,0.0000,0,0,0,0,0.925,32102.20957,0,0,0,0,1.776,22821.37822,0,0,0,0,0,0,0,0,0,0,0.724,110108.33200,0,0,0,0,0.305,46000.05128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110961.1935,35700.02765,22853.63054,2.174082389,79.16863895,11.71587188,2017-Feb17-1536-CN-Plate4-119.Raw,2017-feb17-1536-cn-plate4-119.raw,E:23,0.0000,0,0,0,0,0.925,35700.02765,0,0,0,0,1.777,22853.63054,0,0,0,0,0,0,0,0,0,0,0.724,110961.1935,0,0,0.710,2139.70344,0.306,46272.30158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,22158.23610,,0,0,2017-Feb17-1536-CN-Plate4-120.Raw,2017-feb17-1536-cn-plate4-120.raw,E:24,0.0000,0,0,0.469,48140.31744,0,0,0,0,0,0,1.776,22158.23610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46052.40838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126141.9796,96601.27833,22195.68132,1.337543187,57.01120739,32.64191701,2017-Feb17-1536-CN-Plate4-121.Raw,2017-feb17-1536-cn-plate4-121.raw,F:1,0.0000,0.430,79163.02385,0.466,15494.50787,0,0,1.395,24036.92631,1.422,126141.9796,1.776,22195.68132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,96601.27833,0,0,0,0,0,0,0,0
34277.38885,0,21718.33042,2.843725517,33.66124955,0,2017-Feb17-1536-CN-Plate4-122.Raw,2017-feb17-1536-cn-plate4-122.raw,F:2,0.0000,0.429,76869.64089,0.466,35323.63159,0,0,0,0,0,0,1.776,21718.33042,0.576,17611.43422,0.756,34277.38885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52732.31134,77575.75901,21961.30336,2.843725517,51.21151631,26.49288083,2017-Feb17-1536-CN-Plate4-123.Raw,2017-feb17-1536-cn-plate4-123.raw,F:3,0.0000,0.430,79461.86245,0.467,24395.12160,0,0,0,0,0,0,1.776,21961.30336,0,0,0.757,52732.31134,0.629,8504.94033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,77575.75901,0,0,0,0,0,0,0,0
63117.00967,95952.59654,22384.12677,2.843725517,60.13886073,32.14976763,2017-Feb17-1536-CN-Plate4-124.Raw,2017-feb17-1536-cn-plate4-124.raw,F:4,0.0000,0.429,80535.85145,0.466,18719.52588,0,0,0,0,0,0,1.776,22384.12677,0,0,0.757,63117.00967,0,0,0.705,6757.53990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,95952.59654,0,0,0,0,0,0,0,0
3187.39398,0,23099.81903,2.174082389,2.249906301,0,2017-Feb17-1536-CN-Plate4-125.Raw,2017-feb17-1536-cn-plate4-125.raw,F:5,0.0000,0.432,57946.06996,0.468,50410.25662,0,0,0,0,0,0,1.776,23099.81903,0,0,0,0,0,0,0,0,0.598,20680.78409,0.728,3187.39398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58608.32056,15853.79921,22900.91438,2.174082389,41.72955132,5.192085003,2017-Feb17-1536-CN-Plate4-126.Raw,2017-feb17-1536-cn-plate4-126.raw,F:6,0.0000,0.430,71687.23309,0.467,27775.36187,0,0,0,0,0,0,1.777,22900.91438,0,0,0,0,0,0,0,0,0,0,0.725,58608.32056,0.645,13029.53265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,15853.79921,0,0,0,0,0,0,0,0
83243.32663,106328.4532,22450.46850,2.174082389,60.45904469,35.52101369,2017-Feb17-1536-CN-Plate4-127.Raw,2017-feb17-1536-cn-plate4-127.raw,F:7,0.0000,0.430,76282.11568,0.467,15444.61176,0,0,0,0,0,0,1.777,22450.46850,0,0,0,0,0,0,0,0,0,0,0.725,83243.32663,0,0,0.709,13485.50454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,106328.4532,0,0,0,0,0,0,0,0
,0,23566.94417,,0,0,2017-Feb17-1536-CN-Plate4-128.Raw,2017-feb17-1536-cn-plate4-128.raw,F:8,0.0000,0.433,50273.93198,0.468,50202.59649,0,0,0,0,0,0,1.777,23566.94417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47851.73882,0,22700.29028,1.042356705,16.47949658,0,2017-Feb17-1536-CN-Plate4-129.Raw,2017-feb17-1536-cn-plate4-129.raw,F:9,0.0000,0,0,0.468,34803.34249,0,0,0,0,0,0,1.776,22700.29028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48263.79816,1.396,47851.73882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.240,2779.39958,0,0,0,0,0,0
79380.49019,0,22674.28102,1.042356705,27.36893381,0,2017-Feb17-1536-CN-Plate4-130.Raw,2017-feb17-1536-cn-plate4-130.raw,F:10,0.0000,0,0,0.468,24361.97788,0,0,0,0,0,0,1.776,22674.28102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46114.81545,1.396,79380.49019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269,2791.94163,0,0,0,0
114790.1538,0,22801.01040,1.042356705,39.35756061,0,2017-Feb17-1536-CN-Plate4-131.Raw,2017-feb17-1536-cn-plate4-131.raw,F:11,0.0000,0,0,0.468,11274.60637,0,0,0,0,0,0,1.776,22801.01040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47749.93627,1.396,114790.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248.26132,2248.26132,22445.14543,0.948682226,0.712699399,0.751251978,2017-Feb17-1536-CN-Plate4-132.Raw,2017-feb17-1536-cn-plate4-132.raw,F:12,0.0000,0,0,0.469,50717.02461,0,0,0,0,0,0,1.776,22445.14543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46324.05804,0,0,0,0,1.076,28861.15143,0,0,1.225,2248.26132,0,0,0,0,0,0,1.225,2248.26132,0,0,0,0,0,0,0,0
28403.89916,28403.89916,22529.81724,0.948682226,8.970204017,9.455435944,2017-Feb17-1536-CN-Plate4-133.Raw,2017-feb17-1536-cn-plate4-133.raw,F:13,0.0000,0,0,0.469,44919.60064,0,0,0,0,0,0,1.777,22529.81724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47899.59886,0,0,0,0,0,0,1.115,44703.62425,1.225,28403.89916,0,0,0,0,0,0,1.225,28403.89916,0,0,0,0,0,0,0,0
139187.4394,139187.4394,22273.25232,0.948682226,44.46296659,46.86813495,2017-Feb17-1536-CN-Plate4-134.Raw,2017-feb17-1536-cn-plate4-134.raw,F:14,0.0000,0,0,0.468,7190.08379,0,0,0,0,0,0,1.777,22273.25232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47501.34983,0,0,0,0,0,0,0,0,1.225,139187.4394,0,0,0,0,0,0,1.225,139187.4394,0,0,0,0,0,0,0,0
9845.28530,0,23061.00579,1.337543187,4.28271464,0,2017-Feb17-1536-CN-Plate4-135.Raw,2017-feb17-1536-cn-plate4-135.raw,F:15,0.0000,0,0,0.469,47085.63330,0,0,0,0,1.422,9845.28530,1.777,23061.00579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48587.46225,0,0,0,0,0,0,0,0,0,0,0,0,1.312,26929.95572,0,0,0,0,0,0,0,0,0,0,0,0
86521.33435,0,21945.32205,1.337543187,39.55034963,0,2017-Feb17-1536-CN-Plate4-136.Raw,2017-feb17-1536-cn-plate4-136.raw,F:16,0.0000,0,0,0.468,27392.97703,0,0,0,0,1.422,86521.33435,1.777,21945.32205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48084.89331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343,15277.26052,0,0,0,0,0,0,0,0,0,0
147101.1676,0,23083.57882,1.337543187,63.92666602,0,2017-Feb17-1536-CN-Plate4-137.Raw,2017-feb17-1536-cn-plate4-137.raw,F:17,0.0000,0,0,0.468,6520.40878,0,0,1.396,12867.17516,1.423,147101.1676,1.777,23083.57882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47384.60707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84335.84489,0,22755.52616,2.843725517,79.04497323,0,2017-Feb17-1536-CN-Plate4-138.Raw,2017-feb17-1536-cn-plate4-138.raw,F:18,0.0000,0,0,0.467,3838.10436,0,0,0,0,0,0,1.776,22755.52616,0,0,0.757,84335.84489,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47896.74280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82642.42455,0,22394.14896,2.843725517,78.70773698,0,2017-Feb17-1536-CN-Plate4-139.Raw,2017-feb17-1536-cn-plate4-139.raw,F:19,0.0000,0,0,0.468,4457.67050,0,0,0,0,0,0,1.777,22394.14896,0,0,0.758,82642.42455,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47369.02823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88212.88890,0,22370.46339,2.843725517,84.10193793,0,2017-Feb17-1536-CN-Plate4-140.Raw,2017-feb17-1536-cn-plate4-140.raw,F:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22370.46339,0,0,0.757,88212.88890,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46986.38035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17796.40555,0,22898.99192,2.174082389,12.67223423,0,2017-Feb17-1536-CN-Plate4-141.Raw,2017-feb17-1536-cn-plate4-141.raw,F:21,0.0000,0,0,0.468,42360.20044,0,0,0,0,0,0,1.776,22898.99192,0,0,0,0,0,0,0,0,0.597,19340.13390,0.727,17796.40555,0,0,0,0,0.305,46551.72578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76920.06263,0,22416.08670,2.174082389,55.95219042,0,2017-Feb17-1536-CN-Plate4-142.Raw,2017-feb17-1536-cn-plate4-142.raw,F:22,0.0000,0,0,0.468,16055.80312,0,0,0,0,0,0,1.776,22416.08670,0,0,0,0,0,0,0,0,0,0,0.725,76920.06263,0.645,8550.46120,0,0,0.305,47294.81329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113152.6025,0,22868.81128,2.174082389,80.67857489,0,2017-Feb17-1536-CN-Plate4-143.Raw,2017-feb17-1536-cn-plate4-143.raw,F:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22868.81128,0,0,0,0,0,0,0,0,0,0,0.724,113152.6025,0,0,0.707,2281.20783,0.305,46766.62922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1704.68100,22673.49168,,0,0.563879074,2017-Feb17-1536-CN-Plate4-144.Raw,2017-feb17-1536-cn-plate4-144.raw,F:24,0.0000,0,0,0.469,52797.78372,0,0,0,0,0,0,1.777,22673.49168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48836.07690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224,1704.68100,0,0,0,0,0,0,0,0
122285.5759,68787.29869,20621.70352,1.337543187,59.48668549,25.01756171,2017-Feb17-1536-CN-Plate4-145.Raw,2017-feb17-1536-cn-plate4-145.raw,G:1,0.0000,0.430,70099.51614,0.466,14170.20323,0,0,1.396,16783.75563,1.422,122285.5759,1.776,20621.70352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,68787.29869,0,0
63374.73499,68308.75343,20922.75318,2.843725517,64.60204454,24.48605336,2017-Feb17-1536-CN-Plate4-146.Raw,2017-feb17-1536-cn-plate4-146.raw,G:2,0.0000,0.430,71575.69658,0.467,12993.67938,0,0,0,0,0,0,1.777,20922.75318,0.577,11905.71293,0.758,63374.73499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,68308.75343,0,0
61001.19234,67884.16601,21238.15997,2.843725517,61.25906652,23.97247435,2017-Feb17-1536-CN-Plate4-147.Raw,2017-feb17-1536-cn-plate4-147.raw,G:3,0.0000,0.430,70504.77622,0.467,16090.87013,0,0,0,0,0,0,1.777,21238.15997,0,0,0.758,61001.19234,0.629,8242.36601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,67884.16601,0,0
63698.41975,69290.43256,21788.34568,2.843725517,62.35242374,23.85120247,2017-Feb17-1536-CN-Plate4-148.Raw,2017-feb17-1536-cn-plate4-148.raw,G:4,0.0000,0.430,76088.62088,0.466,15422.07463,0,0,0,0,0,0,1.777,21788.34568,0,0,0.757,63698.41975,0,0,0.705,7477.41334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,69290.43256,0,0
47503.96582,65664.86212,21337.57960,2.174082389,36.30128303,23.08070902,2017-Feb17-1536-CN-Plate4-149.Raw,2017-feb17-1536-cn-plate4-149.raw,G:5,0.0000,0.432,54662.11029,0.467,26621.48583,0,0,0,0,0,0,1.776,21337.57960,0,0,0,0,0,0,0,0,0.597,10370.09154,0.725,47503.96582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,65664.86212,0,0
84027.54651,68635.19846,21726.60097,2.174082389,63.06191521,23.69279895,2017-Feb17-1536-CN-Plate4-150.Raw,2017-feb17-1536-cn-plate4-150.raw,G:6,0.0000,0.430,73232.77084,0.466,13122.08309,0,0,0,0,0,0,1.776,21726.60097,0,0,0,0,0,0,0,0,0,0,0.725,84027.54651,0.645,3732.79216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,68635.19846,0,0
83704.42230,68705.93709,21782.75978,2.174082389,62.65745672,23.65607175,2017-Feb17-1536-CN-Plate4-151.Raw,2017-feb17-1536-cn-plate4-151.raw,G:7,0.0000,0.430,70810.39512,0.466,14415.52170,0,0,0,0,0,0,1.776,21782.75978,0,0,0,0,0,0,0,0,0,0,0.724,83704.42230,0,0,0.708,13011.23939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,68705.93709,0,0
,65309.04566,22919.21331,,0,21.37149456,2017-Feb17-1536-CN-Plate4-152.Raw,2017-feb17-1536-cn-plate4-152.raw,G:8,0.0000,0.435,32535.76142,0.468,47534.65777,0,0,0,0,0,0,1.777,22919.21331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,65309.04566,0,0
91846.80419,66737.38953,21734.48339,1.042356705,33.03637259,23.02932224,2017-Feb17-1536-CN-Plate4-153.Raw,2017-feb17-1536-cn-plate4-153.raw,G:9,0.0000,0,0,0.469,17769.48271,0,0,0,0,0,0,1.777,21734.48339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43824.30760,1.398,91846.80419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,66737.38953,0,0
109559.8316,67342.99495,21846.29486,1.042356705,39.20587876,23.11936488,2017-Feb17-1536-CN-Plate4-154.Raw,2017-feb17-1536-cn-plate4-154.raw,G:10,0.0000,0,0,0.468,10478.23208,0,0,0,0,0,0,1.776,21846.29486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43109.77092,1.396,109559.8316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,67342.99495,0,0
116030.0183,68993.37524,21983.85963,1.042356705,41.26140824,23.53773737,2017-Feb17-1536-CN-Plate4-155.Raw,2017-feb17-1536-cn-plate4-155.raw,G:11,0.0000,0,0,0.468,7218.01589,0,0,0,0,0,0,1.777,21983.85963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,44298.14919,1.397,116030.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,68993.37524,0,0
5411.79851,69172.77494,22279.49559,0.948682226,1.728296665,23.28579703,2017-Feb17-1536-CN-Plate4-156.Raw,2017-feb17-1536-cn-plate4-156.raw,G:12,0.0000,0,0,0.469,48131.60722,0,0,0,0,0,0,1.776,22279.49559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45071.36642,0,0,0,0,1.076,28752.17703,0,0,1.225,5411.79851,0,0,0,0,0,0,0,0,0,0,0,0,0.869,69172.77494,0,0
151111.2871,69483.07272,21637.18575,0.948682226,49.69104828,24.08460377,2017-Feb17-1536-CN-Plate4-157.Raw,2017-feb17-1536-cn-plate4-157.raw,G:13,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,21637.18575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43286.01568,0,0,0,0,0,0,0,0,1.225,151111.2871,0,0,0,0,0,0,0,0,0,0,0,0,0.869,69483.07272,0,0
149244.2796,71688.98525,25398.98503,0.948682226,41.80838188,21.16885336,2017-Feb17-1536-CN-Plate4-158.Raw,2017-feb17-1536-cn-plate4-158.raw,G:14,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,25398.98503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43561.79755,0,0,0,0,0,0,0,0,1.225,149244.2796,1.175,3765.24042,0,0,0,0,0,0,0,0,0,0,0.869,71688.98525,0,0
8477.32047,69483.01085,24129.73680,1.337543187,3.524318044,21.59669564,2017-Feb17-1536-CN-Plate4-159.Raw,2017-feb17-1536-cn-plate4-159.raw,G:15,0.0000,0,0,0.470,46700.87935,0,0,0,0,1.423,8477.32047,1.778,24129.73680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44700.12281,0,0,0,0,0,0,0,0,0,0,0,0,1.313,24069.74837,0,0,0,0,0,0,0,0,0.870,69483.01085,0,0
156577.2418,70513.62963,21951.80250,1.337543187,71.55294754,24.09151697,2017-Feb17-1536-CN-Plate4-160.Raw,2017-feb17-1536-cn-plate4-160.raw,G:16,0.0000,0,0,0,0,0,0,0,0,1.423,156577.2418,1.778,21951.80250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,45215.35308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,70513.62963,0,0
160592.8733,70968.92723,22195.29391,1.337543187,72.58292155,23.98107259,2017-Feb17-1536-CN-Plate4-161.Raw,2017-feb17-1536-cn-plate4-161.raw,G:17,0.0000,0,0,0,0,0,0,1.401,965.55585,1.422,160592.8733,1.776,22195.29391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43692.56576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,70968.92723,0,0
87214.43343,71356.56762,22206.37825,2.843725517,83.76441682,24.10002438,2017-Feb17-1536-CN-Plate4-162.Raw,2017-feb17-1536-cn-plate4-162.raw,G:18,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22206.37825,0.576,2774.40841,0.757,87214.43343,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45337.29392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,71356.56762,0,0
85326.22805,70087.25164,21986.59417,2.843725517,82.77010873,23.9079497,2017-Feb17-1536-CN-Plate4-163.Raw,2017-feb17-1536-cn-plate4-163.raw,G:19,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,21986.59417,0,0,0.757,85326.22805,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44331.11334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,70087.25164,0,0
85299.97702,73322.56617,22694.69887,2.843725517,80.16290148,24.23117617,2017-Feb17-1536-CN-Plate4-164.Raw,2017-feb17-1536-cn-plate4-164.raw,G:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22694.69887,0,0,0.758,85299.97702,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46136.28146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,73322.56617,0,0
