product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Additive_1 Rt(min),UV210_Additive_1 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_3 Rt(min),UV210_Additive_3 AreaAbs,UV210_Additive_5 Rt(min),UV210_Additive_5 AreaAbs,UV210_Additive_7 Rt(min),UV210_Additive_7 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs
98647.72044,15406.68823,17290.46052,2.174082389,93.02887198,6.682885145,2016-Dec14-1536-CN-Plate4-357.Raw,2016-dec14-1536-cn-plate4-357.raw,23:E,0,0,0.878,15406.68823,0,0,0,0,1.769,17290.46052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721,98647.72044,0,0,0.705,2999.21088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,17269.80447,,0,0,2016-Dec14-1536-CN-Plate4-373.Raw,2016-dec14-1536-cn-plate4-373.raw,24:E,0.469,36068.95166,0,0,0,0,0,0,1.768,17269.80447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137728.7937,67554.33952,17241.17512,1.337543187,80.13587028,29.38648572,2016-Dec14-1536-CN-Plate4-6.Raw,2016-dec14-1536-cn-plate4-6.raw,1:F,0.464,5887.52670,0,0,1.395,334.75963,1.417,137728.7937,1.769,17241.17512,0.880,67554.33952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69757.45164,65322.94368,18461.44845,2.843725517,80.58863006,26.53757526,2016-Dec14-1536-CN-Plate4-22.Raw,2016-dec14-1536-cn-plate4-22.raw,2:F,0.466,6680.99069,0,0,0,0,0,0,1.771,18461.44845,0.881,65322.94368,0,0,0,0,0,0,0.755,69757.45164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74853.96254,65533.12010,18509.04040,2.843725517,86.2541164,26.55450473,2016-Dec14-1536-CN-Plate4-38.Raw,2016-dec14-1536-cn-plate4-38.raw,3:F,0.465,4017.04289,0,0,0,0,0,0,1.769,18509.04040,0.880,65533.12010,0,0,0,0,0,0,0.755,74853.96254,0.626,2834.79024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78548.52524,66673.63324,18222.73840,2.843725517,91.93340238,27.44111442,2016-Dec14-1536-CN-Plate4-54.Raw,2016-dec14-1536-cn-plate4-54.raw,4:F,0.464,5044.01877,0,0,0,0,0,0,1.768,18222.73840,0.879,66673.63324,0,0,0,0,0,0,0.754,78548.52524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55616.12378,65587.04249,18390.91034,2.174082389,49.30997149,26.74706198,2016-Dec14-1536-CN-Plate4-70.Raw,2016-dec14-1536-cn-plate4-70.raw,5:F,0.467,19504.50117,0,0,0,0,0,0,1.771,18390.91034,0.881,65587.04249,0,0,0,0,0,0,0,0,0,0,0,0,0.597,8165.23187,0.722,55616.12378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98777.06510,67894.79132,18705.29808,2.174082389,86.10507439,27.22281852,2016-Dec14-1536-CN-Plate4-86.Raw,2016-dec14-1536-cn-plate4-86.raw,6:F,0.465,4925.76616,0,0,0,0,0,0,1.769,18705.29808,0.880,67894.79132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,98777.06510,0.642,2702.24439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100100.2992,65176.67804,18512.45059,2.174082389,88.16754027,26.40520676,2016-Dec14-1536-CN-Plate4-102.Raw,2016-dec14-1536-cn-plate4-102.raw,7:F,0.465,4642.27977,0,0,0,0,0,0,1.770,18512.45059,0.880,65176.67804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,100100.2992,0,0,0.708,3800.84904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,62507.89693,19307.94688,,0,24.28063584,2016-Dec14-1536-CN-Plate4-118.Raw,2016-dec14-1536-cn-plate4-118.raw,8:F,0.467,40510.05407,0,0,0,0,0,0,1.769,19307.94688,0.880,62507.89693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104168.6514,66623.61071,18080.34585,1.042356705,45.04099086,27.63647801,2016-Dec14-1536-CN-Plate4-134.Raw,2016-dec14-1536-cn-plate4-134.raw,9:F,0.467,6762.41710,0,0,0,0,0,0,1.770,18080.34585,0.880,66623.61071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,104168.6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122503.3209,68381.76720,18410.42373,1.042356705,52.01896484,27.85722163,2016-Dec14-1536-CN-Plate4-150.Raw,2016-dec14-1536-cn-plate4-150.raw,10:F,0,0,0,0,0,0,0,0,1.769,18410.42373,0.880,68381.76720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391,122503.3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116834.243,68639.12722,18168.84965,1.042356705,50.27132659,28.33384965,2016-Dec14-1536-CN-Plate4-166.Raw,2016-dec14-1536-cn-plate4-166.raw,11:F,0.467,2411.00816,0,0,0,0,0,0,1.770,18168.84965,0.880,68639.12722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,116834.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699.62556,67247.48285,18763.22292,0.948682226,1.402918235,26.88003674,2016-Dec14-1536-CN-Plate4-182.Raw,2016-dec14-1536-cn-plate4-182.raw,12:F,0.468,42678.87891,0,0,0,0,0,0,1.770,18763.22292,0.880,67247.48285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,25738.48147,1.221,3699.62556,0,0,0,0,0,0,0,0
139029.08510,67680.48882,19557.69133,0.948682226,50.57898439,25.95417106,2016-Dec14-1536-CN-Plate4-198.Raw,2016-dec14-1536-cn-plate4-198.raw,13:F,0,0,0,0,0,0,0,0,1.769,19557.69133,0.880,67680.48882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,139029.08510,1.113,2381.83495,0,0,0,0,0,0
142286.911,67493.49976,19759.76895,0.948682226,51.23480839,25.61777163,2016-Dec14-1536-CN-Plate4-214.Raw,2016-dec14-1536-cn-plate4-214.raw,14:F,0,0,0,0,0,0,0,0,1.769,19759.76895,0.880,67493.49976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,142286.911,0,0,1.170,1638.18981,0,0,0,0
12657.93718,68124.61474,19264.12980,1.337543187,6.591475121,26.5225897,2016-Dec14-1536-CN-Plate4-230.Raw,2016-dec14-1536-cn-plate4-230.raw,15:F,0.469,39989.61840,0,0,0,0,1.418,12657.93718,1.769,19264.12980,0.880,68124.61474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,23235.22568,0,0
149633.4089,70088.47214,18064.04688,1.337543187,83.09647392,29.09998765,2016-Dec14-1536-CN-Plate4-246.Raw,2016-dec14-1536-cn-plate4-246.raw,16:F,0,0,0,0,0,0,1.417,149633.4089,1.769,18064.04688,0.880,70088.47214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145171.9005,69252.55678,18373.36772,1.337543187,79.26160687,28.26886088,2016-Dec14-1536-CN-Plate4-262.Raw,2016-dec14-1536-cn-plate4-262.raw,17:F,0.468,1772.04112,0,0,1.396,257.89278,1.417,145171.9005,1.769,18373.36772,0.880,69252.55678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73902.46763,66449.53886,18286.42593,2.843725517,86.19439925,27.25363302,2016-Dec14-1536-CN-Plate4-278.Raw,2016-dec14-1536-cn-plate4-278.raw,18:F,0.467,2789.24629,0,0,0,0,0,0,1.769,18286.42593,0.880,66449.53886,0,0,0,0,0,0,0.755,73902.46763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77545.15933,68225.45253,18121.33209,2.843725517,91.26694463,28.23693598,2016-Dec14-1536-CN-Plate4-294.Raw,2016-dec14-1536-cn-plate4-294.raw,19:F,0,0,0,0,0,0,0,0,1.769,18121.33209,0.880,68225.45253,0,0,0,0,0,0,0.755,77545.15933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83664.67594,69762.51337,18707.00282,2.843725517,95.38648822,27.96914372,2016-Dec14-1536-CN-Plate4-310.Raw,2016-dec14-1536-cn-plate4-310.raw,20:F,0,0,0,0,0,0,0,0,1.769,18707.00282,0.880,69762.51337,0,0,0,0,0,0,0.755,83664.67594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70720.01744,66364.45417,18227.20085,2.174082389,63.26443611,27.30717736,2016-Dec14-1536-CN-Plate4-326.Raw,2016-dec14-1536-cn-plate4-326.raw,21:F,0.468,12474.65706,0,0,0,0,0,0,1.769,18227.20085,0.880,66364.45417,0,0,0,0,0,0,0,0,0,0,0,0,0.595,4793.69728,0.720,70720.01744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100838.8795,65727.43458,17329.69167,2.174082389,94.87994774,28.44573169,2016-Dec14-1536-CN-Plate4-342.Raw,2016-dec14-1536-cn-plate4-342.raw,22:F,0,0,0,0,0,0,0,0,1.769,17329.69167,0.880,65727.43458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,100838.8795,0.642,1288.61870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100379.9723,66404.73395,17520.20924,2.174082389,93.42111456,28.42634457,2016-Dec14-1536-CN-Plate4-358.Raw,2016-dec14-1536-cn-plate4-358.raw,23:F,0,0,0,0,0,0,0,0,1.769,17520.20924,0.880,66404.73395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,100379.9723,0,0,0.706,1471.33006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,64116.58415,18347.29239,,0,26.20955567,2016-Dec14-1536-CN-Plate4-374.Raw,2016-dec14-1536-cn-plate4-374.raw,24:F,0.469,40509.51669,0,0,0,0,0,0,1.769,18347.29239,0.880,64116.58415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143749.7513,4441.42665,17798.31344,1.337543187,81.02094948,1.871564966,2016-Dec14-1536-CN-Plate4-7.Raw,2016-dec14-1536-cn-plate4-7.raw,1:G,0.465,4077.06058,0,0,1.395,218.80166,1.417,143749.7513,1.769,17798.31344,0,0,0.374,4441.42665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66569.69638,2660.10539,18526.67441,2.843725517,76.63515592,1.076868411,2016-Dec14-1536-CN-Plate4-23.Raw,2016-dec14-1536-cn-plate4-23.raw,2:G,0.465,8106.09546,0,0,0,0,0,0,1.769,18526.67441,0,0,0.374,2660.10539,0,0,0.575,1895.41200,0.754,66569.69638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77608.39304,5001.79731,18714.79512,2.843725517,88.44485055,2.004482528,2016-Dec14-1536-CN-Plate4-39.Raw,2016-dec14-1536-cn-plate4-39.raw,3:G,0.465,4027.13859,0,0,0,0,0,0,1.770,18714.79512,0,0,0.374,5001.79731,0,0,0,0,0.755,77608.39304,0.627,2156.34662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77292.50129,4492.13482,18270.28434,2.843725517,90.22793001,1.844033214,2016-Dec14-1536-CN-Plate4-55.Raw,2016-dec14-1536-cn-plate4-55.raw,4:G,0.465,6014.66355,0,0,0,0,0,0,1.769,18270.28434,0,0,0.374,4492.13482,0,0,0,0,0.754,77292.50129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35921.78611,4095.39942,19042.96911,2.174082389,30.758172,1.61295728,2016-Dec14-1536-CN-Plate4-71.Raw,2016-dec14-1536-cn-plate4-71.raw,5:G,0.466,28435.33361,0,0,0,0,0,0,1.769,19042.96911,0,0,0.374,4095.39942,0,0,0,0,0,0,0,0,0,0,0.595,10931.32496,0.720,35921.78611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98451.10780,4473.31063,18735.28448,2.174082389,85.68357471,1.790729667,2016-Dec14-1536-CN-Plate4-87.Raw,2016-dec14-1536-cn-plate4-87.raw,6:G,0.465,5981.16752,0,0,0,0,0,0,1.770,18735.28448,0,0,0.374,4473.31063,0,0,0,0,0,0,0,0,0,0,0,0,0.720,98451.10780,0.643,3760.29551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99974.82220,4724.40731,18743.59122,2.174082389,86.971127,1.890409069,2016-Dec14-1536-CN-Plate4-103.Raw,2016-dec14-1536-cn-plate4-103.raw,7:G,0.465,3501.27115,0,0,0,0,0,0,1.769,18743.59122,0,0,0.374,4724.40731,0,0,0,0,0,0,0,0,0,0,0,0,0.720,99974.82220,0,0,0.707,3596.05741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3629.45464,19665.80038,,0,1.384175029,2016-Dec14-1536-CN-Plate4-119.Raw,2016-dec14-1536-cn-plate4-119.raw,8:G,0.467,40554.36781,0,0,0,0,0,0,1.769,19665.80038,0,0,0.374,3629.45464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81917.11235,4825.88831,18314.83057,1.042356705,34.96627405,1.976221521,2016-Dec14-1536-CN-Plate4-135.Raw,2016-dec14-1536-cn-plate4-135.raw,9:G,0.467,14143.97030,0,0,0,0,0,0,1.769,18314.83057,0,0,0.374,4825.88831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,81917.11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,1.042356705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,1.042356705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2568.36593,4669.61902,18732.20915,0.948682226,0.97555089,1.86962159,2016-Dec14-1536-CN-Plate4-183.Raw,2016-dec14-1536-cn-plate4-183.raw,12:G,0.468,41285.19073,0,0,0,0,0,0,1.769,18732.20915,0,0,0.374,4669.61902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,25806.47087,1.221,2568.36593,0,0,0,0,0,0,0,0
139759.8076,6030.21018,22563.76145,0.948682226,44.07099157,2.004389936,2016-Dec14-1536-CN-Plate4-199.Raw,2016-dec14-1536-cn-plate4-199.raw,13:G,0,0,0,0,0,0,0,0,1.770,22563.76145,0,0,0.375,6030.21018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,139759.8076,1.112,2850.21380,0,0,0,0,0,0
142836.4189,5660.58238,20767.01506,0.948682226,48.93807733,2.044317286,2016-Dec14-1536-CN-Plate4-215.Raw,2016-dec14-1536-cn-plate4-215.raw,14:G,0,0,0,0,0,0,0,0,1.769,20767.01506,0,0,0.374,5660.58238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,142836.4189,0,0,1.171,1998.94857,0,0,0,0
7340.96593,5368.49171,18913.25836,1.337543187,3.893641215,2.128860457,2016-Dec14-1536-CN-Plate4-231.Raw,2016-dec14-1536-cn-plate4-231.raw,15:G,0.468,40649.02419,0,0,0,0,1.417,7340.96593,1.769,18913.25836,0,0,0.374,5368.49171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,23251.04787,0,0
147707.2262,5678.31218,18743.00129,1.337543187,79.05542624,2.272172994,2016-Dec14-1536-CN-Plate4-247.Raw,2016-dec14-1536-cn-plate4-247.raw,16:G,0,0,0,0,0,0,1.418,147707.2262,1.770,18743.00129,0,0,0.375,5678.31218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.339,1240.96526
144242.4369,5813.14415,18169.25348,1.337543187,79.63886176,2.399580213,2016-Dec14-1536-CN-Plate4-263.Raw,2016-dec14-1536-cn-plate4-263.raw,17:G,0.467,1405.32557,0,0,1.395,270.60790,1.417,144242.4369,1.769,18169.25348,0,0,0.374,5813.14415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75073.02906,5217.81882,18617.31223,2.843725517,86.00345438,2.102002731,2016-Dec14-1536-CN-Plate4-279.Raw,2016-dec14-1536-cn-plate4-279.raw,18:G,0.468,2109.97820,0,0,0,0,0,0,1.769,18617.31223,0,0,0.374,5217.81882,0,0,0,0,0.755,75073.02906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78215.80178,6181.19103,18105.41378,2.843725517,92.13719474,2.560501146,2016-Dec14-1536-CN-Plate4-295.Raw,2016-dec14-1536-cn-plate4-295.raw,19:G,0,0,0,0,0,0,0,0,1.769,18105.41378,0,0,0.374,6181.19103,0,0,0,0,0.755,78215.80178,0.626,1381.58855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81357.02376,5654.50768,18961.41913,2.843725517,91.51096876,2.236584051,2016-Dec14-1536-CN-Plate4-311.Raw,2016-dec14-1536-cn-plate4-311.raw,20:G,0.466,1185.34336,0,0,0,0,0,0,1.769,18961.41913,0,0,0.374,5654.50768,0,0,0,0,0.755,81357.02376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34520.16885,5607.15479,18254.20954,2.174082389,30.83522639,2.303778799,2016-Dec14-1536-CN-Plate4-327.Raw,2016-dec14-1536-cn-plate4-327.raw,21:G,0.468,26652.41403,0,0,0,0,0,0,1.769,18254.20954,0,0,0.375,5607.15479,0,0,0,0,0,0,0,0,0,0,0.596,12179.61562,0.722,34520.16885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101520.01570,5936.42482,17852.46341,2.174082389,92.72370704,2.493951963,2016-Dec14-1536-CN-Plate4-343.Raw,2016-dec14-1536-cn-plate4-343.raw,22:G,0,0,0,0,0,0,0,0,1.769,17852.46341,0,0,0.375,5936.42482,0,0,0,0,0,0,0,0,0,0,0,0,0.720,101520.01570,0.643,1902.36160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98095.96875,5476.33289,17337.78722,2.174082389,92.25602815,2.368958401,2016-Dec14-1536-CN-Plate4-359.Raw,2016-dec14-1536-cn-plate4-359.raw,23:G,0,0,0,0,0,0,0,0,1.769,17337.78722,0,0,0.375,5476.33289,0,0,0,0,0,0,0,0,0,0,0,0,0.720,98095.96875,0,0,0.706,1443.91442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4079.58370,16236.19641,,0,1.884485565,2016-Dec14-1536-CN-Plate4-375.Raw,2016-dec14-1536-cn-plate4-375.raw,24:G,0.470,35927.71650,0,0,0,0,0,0,1.770,16236.19641,0,0,0.375,4079.58370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23194.95722,4016.13752,18441.51967,1.337543187,12.61728598,1.633326968,2016-Dec14-1536-CN-Plate4-8.Raw,2016-dec14-1536-cn-plate4-8.raw,1:H,0.467,33362.12163,0,0,1.392,36150.00759,1.418,23194.95722,1.770,18441.51967,0,0,0,0,0.832,4016.13752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,2.843725517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10228.58667,3493.70541,18573.83534,2.843725517,11.74526924,1.410736668,2016-Dec14-1536-CN-Plate4-40.Raw,2016-dec14-1536-cn-plate4-40.raw,3:H,0.466,31158.25797,0,0,0,0,0,0,1.770,18573.83534,0,0,0,0,0.832,3493.70541,0,0,0.754,10228.58667,0.627,29176.92300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14133.57201,8385.95000,18347.69453,2.843725517,16.42931186,3.427930682,2016-Dec14-1536-CN-Plate4-56.Raw,2016-dec14-1536-cn-plate4-56.raw,4:H,0.465,30066.96717,0,0,0,0,0,0,1.769,18347.69453,0,0,0,0,0.831,8385.95000,0,0,0.752,14133.57201,0,0,0.701,28432.37089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24805.06309,0,19209.47308,2.174082389,21.0553345,0,2016-Dec14-1536-CN-Plate4-72.Raw,2016-dec14-1536-cn-plate4-72.raw,5:H,0.467,33857.93540,0,0,0,0,0,0,1.771,19209.47308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,13127.07635,0.729,24805.06309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29498.24540,0,18865.68776,2.174082389,25.49533974,0,2016-Dec14-1536-CN-Plate4-88.Raw,2016-dec14-1536-cn-plate4-88.raw,6:H,0.466,32989.56946,0,0,0,0,0,0,1.769,18865.68776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727,29498.24540,0.642,25002.26654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31186.24853,0,18811.16526,2.174082389,27.0324058,0,2016-Dec14-1536-CN-Plate4-104.Raw,2016-dec14-1536-cn-plate4-104.raw,7:H,0.467,32213.33440,0,0,0,0,0,0,1.770,18811.16526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,31186.24853,0,0,0.705,32684.15587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,19562.27429,,0,0,2016-Dec14-1536-CN-Plate4-120.Raw,2016-dec14-1536-cn-plate4-120.raw,8:H,0.467,33942.77535,0,0,0,0,0,0,1.770,19562.27429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47758.03927,0,18295.07966,1.042356705,20.40750029,0,2016-Dec14-1536-CN-Plate4-136.Raw,2016-dec14-1536-cn-plate4-136.raw,9:H,0.468,22773.40072,0,0,0,0,0,0,1.770,18295.07966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,47758.03927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83907.73027,6216.67564,18682.49544,1.042356705,35.11112268,2.495655222,2016-Dec14-1536-CN-Plate4-152.Raw,2016-dec14-1536-cn-plate4-152.raw,10:H,0.468,9831.08281,0,0,0,0,0,0,1.771,18682.49544,0,0,0,0,0.833,6216.67564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393,83907.73027,0,0,1.266,2684.33532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86322.97080,6777.53246,16195.38599,1.042356705,41.66896399,3.138640443,2016-Dec14-1536-CN-Plate4-168.Raw,2016-dec14-1536-cn-plate4-168.raw,11:H,0.465,7860.96262,0,0,0,0,0,0,1.770,16195.38599,0,0,0,0,0.832,6777.53246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,86322.97080,0,0,0,0,1.311,8077.97489,0,0,0,0,0,0,0,0,0,0,0,0
