product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_Additive_28 Rt(min),UV210_Additive_28 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_22 Rt(min),UV210_Additive_22 AreaAbs,UV210_Additive_24 Rt(min),UV210_Additive_24 AreaAbs,UV210_Additive_26 Rt(min),UV210_Additive_26 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs
143366.6644,32321.44063,21531.96305,0.948682226,47.37471195,11.25818413,2017-Feb17-1536-CN-Plate2-109.Raw,2017-feb17-1536-cn-plate2-109.raw,E:13,0.0000,0,0,0,0,0.638,32321.44063,0,0,0,0,1.776,21531.96305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,43028.24713,0,0,0,0,0,0,1.223,143366.6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144935.3913,36807.27062,24249.14067,0.948682226,42.52654707,11.38409536,2017-Feb17-1536-CN-Plate2-110.Raw,2017-feb17-1536-cn-plate2-110.raw,E:14,0.0000,0,0,0.466,3566.14595,0.639,36807.27062,0,0,0,0,1.776,24249.14067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42476.31952,0,0,0,0,0,0,1.224,144935.3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456.39391,13550.26622,24036.74561,1.337543187,1.442502721,4.227984866,2017-Feb17-1536-CN-Plate2-111.Raw,2017-feb17-1536-cn-plate2-111.raw,E:15,0.0000,0,0,0.466,46395.71476,0.638,13550.26622,0,0,1.421,3456.39391,1.776,24036.74561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,44642.29583,0,0,0,0,0,0,0,0,0,0,1.311,17690.97419,0,0,0,0,0,0,0,0,0,0,0,0
157841.5533,32265.02276,23295.50610,1.337543187,67.97015702,10.38774044,2017-Feb17-1536-CN-Plate2-112.Raw,2017-feb17-1536-cn-plate2-112.raw,E:16,0.0000,0,0,0,0,0.638,32265.02276,0,0,1.421,157841.5533,1.776,23295.50610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,44444.23841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151730.5253,30416.56481,22386.55595,1.337543187,67.99152053,10.19023367,2017-Feb17-1536-CN-Plate2-113.Raw,2017-feb17-1536-cn-plate2-113.raw,E:17,0.0000,0,0,0.465,2350.61798,0.639,30416.56481,1.396,2762.13805,1.421,151730.5253,1.776,22386.55595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42916.90721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91313.42419,35805.98403,23414.84473,2.843725517,83.17489955,11.46900111,2017-Feb17-1536-CN-Plate2-114.Raw,2017-feb17-1536-cn-plate2-114.raw,E:18,0.0000,0,0,0,0,0.638,35805.98403,0,0,0,0,1.776,23414.84473,0,0,0.755,91313.42419,0,0,0,0,0,0,0,0,0,0,0,0,0.303,44370.38064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85393.78964,30288.02922,22408.89202,2.843725517,81.27460019,10.13705716,2017-Feb17-1536-CN-Plate2-115.Raw,2017-feb17-1536-cn-plate2-115.raw,E:19,0.0000,0,0,0,0,0.639,30288.02922,0,0,0,0,1.776,22408.89202,0,0,0.756,85393.78964,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42565.43907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90156.40556,39513.99426,22706.59913,2.843725517,84.68245385,13.05149024,2017-Feb17-1536-CN-Plate2-116.Raw,2017-feb17-1536-cn-plate2-116.raw,E:20,0.0000,0,0,0,0,0.638,39513.99426,0,0,0,0,1.776,22706.59913,0,0,0.755,90156.40556,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44386.49110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33693.26276,15762.38393,23085.81681,2.174082389,23.79770547,5.120801247,2017-Feb17-1536-CN-Plate2-117.Raw,2017-feb17-1536-cn-plate2-117.raw,E:21,0.0000,0,0,0.467,32342.83226,0.639,15762.38393,0,0,0,0,1.776,23085.81681,0,0,0,0,0,0,0,0,0.597,7242.93231,0.724,33693.26276,0,0,0,0,0.305,42036.37966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110235.2456,34328.84028,22606.16457,2.174082389,79.51166554,11.38920764,2017-Feb17-1536-CN-Plate2-118.Raw,2017-feb17-1536-cn-plate2-118.raw,E:22,0.0000,0,0,0.465,1490.78670,0.638,34328.84028,0,0,0,0,1.776,22606.16457,0,0,0,0,0,0,0,0,0,0,0.721,110235.2456,0.638,34328.84028,0,0,0.304,44504.32095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114329.998,42275.91798,23407.35887,2.174082389,79.64252926,13.54571384,2017-Feb17-1536-CN-Plate2-119.Raw,2017-feb17-1536-cn-plate2-119.raw,E:23,0.0000,0,0,0,0,0.638,42275.91798,0,0,0,0,1.776,23407.35887,0,0,0,0,0,0,0,0,0,0,0.721,114329.998,0,0,0.709,3927.07085,0.305,43940.87439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,21292.97867,23516.03720,,0,6.790997085,2017-Feb17-1536-CN-Plate2-120.Raw,2017-feb17-1536-cn-plate2-120.raw,E:24,0.0000,0,0,0.466,47240.37339,0.638,21292.97867,0,0,0,0,1.776,23516.03720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,44633.99128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136100.4699,83156.61476,21743.73263,1.337543187,62.7905956,28.68295989,2017-Feb17-1536-CN-Plate2-121.Raw,2017-feb17-1536-cn-plate2-121.raw,F:1,0.0000,0.427,83281.16511,0.465,12934.31297,0,0,1.395,9255.36510,1.421,136100.4699,1.776,21743.73263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,83156.61476,0,0,0,0,0,0,0,0
71383.88233,86919.82921,23028.42144,2.843725517,66.11270607,28.30844142,2017-Feb17-1536-CN-Plate2-122.Raw,2017-feb17-1536-cn-plate2-122.raw,F:2,0.0000,0.427,82257.45032,0.465,14200.21480,0,0,0,0,0,0,1.776,23028.42144,0.576,9602.59604,0.755,71383.88233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,86919.82921,0,0,0,0,0,0,0,0
68856.03974,84536.36956,22132.15745,2.843725517,66.35401825,28.64712911,2017-Feb17-1536-CN-Plate2-123.Raw,2017-feb17-1536-cn-plate2-123.raw,F:3,0.0000,0.426,80798.37676,0.465,15074.37736,0,0,0,0,0,0,1.776,22132.15745,0,0,0.755,68856.03974,0.627,4717.31861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,84536.36956,0,0,0,0,0,0,0,0
69859.93715,85902.44040,22746.70360,2.843725517,65.50261834,28.32358985,2017-Feb17-1536-CN-Plate2-124.Raw,2017-feb17-1536-cn-plate2-124.raw,F:4,0.0000,0.425,85543.27280,0.464,15161.15338,0,0,0,0,0,0,1.776,22746.70360,0,0,0.755,69859.93715,0,0,0.703,6642.00223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,85902.44040,0,0,0,0,0,0,0,0
45300.32590,80297.42345,22360.72919,2.174082389,33.03335054,26.93251508,2017-Feb17-1536-CN-Plate2-125.Raw,2017-feb17-1536-cn-plate2-125.raw,F:5,0.0000,0.430,52779.02062,0.465,31050.77993,0,0,0,0,0,0,1.776,22360.72919,0,0,0,0,0,0,0,0,0.596,8070.66327,0.723,45300.32590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,80297.42345,0,0,0,0,0,0,0,0
92028.74191,83464.05422,22767.05419,2.174082389,65.91039362,27.49501106,2017-Feb17-1536-CN-Plate2-126.Raw,2017-feb17-1536-cn-plate2-126.raw,F:6,0.0000,0.426,83897.75642,0.465,14478.98341,0,0,0,0,0,0,1.776,22767.05419,0,0,0,0,0,0,0,0,0,0,0.721,92028.74191,0.644,2292.06084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,83464.05422,0,0,0,0,0,0,0,0
92775.80586,82427.77889,22474.54749,2.174082389,67.31022474,27.50704289,2017-Feb17-1536-CN-Plate2-127.Raw,2017-feb17-1536-cn-plate2-127.raw,F:7,0.0000,0.426,80444.82383,0.465,14228.53504,0,0,0,0,0,0,1.776,22474.54749,0,0,0,0,0,0,0,0,0,0,0.721,92775.80586,0,0,0.706,10260.17619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,82427.77889,0,0,0,0,0,0,0,0
,77151.46708,23435.30118,,0,24.69078587,2017-Feb17-1536-CN-Plate2-128.Raw,2017-feb17-1536-cn-plate2-128.raw,F:8,0.0000,0.434,19755.80282,0.466,50877.33541,0,0,0,0,0,0,1.776,23435.30118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,77151.46708,0,0,0,0,0,0,0,0
97102.07253,80571.59212,22372.08392,1.042356705,33.9312366,27.01075784,2017-Feb17-1536-CN-Plate2-129.Raw,2017-feb17-1536-cn-plate2-129.raw,F:9,0.0000,0,0,0.466,18122.38185,0,0,0,0,0,0,1.776,22372.08392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,44650.93687,1.396,97102.07253,0,0,0,0,0,0,0,0,0,0,0,0,0.977,80571.59212,0,0,0,0,0,0,0,0
113496.00700,80342.60916,21853.19501,1.042356705,40.60161129,27.57352271,2017-Feb17-1536-CN-Plate2-130.Raw,2017-feb17-1536-cn-plate2-130.raw,F:10,0.0000,0,0,0.467,12122.19303,0,0,0,0,0,0,1.777,21853.19501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46072.62431,1.397,113496.00700,0,0,0,0,0,0,0,0,0,0,0,0,0.979,80342.60916,0,0,0,0,0,0,0,0
121034.4659,81541.98050,22394.69129,1.042356705,42.25144884,27.30847441,2017-Feb17-1536-CN-Plate2-131.Raw,2017-feb17-1536-cn-plate2-131.raw,F:11,0.0000,0,0,0.466,9057.08756,0,0,0,0,0,0,1.776,22394.69129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44331.25216,1.396,121034.4659,0,0,0,0,0,0,0,0,0,0,0,0,0.977,81541.98050,0,0,0,0,0,0,0,0
3708.60128,81570.36041,22893.49965,0.948682226,1.152603634,26.72276902,2017-Feb17-1536-CN-Plate2-132.Raw,2017-feb17-1536-cn-plate2-132.raw,F:12,0.0000,0,0,0.466,52369.74287,0,0,0,0,0,0,1.776,22893.49965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,44308.78437,0,0,1.075,28829.05235,0,0,1.223,3708.60128,0,0,0,0,0,0,0.977,81570.36041,0,0,0,0,0,0,0,0
147397.9276,83156.17567,22694.68509,0.948682226,46.21141257,27.48094169,2017-Feb17-1536-CN-Plate2-133.Raw,2017-feb17-1536-cn-plate2-133.raw,F:13,0.0000,0,0,0.465,3100.70431,0,0,0,0,0,0,1.776,22694.68509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,43433.92072,0,0,0,0,0,0,1.223,147397.9276,0,0,0,0,0,0,0.977,83156.17567,0,0,0,0,0,0,0,0
152552.9616,82342.72102,24442.37871,0.948682226,44.40779423,25.26637915,2017-Feb17-1536-CN-Plate2-134.Raw,2017-feb17-1536-cn-plate2-134.raw,F:14,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,24442.37871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44236.62899,0,0,0,0,0,0,1.223,152552.9616,0,0,0,0,0,0,0.977,82342.72102,0,0,0,0,0,0,0,0
9335.38460,81272.82639,24234.69719,1.337543187,3.864236463,25.15179758,2017-Feb17-1536-CN-Plate2-135.Raw,2017-feb17-1536-cn-plate2-135.raw,F:15,0.0000,0,0,0.468,46990.60406,0,0,0,0,1.422,9335.38460,1.777,24234.69719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44607.82246,0,0,0,0,0,0,0,0,0,0,1.312,16150.27660,0,0,0.979,81272.82639,0,0,0,0,0,0,0,0
158839.567,82823.16579,23007.48617,1.337543187,69.25619095,26.99876636,2017-Feb17-1536-CN-Plate2-136.Raw,2017-feb17-1536-cn-plate2-136.raw,F:16,0.0000,0,0,0,0,0,0,0,0,1.421,158839.567,1.776,23007.48617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,44750.49695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,82823.16579,0,0,0,0,0,0,0,0
156260.9332,80036.83952,22811.45179,1.337543187,68.71737558,26.31469062,2017-Feb17-1536-CN-Plate2-137.Raw,2017-feb17-1536-cn-plate2-137.raw,F:17,0.0000,0,0,0.466,2641.47087,0,0,1.400,321.43130,1.421,156260.9332,1.776,22811.45179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43393.88106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,80036.83952,0,0,0,0,0,0,0,0
90399.61271,84137.08920,23366.94733,2.843725517,82.51131881,27.00516076,2017-Feb17-1536-CN-Plate2-138.Raw,2017-feb17-1536-cn-plate2-138.raw,F:18,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23366.94733,0,0,0.755,90399.61271,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45309.78819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,84137.08920,0,0,0,0,0,0,0,0
90478.20948,83301.22621,22857.32872,2.843725517,84.42429873,27.3329926,2017-Feb17-1536-CN-Plate2-139.Raw,2017-feb17-1536-cn-plate2-139.raw,F:19,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22857.32872,0,0,0.755,90478.20948,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45108.92099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,83301.22621,0,0,0,0,0,0,0,0
91994.34228,88426.29787,23406.42205,2.843725517,83.82528245,28.33398598,2017-Feb17-1536-CN-Plate2-140.Raw,2017-feb17-1536-cn-plate2-140.raw,F:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23406.42205,0,0,0.755,91994.34228,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45741.28802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,88426.29787,0,0,0,0,0,0,0,0
48566.53858,80708.61171,23555.15511,2.174082389,33.61928283,25.69775428,2017-Feb17-1536-CN-Plate2-141.Raw,2017-feb17-1536-cn-plate2-141.raw,F:21,0.0000,0,0,0.466,30642.48859,0,0,0,0,0,0,1.776,23555.15511,0,0,0,0,0,0,0,0,0.597,6402.22064,0.723,48566.53858,0,0,0,0,0.304,44212.77059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,80708.61171,0,0,0,0,0,0,0,0
108026.2867,82715.03212,22954.10820,2.174082389,76.73725946,27.02621839,2017-Feb17-1536-CN-Plate2-142.Raw,2017-feb17-1536-cn-plate2-142.raw,F:22,0.0000,0,0,0.465,2645.55704,0,0,0,0,0,0,1.776,22954.10820,0,0,0,0,0,0,0,0,0,0,0.721,108026.2867,0,0,0,0,0.304,44015.03269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,82715.03212,0,0,0,0,0,0,0,0
126053.3488,95475.41722,26265.80354,2.174082389,78.2529931,27.26227767,2017-Feb17-1536-CN-Plate2-143.Raw,2017-feb17-1536-cn-plate2-143.raw,F:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,26265.80354,0,0,0,0,0,0,0,0,0,0,0.721,126053.3488,0,0,0.708,3680.37887,0.305,51000.46023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,95475.41722,0,0,0,0,0,0,0,0
,90418.36423,25930.41289,,0,26.15221496,2017-Feb17-1536-CN-Plate2-144.Raw,2017-feb17-1536-cn-plate2-144.raw,F:24,0.0000,0,0,0.467,55773.16788,0,0,0,0,0,0,1.776,25930.41289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,50897.39749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,90418.36423,0,0,0,0,0,0,0,0
116840.1601,116919.5209,19594.99354,1.337543187,59.81582481,44.75104343,2017-Feb17-1536-CN-Plate2-145.Raw,2017-feb17-1536-cn-plate2-145.raw,G:1,0.0000,0.429,69095.53978,0.465,14222.75412,0,0,1.396,12647.10265,1.421,116840.1601,1.776,19594.99354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,116919.5209,0,0,0,0,0,0
62852.24510,126650.2075,21482.59665,2.843725517,62.39976577,44.21609602,2017-Feb17-1536-CN-Plate2-146.Raw,2017-feb17-1536-cn-plate2-146.raw,G:2,0.0000,0.428,73443.43328,0.465,17249.47535,0,0,0,0,0,0,1.776,21482.59665,0.576,10767.15925,0.755,62852.24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,126650.2075,0,0,0,0,0,0
62688.90377,121703.3684,20103.56903,2.843725517,66.50686069,45.40364261,2017-Feb17-1536-CN-Plate2-147.Raw,2017-feb17-1536-cn-plate2-147.raw,G:3,0.0000,0.427,74776.50143,0.465,14681.95761,0,0,0,0,0,0,1.776,20103.56903,0,0,0.755,62688.90377,0.627,6024.82491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,121703.3684,0,0,0,0,0,0
63157.54348,129617.8183,21649.01467,2.843725517,62.22086343,44.90429022,2017-Feb17-1536-CN-Plate2-148.Raw,2017-feb17-1536-cn-plate2-148.raw,G:4,0.0000,0.427,79709.23759,0.465,16811.52796,0,0,0,0,0,0,1.776,21649.01467,0,0,0.755,63157.54348,0,0,0.703,9706.78040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,129617.8183,0,0,0,0,0,0
45845.09402,116099.7637,19922.21020,2.174082389,37.522573,43.70741093,2017-Feb17-1536-CN-Plate2-149.Raw,2017-feb17-1536-cn-plate2-149.raw,G:5,0.0000,0.430,51715.91602,0.465,27653.61915,0,0,0,0,0,0,1.776,19922.21020,0,0,0,0,0,0,0,0,0.596,8196.75863,0.723,45845.09402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,116099.7637,0,0,0,0,0,0
82285.54785,126966.7306,22118.73498,2.174082389,60.65973957,43.05176046,2017-Feb17-1536-CN-Plate2-150.Raw,2017-feb17-1536-cn-plate2-150.raw,G:6,0.0000,0.428,74640.99046,0.465,16125.21862,0,0,0,0,0,0,1.776,22118.73498,0,0,0,0,0,0,0,0,0,0,0.722,82285.54785,0.644,4365.15483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,126966.7306,0,0,0,0,0,0
84634.07781,123906.6416,20925.45801,2.174082389,65.9488999,44.41001061,2017-Feb17-1536-CN-Plate2-151.Raw,2017-feb17-1536-cn-plate2-151.raw,G:7,0.0000,0.428,72849.19093,0.465,13815.68791,0,0,0,0,0,0,1.776,20925.45801,0,0,0,0,0,0,0,0,0,0,0.722,84634.07781,0,0,0.706,12022.05224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,123906.6416,0,0,0,0,0,0
,118688.5264,21820.91370,,0,40.79407307,2017-Feb17-1536-CN-Plate2-152.Raw,2017-feb17-1536-cn-plate2-152.raw,G:8,0.0000,0.435,22258.46133,0.467,50606.46754,0,0,0,0,0,0,1.776,21820.91370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,118688.5264,0,0,0,0,0,0
96451.91807,119439.0749,20337.86813,1.042356705,37.07516302,44.04557332,2017-Feb17-1536-CN-Plate2-153.Raw,2017-feb17-1536-cn-plate2-153.raw,G:9,0.0000,0,0,0.466,14951.25377,0,0,0,0,0,0,1.776,20337.86813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39119.14985,1.396,96451.91807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,119439.0749,0,0,0,0,0,0
111968.2077,128101.0022,21941.60561,1.042356705,39.89366621,43.78701967,2017-Feb17-1536-CN-Plate2-154.Raw,2017-feb17-1536-cn-plate2-154.raw,G:10,0.0000,0,0,0.466,12079.25015,0,0,0,0,0,0,1.776,21941.60561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45060.86578,1.396,111968.2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,128101.0022,0,0,0,0,0,0
113562.5566,124290.6859,21363.83368,1.042356705,41.55598689,43.63356119,2017-Feb17-1536-CN-Plate2-155.Raw,2017-feb17-1536-cn-plate2-155.raw,G:11,0.0000,0,0,0.465,7915.06136,0,0,0,0,0,0,1.776,21363.83368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40023.28204,1.396,113562.5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,124290.6859,0,0,0,0,0,0
131288.9907,131288.9907,22210.65130,0.948682226,42.0580413,44.33311825,2017-Feb17-1536-CN-Plate2-156.Raw,2017-feb17-1536-cn-plate2-156.raw,G:12,0.0000,0,0,0.467,51209.51168,0,0,0,0,0,0,1.776,22210.65130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44289.38524,0,0,1.075,28348.36091,0,0,1.223,131288.9907,0,0,0,0,0,0,0,0,1.223,131288.9907,0,0,0,0,0,0
197647.3365,197647.3365,21221.99745,0.948682226,66.26538653,69.84992944,2017-Feb17-1536-CN-Plate2-157.Raw,2017-feb17-1536-cn-plate2-157.raw,G:13,0.0000,0,0,0.465,2699.66236,0,0,0,0,0,0,1.776,21221.99745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40175.59041,0,0,0,0,0,0,1.222,197647.3365,0,0,0,0,0,0,0,0,1.222,197647.3365,0,0,0,0,0,0
201690.9658,201690.9658,25262.28049,0.948682226,56.80622374,59.87908511,2017-Feb17-1536-CN-Plate2-158.Raw,2017-feb17-1536-cn-plate2-158.raw,G:14,0.0000,0,0,0.466,3993.46478,0,0,0,0,0,0,1.776,25262.28049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42977.19438,0,0,0,0,0,0,1.223,201690.9658,0,0,0,0,0,0,0,0,1.223,201690.9658,0,0,0,0,0,0
12694.57753,125013.0837,23319.69103,1.337543187,5.460903942,40.20628431,2017-Feb17-1536-CN-Plate2-159.Raw,2017-feb17-1536-cn-plate2-159.raw,G:15,0.0000,0,0,0.468,46328.82918,0,0,0,0,1.422,12694.57753,1.776,23319.69103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43090.74029,0,0,0,0,0,0,0,0,0,0,1.311,18507.89456,0,0,0,0,1.223,125013.0837,0,0,0,0,0,0
155758.0131,132076.0144,22618.88236,1.337543187,69.07936453,43.79394582,2017-Feb17-1536-CN-Plate2-160.Raw,2017-feb17-1536-cn-plate2-160.raw,G:16,0.0000,0,0,0,0,0,0,0,0,1.421,155758.0131,1.776,22618.88236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43737.99289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,132076.0144,0,0,0,0,0,0
148359.6411,126401.9034,22041.95320,1.337543187,67.52036403,43.00954036,2017-Feb17-1536-CN-Plate2-161.Raw,2017-feb17-1536-cn-plate2-161.raw,G:17,0.0000,0,0,0.466,4561.03007,0,0,1.400,234.74448,1.421,148359.6411,1.776,22041.95320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42741.76097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,126401.9034,0,0,0,0,0,0
89923.60964,133776.2425,22612.68450,2.843725517,84.81458604,44.36986768,2017-Feb17-1536-CN-Plate2-162.Raw,2017-feb17-1536-cn-plate2-162.raw,G:18,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22612.68450,0,0,0.756,89923.60964,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45736.27962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,133776.2425,0,0,0,0,0,0
85676.63256,127936.64280,21798.96311,2.843725517,83.82537223,44.01699367,2017-Feb17-1536-CN-Plate2-163.Raw,2017-feb17-1536-cn-plate2-163.raw,G:19,0.0000,0,0,0.465,2649.89457,0,0,0,0,0,0,1.776,21798.96311,0,0,0.755,85676.63256,0,0,0,0,0,0,0,0,0,0,0,0,0.303,42172.39323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,127936.64280,0,0,0,0,0,0
90287.97592,133606.6684,22392.73741,2.843725517,85.99469652,44.74888419,2017-Feb17-1536-CN-Plate2-164.Raw,2017-feb17-1536-cn-plate2-164.raw,G:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22392.73741,0,0,0.756,90287.97592,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45775.50939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,133606.6684,0,0,0,0,0,0
