product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_Additive_28 Rt(min),UV210_Additive_28 AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Additive_22 Rt(min),UV210_Additive_22 AreaAbs,UV210_Additive_24 Rt(min),UV210_Additive_24 AreaAbs,UV210_Additive_26 Rt(min),UV210_Additive_26 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs
76898.58019,43285.28403,22178.19042,2.843725517,73.95050649,14.63778749,2017-Feb17-1536-CN-Plate1-108.Raw,2017-feb17-1536-cn-plate1-108.raw,E:12,0.0000,0.465,8493.14703,0.639,43285.28403,1.000,15426.00147,0,0,1.777,22178.19042,0,0,0,0,0,0,0.754,76898.58019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37950.98952,9991.12182,22649.85648,2.174082389,27.32089436,3.308339529,2017-Feb17-1536-CN-Plate1-109.Raw,2017-feb17-1536-cn-plate1-109.raw,E:13,0.0000,0.464,29959.18203,0.638,9991.12182,1.002,13701.56928,0,0,1.776,22649.85648,0,0,0,0,0,0,0,0,0.720,37950.98952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98328.59563,36423.99101,21999.75073,2.174082389,72.8784855,12.41741067,2017-Feb17-1536-CN-Plate1-110.Raw,2017-feb17-1536-cn-plate1-110.raw,E:14,0.0000,0.464,8260.70675,0.638,36423.99101,1.000,15521.63156,0,0,1.776,21999.75073,0,0,0,0,0,0,0,0,0.719,98328.59563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105025.3667,39332.05666,22948.61525,2.174082389,74.62339174,12.85438921,2017-Feb17-1536-CN-Plate1-111.Raw,2017-feb17-1536-cn-plate1-111.raw,E:15,0.0000,0.465,8552.47623,0.638,39332.05666,1.000,15601.69874,0,0,1.776,22948.61525,0,0,0,0,0,0,0,0,0.720,105025.3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,22439.90335,,0,0,2017-Feb17-1536-CN-Plate1-112.Raw,2017-feb17-1536-cn-plate1-112.raw,E:16,0.0000,0.465,40904.36636,0,0,1.001,15062.98154,0,0,1.776,22439.90335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63775.61006,30769.23837,22830.15166,1.042356705,21.83853262,10.10809288,2017-Feb17-1536-CN-Plate1-113.Raw,2017-feb17-1536-cn-plate1-113.raw,E:17,0.0000,0.463,30911.53973,0.638,30769.23837,0,0,1.396,63775.61006,1.776,22830.15166,0,0,0,0,0,0,0,0,0,0,0.425,74666.98404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97198.75580,43938.17536,21774.18473,1.042356705,34.89766998,15.13426691,2017-Feb17-1536-CN-Plate1-114.Raw,2017-feb17-1536-cn-plate1-114.raw,E:18,0.0000,0.463,17378.03478,0.638,43938.17536,0,0,1.396,97198.75580,1.776,21774.18473,0,0,0,0,0,0,0,0,0,0,0.425,76967.02800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110719.6664,46396.82694,21421.23351,1.042356705,40.40712226,16.24445252,2017-Feb17-1536-CN-Plate1-115.Raw,2017-feb17-1536-cn-plate1-115.raw,E:19,0.0000,0.462,11607.89395,0.638,46396.82694,0,0,1.396,110719.6664,1.776,21421.23351,0,0,0,0,0,0,0,0,0,0,0.424,84591.43077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076.29915,28762.27731,22527.35137,0.948682226,0.339942053,9.575785527,2017-Feb17-1536-CN-Plate1-116.Raw,2017-feb17-1536-cn-plate1-116.raw,E:20,0.0000,0.465,48346.93651,0.638,28762.27731,0,0,0,0,1.776,22527.35137,1.223,1076.29915,0,0,0,0,0,0,0,0,0.429,43855.36923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115416.2699,45103.10615,22118.82565,0.948682226,37.12675544,15.2934568,2017-Feb17-1536-CN-Plate1-117.Raw,2017-feb17-1536-cn-plate1-117.raw,E:21,0.0000,0.463,16019.00806,0.638,45103.10615,0,0,0,0,1.776,22118.82565,1.223,115416.2699,0,0,0,0,0,0,0,0,0.424,82595.77890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121027.8823,45528.30098,25127.30743,0.948682226,34.27058432,13.58928993,2017-Feb17-1536-CN-Plate1-118.Raw,2017-feb17-1536-cn-plate1-118.raw,E:22,0.0000,0.463,15516.66065,0.638,45528.30098,0,0,0,0,1.776,25127.30743,1.224,121027.8823,1.173,14746.77898,0,0,0,0,0,0,0.425,80318.11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735.42157,32300.70327,27574.40765,1.337543187,1.358946967,8.785511684,2017-Feb17-1536-CN-Plate1-119.Raw,2017-feb17-1536-cn-plate1-119.raw,E:23,0.0000,0.465,58214.39153,0.639,32300.70327,0,0,0,0,1.776,27574.40765,0,0,0,0,1.421,3735.42157,0,0,0,0,0.428,53746.69609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141283.2655,49621.55027,24720.37858,1.337543187,57.33300234,15.05485181,2017-Feb17-1536-CN-Plate1-120.Raw,2017-feb17-1536-cn-plate1-120.raw,E:24,0.0000,0.462,16113.31453,0.638,49621.55027,0,0,0,0,1.776,24720.37858,0,0,0,0,1.421,141283.2655,0,0,0,0,0.422,96251.25408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88361.37841,82504.42838,21768.39995,1.042356705,31.73318055,28.42575613,2017-Feb17-1536-CN-Plate1-121.Raw,2017-feb17-1536-cn-plate1-121.raw,F:1,0.0000,0.465,17976.56785,0,0,1.000,15623.39404,1.396,88361.37841,1.776,21768.39995,0,0,0,0,0,0,0,0,0,0,0,0,0.977,82504.42838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92707.31800,82133.13444,21366.03197,1.042356705,33.92093167,28.83074052,2017-Feb17-1536-CN-Plate1-122.Raw,2017-feb17-1536-cn-plate1-122.raw,F:2,0.0000,0.465,20610.97025,0,0,0.998,16062.28595,1.396,92707.31800,1.776,21366.03197,0,0,0,0,0,0,0,0,0,0,0,0,0.977,82133.13444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106923.8469,86806.68483,21761.02882,1.042356705,38.41251828,29.91816967,2017-Feb17-1536-CN-Plate1-123.Raw,2017-feb17-1536-cn-plate1-123.raw,F:3,0.0000,0.464,17687.58163,0,0,0.997,16238.91595,1.395,106923.8469,1.776,21761.02882,0,0,0,0,0,0,0,0,0,0,0,0,0.976,86806.68483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049.75516,77443.11105,22553.52139,0.948682226,1.277604509,25.75311134,2017-Feb17-1536-CN-Plate1-124.Raw,2017-feb17-1536-cn-plate1-124.raw,F:4,0.0000,0.465,48302.42550,0,0,1.003,12465.55382,0,0,1.776,22553.52139,1.223,4049.75516,0,0,0,0,0,0,0,0,0,0,0.977,77443.11105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143041.3343,88527.71978,22101.31357,0.948682226,46.04956103,30.04155897,2017-Feb17-1536-CN-Plate1-125.Raw,2017-feb17-1536-cn-plate1-125.raw,F:5,0.0000,0.465,4954.10132,0,0,0.998,16332.57125,0,0,1.776,22101.31357,1.223,143041.3343,0,0,0,0,0,0,0,0,0,0,0.977,88527.71978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132571.9978,85633.26339,21766.62373,0.948682226,43.335395,29.50616042,2017-Feb17-1536-CN-Plate1-126.Raw,2017-feb17-1536-cn-plate1-126.raw,F:6,0.0000,0.464,10543.70728,0,0,0.998,16088.15813,0,0,1.776,21766.62373,1.223,132571.9978,0,0,0,0,0,0,0,0,0,0,0.977,85633.26339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23015.20352,79432.36798,23438.71368,1.337543187,9.850315112,25.4170422,2017-Feb17-1536-CN-Plate1-127.Raw,2017-feb17-1536-cn-plate1-127.raw,F:7,0.0000,0.465,43972.55312,0,0,1.002,14213.42447,0,0,1.776,23438.71368,0,0,0,0,1.421,23015.20352,0,0,0,0,0,0,0.977,79432.36798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139159.98270,84635.44045,21867.46370,1.337543187,63.8388463,29.0278666,2017-Feb17-1536-CN-Plate1-128.Raw,2017-feb17-1536-cn-plate1-128.raw,F:8,0.0000,0.465,11324.51769,0,0,1.002,14226.81595,0,0,1.776,21867.46370,0,0,0,0,1.421,139159.98270,0,0,0,0,0,0,0.977,84635.44045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142886.4005,87328.96087,22187.83217,1.337543187,64.60187181,29.51920755,2017-Feb17-1536-CN-Plate1-129.Raw,2017-feb17-1536-cn-plate1-129.raw,F:9,0.0000,0.465,9248.06403,0,0,0.999,15841.04161,0,0,1.776,22187.83217,0,0,0,0,1.421,142886.4005,0,0,0,0,0,0,0.977,87328.96087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57776.39145,88174.36541,22596.28519,2.843725517,54.53336611,29.26621573,2017-Feb17-1536-CN-Plate1-130.Raw,2017-feb17-1536-cn-plate1-130.raw,F:10,0.0000,0.465,20195.38916,0,0,1.000,15417.03368,0,0,1.776,22596.28519,0,0,0,0,0,0,0.753,57776.39145,0,0,0,0,0.977,88174.36541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57092.76375,84348.81610,21859.85864,2.843725517,55.70352222,28.93962614,2017-Feb17-1536-CN-Plate1-131.Raw,2017-feb17-1536-cn-plate1-131.raw,F:11,0.0000,0.465,19923.67287,0,0,1.003,8319.92350,0,0,1.777,21859.85864,0,0,0,0,0,0,0.754,57092.76375,0,0,0,0,0.979,84348.81610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59488.44237,89719.57506,21966.89416,2.843725517,57.7580975,30.63231538,2017-Feb17-1536-CN-Plate1-132.Raw,2017-feb17-1536-cn-plate1-132.raw,F:12,0.0000,0.465,20833.00628,0,0,1.000,16135.76000,0,0,1.776,21966.89416,0,0,0,0,0,0,0.753,59488.44237,0,0,0,0,0.977,89719.57506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73473.32016,86253.23923,23058.60512,2.174082389,51.9557832,28.05457256,2017-Feb17-1536-CN-Plate1-133.Raw,2017-feb17-1536-cn-plate1-133.raw,F:13,0.0000,0.465,17294.56107,0,0,1.000,14973.96753,0,0,1.776,23058.60512,0,0,0,0,0,0,0,0,0.720,73473.32016,0,0,0.977,86253.23923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94325.85810,83035.23010,21564.10714,2.174082389,71.32414041,28.87966737,2017-Feb17-1536-CN-Plate1-134.Raw,2017-feb17-1536-cn-plate1-134.raw,F:14,0.0000,0.465,9821.28442,0,0,1.000,14556.70565,0,0,1.776,21564.10714,0,0,0,0,0,0,0,0,0.720,94325.85810,0,0,0.977,83035.23010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110246.4409,87691.43170,22940.00807,2.174082389,78.36249844,28.66981355,2017-Feb17-1536-CN-Plate1-135.Raw,2017-feb17-1536-cn-plate1-135.raw,F:15,0.0000,0.465,6083.09075,0,0,1.000,15162.30824,0,0,1.776,22940.00807,0,0,0,0,0,0,0,0,0.720,110246.4409,0,0,0.977,87691.43170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,76045.44998,22843.47978,,0,24.96733837,2017-Feb17-1536-CN-Plate1-136.Raw,2017-feb17-1536-cn-plate1-136.raw,F:16,0.0000,0.465,47633.81513,0,0,1.004,13886.34098,0,0,1.776,22843.47978,0,0,0,0,0,0,0,0,0,0,0,0,0.977,76045.44998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89862.73650,84655.03463,22472.44244,1.042356705,31.26129694,28.25294924,2017-Feb17-1536-CN-Plate1-137.Raw,2017-feb17-1536-cn-plate1-137.raw,F:17,0.0000,0.464,21966.28911,0,0,0,0,1.396,89862.73650,1.776,22472.44244,0,0,0,0,0,0,0,0,0,0,0.426,70140.37618,0.977,84655.03463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105027.609,83181.22362,21204.40475,1.042356705,38.72175402,29.42120753,2017-Feb17-1536-CN-Plate1-138.Raw,2017-feb17-1536-cn-plate1-138.raw,F:18,0.0000,0.463,14304.20929,0,0,0,0,1.396,105027.609,1.776,21204.40475,0,0,0,0,0,0,0,0,0,0,0.425,79392.44474,0.977,83181.22362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104306.243,83784.47411,22296.07870,1.042356705,36.57290373,28.18359138,2017-Feb17-1536-CN-Plate1-139.Raw,2017-feb17-1536-cn-plate1-139.raw,F:19,0.0000,0.463,16187.35616,0,0,0,0,1.396,104306.243,1.776,22296.07870,0,0,0,0,0,0,0,0,0,0,0.425,79382.29432,0.976,83784.47411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309.67905,78851.01227,22847.17955,0.948682226,0.719285108,25.88427186,2017-Feb17-1536-CN-Plate1-140.Raw,2017-feb17-1536-cn-plate1-140.raw,F:20,0.0000,0.465,49238.71562,0,0,0,0,0,0,1.776,22847.17955,1.223,2309.67905,0,0,0,0,0,0,0,0,0.431,25141.55749,0.977,78851.01227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114497.453,83429.17440,22488.12553,0.948682226,36.22635154,27.82440995,2017-Feb17-1536-CN-Plate1-141.Raw,2017-feb17-1536-cn-plate1-141.raw,F:21,0.0000,0.464,18453.68909,0,0,0,0,0,0,1.777,22488.12553,1.225,114497.453,0,0,0,0,0,0,0,0,0.426,78460.81177,0.979,83429.17440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131352.5746,85270.93800,27531.18629,0.948682226,33.94655387,23.22936775,2017-Feb17-1536-CN-Plate1-142.Raw,2017-feb17-1536-cn-plate1-142.raw,F:22,0.0000,0.463,13653.69684,0,0,0,0,0,0,1.776,27531.18629,1.224,131352.5746,1.173,9958.47434,0,0,0,0,0,0,0.425,86276.83309,0.977,85270.93800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9504.87390,88461.79161,28263.03216,1.337543187,3.373624056,23.47460279,2017-Feb17-1536-CN-Plate1-143.Raw,2017-feb17-1536-cn-plate1-143.raw,F:23,0.0000,0.465,53402.94584,0,0,0,0,0,0,1.776,28263.03216,0,0,0,0,1.421,9504.87390,0,0,0,0,0.430,31932.11382,0.977,88461.79161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130726.13370,88495.70141,24076.20006,1.337543187,54.46826622,27.56738088,2017-Feb17-1536-CN-Plate1-144.Raw,2017-feb17-1536-cn-plate1-144.raw,F:24,0.0000,0.463,18814.63434,0,0,0,0,0,0,1.776,24076.20006,0,0,0,0,1.421,130726.13370,0,0,0,0,0.424,84686.76434,0.977,88495.70141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89138.81343,117852.42,20834.64147,1.042356705,33.44709826,42.42420841,2017-Feb17-1536-CN-Plate1-145.Raw,2017-feb17-1536-cn-plate1-145.raw,G:1,0.0000,0.465,17584.89665,0,0,1.000,16595.63068,1.395,89138.81343,1.776,20834.64147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,117852.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97973.48227,126108.1892,20946.79099,1.042356705,36.56526068,45.15304723,2017-Feb17-1536-CN-Plate1-146.Raw,2017-feb17-1536-cn-plate1-146.raw,G:2,0.0000,0.465,19384.80323,0,0,1.001,15934.22564,1.396,97973.48227,1.776,20946.79099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,126108.1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107713.6442,127251.3488,21287.01681,1.042356705,39.55792883,44.83414226,2017-Feb17-1536-CN-Plate1-147.Raw,2017-feb17-1536-cn-plate1-147.raw,G:3,0.0000,0.465,15869.08236,0,0,1.002,14725.43973,1.396,107713.6442,1.776,21287.01681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,127251.3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24946.40790,24946.40790,21156.62002,0.948682226,8.38964842,8.84347612,2017-Feb17-1536-CN-Plate1-148.Raw,2017-feb17-1536-cn-plate1-148.raw,G:4,0.0000,0.466,49225.95255,0,0,0,0,0,0,1.776,21156.62002,1.223,24946.40790,0,0,0,0,0,0,0,0,0,0,0,0,1.223,24946.40790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198394.0344,198394.0344,21411.37397,0.948682226,65.92742304,69.49368581,2017-Feb17-1536-CN-Plate1-149.Raw,2017-feb17-1536-cn-plate1-149.raw,G:5,0.0000,0.465,5614.86279,0,0,1.000,15558.09405,0,0,1.776,21411.37397,1.223,198394.0344,0,0,0,0,0,0,0,0,0,0,0,0,1.223,198394.0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195045.1374,195045.1374,21843.32974,0.948682226,63.53284655,66.96957765,2017-Feb17-1536-CN-Plate1-150.Raw,2017-feb17-1536-cn-plate1-150.raw,G:6,0.0000,0.465,8042.03536,0,0,1.000,16816.11845,0,0,1.776,21843.32974,1.223,195045.1374,0,0,0,0,0,0,0,0,0,0,0,0,1.223,195045.1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22412.96877,27012.32338,23008.77488,1.337543187,9.771808987,8.805007284,2017-Feb17-1536-CN-Plate1-151.Raw,2017-feb17-1536-cn-plate1-151.raw,G:7,0.0000,0.465,43552.55595,0,0,0,0,0,0,1.776,23008.77488,0,0,0,0,1.421,22412.96877,0,0,0,0,0,0,0,0,1.221,27012.32338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136938.1693,126636.931,21197.32517,1.337543187,64.80559966,44.80645546,2017-Feb17-1536-CN-Plate1-152.Raw,2017-feb17-1536-cn-plate1-152.raw,G:8,0.0000,0.465,9485.13903,0,0,1.004,14682.93079,0,0,1.776,21197.32517,0,0,0,0,1.421,136938.1693,0,0,0,0,0,0,0,0,1.222,126636.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142288.6609,129510.8142,22508.48956,1.337543187,63.41514905,43.15398989,2017-Feb17-1536-CN-Plate1-153.Raw,2017-feb17-1536-cn-plate1-153.raw,G:9,0.0000,0.465,10227.37924,0,0,1.002,14563.50978,0,0,1.776,22508.48956,0,0,0,0,1.421,142288.6609,0,0,0,0,0,0,0,0,1.222,129510.8142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62925.31466,125705.853,21484.90108,2.843725517,62.46560879,43.88169708,2017-Feb17-1536-CN-Plate1-154.Raw,2017-feb17-1536-cn-plate1-154.raw,G:10,0.0000,0.465,16778.64238,0,0,1.000,15989.17790,0,0,1.776,21484.90108,0,0,0,0,0,0,0.753,62925.31466,0,0,0,0,0,0,1.222,125705.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69084.08005,127467.2572,22816.10679,2.843725517,64.57811697,41.9004198,2017-Feb17-1536-CN-Plate1-155.Raw,2017-feb17-1536-cn-plate1-155.raw,G:11,0.0000,0.464,13938.37397,0,0,1.000,17271.78996,0,0,1.776,22816.10679,0,0,0,0,0,0,0.753,69084.08005,0,0,0,0,0,0,1.222,127467.2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63534.99694,122018.2377,21433.44043,2.843725517,63.222267,42.69668273,2017-Feb17-1536-CN-Plate1-156.Raw,2017-feb17-1536-cn-plate1-156.raw,G:12,0.0000,0.465,18148.94512,0,0,1.000,16791.98532,0,0,1.776,21433.44043,0,0,0,0,0,0,0.753,63534.99694,0,0,0,0,0,0,1.222,122018.2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85132.78102,122871.2263,21245.98109,2.174082389,65.3367146,43.37451947,2017-Feb17-1536-CN-Plate1-157.Raw,2017-feb17-1536-cn-plate1-157.raw,G:13,0.0000,0.465,14181.04489,0,0,1.003,14475.60509,0,0,1.776,21245.98109,0,0,0,0,0,0,0,0,0.720,85132.78102,0,0,0,0,1.222,122871.2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97220.23444,137551.4605,21803.41353,2.174082389,72.70586315,47.31534252,2017-Feb17-1536-CN-Plate1-158.Raw,2017-feb17-1536-cn-plate1-158.raw,G:14,0.0000,0.465,12022.48898,0,0,1.003,14218.16125,0,0,1.776,21803.41353,0,0,0,0,0,0,0,0,0.720,97220.23444,0,0,0,0,1.222,137551.4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101642.4153,133963.0899,21581.30854,2.174082389,76.79526891,46.55524929,2017-Feb17-1536-CN-Plate1-159.Raw,2017-feb17-1536-cn-plate1-159.raw,G:15,0.0000,0.465,9288.14917,0,0,1.003,13655.41920,0,0,1.776,21581.30854,0,0,0,0,0,0,0,0,0.720,101642.4153,0,0,0,0,1.222,133963.0899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12606.93142,21590.27680,,0,4.379378221,2017-Feb17-1536-CN-Plate1-160.Raw,2017-feb17-1536-cn-plate1-160.raw,G:16,0.0000,0.465,49160.93678,0,0,0,0,0,0,1.776,21590.27680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,12606.93142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91913.90585,125314.9175,21597.46275,1.042356705,33.27025402,43.51723698,2017-Feb17-1536-CN-Plate1-161.Raw,2017-feb17-1536-cn-plate1-161.raw,G:17,0.0000,0.463,21471.10401,0,0,0,0,1.396,91913.90585,1.776,21597.46275,0,0,0,0,0,0,0,0,0,0,0.425,74348.52928,0,0,1.222,125314.9175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108145.132,125948.4641,21483.47265,1.042356705,39.35320613,43.96931166,2017-Feb17-1536-CN-Plate1-162.Raw,2017-feb17-1536-cn-plate1-162.raw,G:18,0.0000,0.464,15013.48576,0,0,0,0,1.396,108145.132,1.776,21483.47265,0,0,0,0,0,0,0,0,0,0,0.425,82247.90920,0,0,1.222,125948.4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107537.80430,125878.9403,21542.41978,1.042356705,39.02512557,43.82479246,2017-Feb17-1536-CN-Plate1-163.Raw,2017-feb17-1536-cn-plate1-163.raw,G:19,0.0000,0.463,13855.23133,0,0,0,0,1.395,107537.80430,1.776,21542.41978,0,0,0,0,0,0,0,0,0,0,0.425,81875.48657,0,0,1.222,125878.9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
