product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Additive_18 Rt(min),UV210_Additive_18 AreaAbs,UV210_Additive_20 Rt(min),UV210_Additive_20 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Additive_16 Rt(min),UV210_Additive_16 AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_Additive_14 Rt(min),UV210_Additive_14 AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs
88634.25865,13328.31188,19288.38466,1.042356705,35.9238924,5.18251482,2017-Jan26-1536-CN-Plate3-277.Raw,2017-jan26-1536-cn-plate3-277.raw,18:E,0.467,16271.82881,0,0,0,0,1.776,19288.38466,1.396,88634.25865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,13328.31188,0,0,0,0,0,0,0,0,0.429,66656.20888
88562.64585,14054.89786,19598.63108,1.042356705,35.32665147,5.378525356,2017-Jan26-1536-CN-Plate3-293.Raw,2017-jan26-1536-cn-plate3-293.raw,19:E,0.468,16252.79156,0,0,0,0,1.776,19598.63108,1.396,88562.64585,0,0,0,0,0,0,0,0,1.316,9784.80337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,14054.89786,0,0,0,0,0,0,0,0,0.429,65721.26532
1491.13542,12043.08289,19167.94776,0.948682226,0.553507484,4.712195746,2017-Jan26-1536-CN-Plate3-309.Raw,2017-jan26-1536-cn-plate3-309.raw,20:E,0.470,44218.62045,0,0,0,0,1.776,19167.94776,0,0,0,0,0,0,0,0,0,0,0,0,1.076,25187.38952,1.225,1491.13542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,12043.08289,0,0,0,0,0,0,0,0,0.433,37991.33355
94951.66102,13087.56123,18494.82578,0.948682226,36.52871122,5.307252452,2017-Jan26-1536-CN-Plate3-325.Raw,2017-jan26-1536-cn-plate3-325.raw,21:E,0.468,16348.43662,0,0,0,0,1.776,18494.82578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,94951.66102,1.114,11610.41194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,13087.56123,0,0,0,0,0,0,0,0,0.430,63149.03497
104499.3369,13355.02336,18290.37754,0.948682226,40.65115531,5.476249751,2017-Jan26-1536-CN-Plate3-341.Raw,2017-jan26-1536-cn-plate3-341.raw,22:E,0.468,15636.26654,0,0,0,0,1.776,18290.37754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,104499.3369,0,0,1.174,16657.20375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,13355.02336,0,0,0,0,0,0,0,0,0.430,65798.04713
4487.00656,11451.47206,18686.76250,1.337543187,2.408749938,4.596089915,2017-Jan26-1536-CN-Plate3-357.Raw,2017-jan26-1536-cn-plate3-357.raw,23:E,0.470,42620.84360,0,0,0,0,1.776,18686.76250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,18872.99602,1.422,4487.00656,0,0,0,0,0,0,0,0,0,0,0,0,0.598,11451.47206,0,0,0,0,0,0,0,0,0.433,37627.99494
99712.91738,12677.00397,17597.08236,1.337543187,56.8433722,5.403028074,2017-Jan26-1536-CN-Plate3-373.Raw,2017-jan26-1536-cn-plate3-373.raw,24:E,0.469,13596.76609,0,0,0,0,1.776,17597.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,99712.91738,1.342,9659.60836,0,0,0,0,0,0,0,0,0,0,0.598,12677.00397,0,0,0,0,0,0,0,0,0.430,61458.03782
27967.36526,0,16784.16209,1.042356705,13.02655322,0,2017-Jan26-1536-CN-Plate3-6.Raw,2017-jan26-1536-cn-plate3-6.raw,1:F,0.467,32458.77674,1.005,12297.54794,0,0,1.776,16784.16209,1.396,27967.36526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36832.91366,1707.06678,17886.76964,1.042356705,16.09836574,0.715780498,2017-Jan26-1536-CN-Plate3-22.Raw,2017-jan26-1536-cn-plate3-22.raw,2:F,0.468,33271.76888,1.006,13463.82964,0,0,1.777,17886.76964,1.397,36832.91366,0,0,0,0,1.270,3454.00640,0.779,1707.06678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38439.37341,3058.83666,18930.61234,1.042356705,15.87410565,1.211861222,2017-Jan26-1536-CN-Plate3-38.Raw,2017-jan26-1536-cn-plate3-38.raw,3:F,0.468,34901.38227,1.005,14150.49567,0,0,1.776,18930.61234,1.396,38439.37341,0,0,0,0,0,0,0.778,3058.83666,1.316,26811.86418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028.25096,0,19035.97562,0.948682226,1.879419954,0,2017-Jan26-1536-CN-Plate3-54.Raw,2017-jan26-1536-cn-plate3-54.raw,4:F,0.469,45543.12328,1.009,13124.48074,0,0,1.776,19035.97562,0,0,0,0,0,0,0,0,0,0,0,0,1.076,24610.67824,1.225,5028.25096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39469.03206,1454.34737,18901.99292,0.948682226,14.85699263,0.577061125,2017-Jan26-1536-CN-Plate3-70.Raw,2017-jan26-1536-cn-plate3-70.raw,5:F,0.469,36812.68765,1.008,13042.76607,0,0,1.776,18901.99292,0,0,0,0,0,0,0,0,0.779,1454.34737,0,0,0,0,1.225,39469.03206,1.115,25349.83289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52252.38193,2932.04345,19184.80460,0.948682226,19.37897224,1.146236638,2017-Jan26-1536-CN-Plate3-86.Raw,2017-jan26-1536-cn-plate3-86.raw,6:F,0.468,34071.67813,1.008,13291.86379,0,0,1.776,19184.80460,0,0,0,0,0,0,0,0,0.779,2932.04345,0,0,0,0,1.225,52252.38193,0,0,1.174,38871.63370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752.11484,0,19175.40256,1.337543187,4.57865157,0,2017-Jan26-1536-CN-Plate3-102.Raw,2017-jan26-1536-cn-plate3-102.raw,7:F,0.469,42217.73819,1.010,12437.19778,0,0,1.776,19175.40256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,19616.94319,1.421,8752.11484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41151.30924,2225.16587,18756.99377,1.337543187,22.0084522,0.889734478,2017-Jan26-1536-CN-Plate3-118.Raw,2017-jan26-1536-cn-plate3-118.raw,8:F,0.469,35513.08552,1.010,12855.07173,0,0,1.776,18756.99377,0,0,0,0,0,0,0,0,0.779,2225.16587,0,0,0,0,0,0,0,0,0,0,0,0,1.422,41151.30924,1.343,25835.61757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43570.90724,3665.27277,19667.77194,1.337543187,22.22340072,1.397694967,2017-Jan26-1536-CN-Plate3-134.Raw,2017-jan26-1536-cn-plate3-134.raw,9:F,0.469,36339.32394,1.010,13145.81787,0,0,1.776,19667.77194,0,0,0,0,0,0,0,0,0.779,3665.27277,0,0,0,0,0,0,0,0,0,0,0,0,1.422,43570.90724,0,0,1.396,42817.32684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111.29891,1989.58899,19782.68922,2.843725517,21.68221926,0.754291659,2017-Jan26-1536-CN-Plate3-150.Raw,2017-jan26-1536-cn-plate3-150.raw,10:F,0.469,35710.74039,1.010,13004.34478,0,0,1.776,19782.68922,0,0,0,0,0,0,0,0,0.777,1989.58899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,17216.77402,0.756,20111.29891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30942.60346,4833.21787,18820.64737,2.843725517,35.06478929,1.926030141,2017-Jan26-1536-CN-Plate3-166.Raw,2017-jan26-1536-cn-plate3-166.raw,11:F,0.469,29940.69967,1.010,13131.13096,0,0,1.776,18820.64737,0,0,0,0,0,0,0,0,0.778,4833.21787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,30942.60346,0.628,18786.47657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27126.32560,6374.95784,18830.14775,2.843725517,30.72459608,2.539129515,2017-Jan26-1536-CN-Plate3-182.Raw,2017-jan26-1536-cn-plate3-182.raw,12:F,0.469,29428.60506,1.010,12247.04352,0,0,1.776,18830.14775,0,0,0,0,0,0,0,0,0.778,6374.95784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,27126.32560,0,0,0.704,23357.34832,0,0,0,0,0,0,0,0,0,0,0,0
12076.46838,0,18090.88373,2.174082389,10.88472418,0,2017-Jan26-1536-CN-Plate3-198.Raw,2017-jan26-1536-cn-plate3-198.raw,13:F,0.470,38868.51373,1.012,12147.53428,0,0,1.776,18090.88373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,13181.10376,0.726,12076.46838,0,0,0,0,0,0
24606.46844,2257.05389,18770.34625,2.174082389,21.37540077,0.901842938,2017-Jan26-1536-CN-Plate3-214.Raw,2017-jan26-1536-cn-plate3-214.raw,14:F,0.470,36044.54924,1.011,12378.27301,0,0,1.776,18770.34625,0,0,0,0,0,0,0,0,0.779,2257.05389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,24606.46844,0.645,21094.51239,0,0,0,0
28216.21819,1933.33835,19436.44612,2.174082389,23.67114189,0.746023094,2017-Jan26-1536-CN-Plate3-230.Raw,2017-jan26-1536-cn-plate3-230.raw,15:F,0.469,35679.39467,1.010,12989.70778,0,0,1.776,19436.44612,0,0,0,0,0,0,0,0,0.778,1933.33835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,28216.21819,0,0,0.706,29383.96723,0,0
,0,19181.43257,,0,0,2017-Jan26-1536-CN-Plate3-246.Raw,2017-jan26-1536-cn-plate3-246.raw,16:F,0.470,46187.20710,1.012,13069.83801,0,0,1.776,19181.43257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889.67383,0,19765.35155,1.042356705,0.747411772,0,2017-Jan26-1536-CN-Plate3-262.Raw,2017-jan26-1536-cn-plate3-262.raw,17:F,0.469,44758.13724,0,0,1.241,1696.23178,1.776,19765.35155,1.396,1889.67383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,64123.10308
24500.72652,5348.94369,19555.31332,1.042356705,9.794715203,2.051466889,2017-Jan26-1536-CN-Plate3-278.Raw,2017-jan26-1536-cn-plate3-278.raw,18:F,0.469,39405.13784,0,0,0,0,1.776,19555.31332,1.397,24500.72652,0,0,0,0,1.270,5156.07296,0.779,5348.94369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,68474.22845
58304.07121,21266.92644,19014.16093,1.042356705,23.9717282,8.38858729,2017-Jan26-1536-CN-Plate3-294.Raw,2017-jan26-1536-cn-plate3-294.raw,19:F,0.468,26132.27811,0,0,0,0,1.776,19014.16093,1.397,58304.07121,0,0,0,0,0,0,0.779,21266.92644,1.316,21862.94639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,69602.40420
0,0,19881.61265,0.948682226,0,0,2017-Jan26-1536-CN-Plate3-310.Raw,2017-jan26-1536-cn-plate3-310.raw,20:F,0.469,42695.90852,0,0,0,0,1.776,19881.61265,0,0,0,0,0,0,0,0,0,0,0,0,1.076,24855.58505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,63680.22716
19616.62620,5432.93418,20882.90354,0.948682226,6.683677134,1.951213651,2017-Jan26-1536-CN-Plate3-326.Raw,2017-jan26-1536-cn-plate3-326.raw,21:F,0.469,37124.57904,0,0,0,0,1.776,20882.90354,0,0,0,0,0,0,0,0,0.778,5432.93418,0,0,0,0,1.224,19616.62620,1.114,28842.63361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,61493.82614
73076.27186,22106.30470,20415.75920,0.948682226,25.46788478,8.121044338,2017-Jan26-1536-CN-Plate3-342.Raw,2017-jan26-1536-cn-plate3-342.raw,22:F,0.469,26794.12897,0,0,0,0,1.776,20415.75920,0,0,0,0,0,0,0,0,0.779,22106.30470,0,0,0,0,1.225,73076.27186,0,0,1.175,30553.31785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,68602.11020
0,0,18754.77597,1.337543187,0,0,2017-Jan26-1536-CN-Plate3-358.Raw,2017-jan26-1536-cn-plate3-358.raw,23:F,0.470,40815.38399,0,0,0,0,1.776,18754.77597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,21713.54082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,60143.38628
25628.43868,6187.22570,17809.40053,1.337543187,14.43583555,2.605601058,2017-Jan26-1536-CN-Plate3-374.Raw,2017-jan26-1536-cn-plate3-374.raw,24:F,0.469,35787.95981,0,0,0,0,1.776,17809.40053,0,0,0,0,0,0,0,0,0.779,6187.22570,0,0,0,0,0,0,0,0,0,0,0,0,1.422,25628.43868,1.342,27920.71698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,62773.14111
2211.10888,29353.46304,17126.97433,1.042356705,1.009269411,12.85404936,2017-Jan26-1536-CN-Plate3-7.Raw,2017-jan26-1536-cn-plate3-7.raw,1:G,0.468,39638.17559,1.008,11263.90242,1.241,1944.08084,1.776,17126.97433,1.396,2211.10888,0.344,29353.46304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11393.94856,32353.59914,17691.08951,1.042356705,5.034974824,13.71605712,2017-Jan26-1536-CN-Plate3-23.Raw,2017-jan26-1536-cn-plate3-23.raw,2:G,0.469,36562.48979,0,0,0,0,1.776,17691.08951,1.397,11393.94856,0.343,32353.59914,0,0,1.270,1782.13890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11336.01704,32827.30214,18597.28444,1.042356705,4.765281768,13.23874824,2017-Jan26-1536-CN-Plate3-39.Raw,2017-jan26-1536-cn-plate3-39.raw,3:G,0.469,40174.33978,1.008,9871.99878,0,0,1.776,18597.28444,1.397,11336.01704,0.343,32827.30214,0,0,0,0,0,0,1.316,21225.62918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947.48858,31182.38625,18766.72751,0.948682226,0.359225753,12.4618369,2017-Jan26-1536-CN-Plate3-55.Raw,2017-jan26-1536-cn-plate3-55.raw,4:G,0.469,45124.65280,1.010,13481.75333,0,0,1.776,18766.72751,0,0,0.342,31182.38625,0,0,0,0,0,0,0,0,1.076,25648.09043,1.226,947.48858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14209.00453,32090.56369,21877.56149,0.948682226,4.621114909,11.0011908,2017-Jan26-1536-CN-Plate3-71.Raw,2017-jan26-1536-cn-plate3-71.raw,5:G,0.468,39379.23575,1.010,11961.94216,0,0,1.776,21877.56149,0,0,0.342,32090.56369,0,0,0,0,0,0,0,0,0,0,1.225,14209.00453,1.114,21308.12073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11331.62754,35597.78079,20796.85161,0.948682226,3.876829723,12.83768147,2017-Jan26-1536-CN-Plate3-87.Raw,2017-jan26-1536-cn-plate3-87.raw,6:G,0.469,43486.86018,1.012,11077.18233,0,0,1.776,20796.85161,0,0,0.342,35597.78079,0,0,0,0,0,0,0,0,0,0,1.226,11331.62754,0,0,1.174,33573.08684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754.85340,32317.35094,18930.20170,1.337543187,0.400015161,12.80388537,2017-Jan26-1536-CN-Plate3-103.Raw,2017-jan26-1536-cn-plate3-103.raw,7:G,0.470,44160.09577,1.014,12956.02704,0,0,1.776,18930.20170,0,0,0.342,32317.35094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,22611.57080,1.422,754.85340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9973.24766,33516.94165,18439.81591,1.337543187,5.425616594,13.63229786,2017-Jan26-1536-CN-Plate3-119.Raw,2017-jan26-1536-cn-plate3-119.raw,8:G,0.469,41730.23625,1.012,4999.57929,0,0,1.776,18439.81591,0,0,0.341,33516.94165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,9973.24766,1.342,21368.37964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15431.66544,33397.01688,18499.66845,1.337543187,8.36792795,13.53957385,2017-Jan26-1536-CN-Plate3-135.Raw,2017-jan26-1536-cn-plate3-135.raw,9:G,0.469,40207.12981,1.012,5307.46280,0,0,1.776,18499.66845,0,0,0.341,33397.01688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,15431.66544,0,0,1.396,31176.82349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104.13392,34913.35900,19178.95558,2.843725517,3.451949517,13.65299544,2017-Jan26-1536-CN-Plate3-151.Raw,2017-jan26-1536-cn-plate3-151.raw,10:G,0.470,38674.53043,1.014,11196.49382,0,0,1.776,19178.95558,0,0,0.342,34913.35900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577,19949.88604,0.757,3104.13392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186.23620,34026.37689,18444.79747,2.843725517,4.84059533,13.83576197,2017-Jan26-1536-CN-Plate3-167.Raw,2017-jan26-1536-cn-plate3-167.raw,11:G,0.470,37478.71706,1.014,11163.62612,0,0,1.776,18444.79747,0,0,0.342,34026.37689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,4186.23620,0.629,21935.99650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8852.69972,33987.73050,18812.61101,2.843725517,10.03634536,13.54984586,2017-Jan26-1536-CN-Plate3-183.Raw,2017-jan26-1536-cn-plate3-183.raw,12:G,0.469,36437.46659,1.013,11355.64808,0,0,1.776,18812.61101,0,0,0.341,33987.73050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,8852.69972,0,0,0.704,17866.55185,0,0,0,0,0,0,0,0,0,0,0,0
1437.78072,32200.06105,17904.40101,2.174082389,1.309393322,13.4883294,2017-Jan26-1536-CN-Plate3-199.Raw,2017-jan26-1536-cn-plate3-199.raw,13:G,0.470,40362.31267,1.015,12040.94014,0,0,1.776,17904.40101,0,0,0.341,32200.06105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,16279.09497,0.725,1437.78072,0,0,0,0,0,0
3079.48567,32304.47432,18668.13454,2.174082389,2.689766175,12.97845575,2017-Jan26-1536-CN-Plate3-215.Raw,2017-jan26-1536-cn-plate3-215.raw,14:G,0.470,39210.00320,1.014,11735.78482,0,0,1.776,18668.13454,0,0,0.341,32304.47432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726,3079.48567,0.645,23962.62391,0,0,0,0
5087.22940,32993.10554,18783.97779,2.174082389,4.416019864,13.17337014,2017-Jan26-1536-CN-Plate3-231.Raw,2017-jan26-1536-cn-plate3-231.raw,15:G,0.470,40289.93884,1.015,11913.80491,0,0,1.776,18783.97779,0,0,0.341,32993.10554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726,5087.22940,0,0,0.707,26587.10578,0,0
,33054.48000,19070.08215,,0,12.99987062,2017-Jan26-1536-CN-Plate3-247.Raw,2017-jan26-1536-cn-plate3-247.raw,16:G,0.470,44742.59802,1.016,9517.87883,0,0,1.776,19070.08215,0,0,0.341,33054.48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50045.14665,19379.93943,1.042356705,0,19.36737739,2017-Jan26-1536-CN-Plate3-263.Raw,2017-jan26-1536-cn-plate3-263.raw,17:G,0.469,45446.16368,0,0,1.241,1487.00932,1.776,19379.93943,0,0,0.340,50045.14665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,68231.30844
4511.33387,51403.48624,19751.56203,1.042356705,1.785587557,19.51876754,2017-Jan26-1536-CN-Plate3-279.Raw,2017-jan26-1536-cn-plate3-279.raw,18:G,0.469,43836.04452,0,0,0,0,1.776,19751.56203,1.397,4511.33387,0.340,51403.48624,0,0,1.270,5977.79243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,70801.67789
7655.01539,49713.30105,19046.99853,1.042356705,3.141934656,19.57525004,2017-Jan26-1536-CN-Plate3-295.Raw,2017-jan26-1536-cn-plate3-295.raw,19:G,0.469,40140.31278,0,0,0,0,1.776,19046.99853,1.396,7655.01539,0.339,49713.30105,0,0,0,0,0,0,1.316,38382.51809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,66057.54297
0,49134.02452,19295.75344,0.948682226,0,19.09773495,2017-Jan26-1536-CN-Plate3-311.Raw,2017-jan26-1536-cn-plate3-311.raw,20:G,0.469,44148.57731,0,0,0,0,1.776,19295.75344,0,0,0.339,49134.02452,0,0,0,0,0,0,0,0,1.076,24937.84059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,64550.07673
2159.87386,48122.97480,20549.31627,0.948682226,0.74784749,17.5637139,2017-Jan26-1536-CN-Plate3-327.Raw,2017-jan26-1536-cn-plate3-327.raw,21:G,0.470,42463.01492,0,0,0,0,1.776,20549.31627,0,0,0.340,48122.97480,0,0,0,0,0,0,0,0,0,0,1.225,2159.87386,1.114,31401.00805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,67373.84620
7908.12876,51100.51313,20588.65763,0.948682226,2.732925094,18.61480512,2017-Jan26-1536-CN-Plate3-343.Raw,2017-jan26-1536-cn-plate3-343.raw,22:G,0.470,43318.69993,0,0,0,0,1.776,20588.65763,0,0,0.340,51100.51313,0,0,0,0,0,0,0,0,0,0,1.226,7908.12876,0,0,1.174,48127.61737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,67661.70878
930.40298,46032.47785,18013.76942,1.337543187,0.518126221,19.16553813,2017-Jan26-1536-CN-Plate3-359.Raw,2017-jan26-1536-cn-plate3-359.raw,23:G,0.470,41194.30810,0,0,0,0,1.776,18013.76942,0,0,0.340,46032.47785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,21191.22609,1.413,930.40298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,59575.14344
4079.82009,46439.20086,17106.30784,1.337543187,2.39251025,20.36056001,2017-Jan26-1536-CN-Plate3-375.Raw,2017-jan26-1536-cn-plate3-375.raw,24:G,0.470,40007.85423,0,0,0,0,1.776,17106.30784,0,0,0.340,46439.20086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,4079.82009,1.343,30777.71964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,62961.81304
40125.27549,82970.82501,15638.08093,1.042356705,20.05913492,39.79268249,2017-Jan26-1536-CN-Plate3-8.Raw,2017-jan26-1536-cn-plate3-8.raw,1:H,0.467,24972.39096,1.009,10079.53891,0,0,1.776,15638.08093,1.396,40125.27549,0,0,0.586,82970.82501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
