product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Additive_14 Rt(min),UV210_Additive_14 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_16 Rt(min),UV210_Additive_16 AreaAbs,UV210_Additive_18 Rt(min),UV210_Additive_18 AreaAbs,UV210_Additive_20 Rt(min),UV210_Additive_20 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs
136218.8132,11699.10575,17117.60833,0.948682226,56.62080434,5.125908448,2017-Jan26-1536-CN-Plate4-213.Raw,2017-jan26-1536-cn-plate4-213.raw,14:E,0,0,0,0,0.598,11699.10575,0,0,0,0,1.776,17117.60833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,41361.58483,0,0,0,0,0,0,0,0,0,0,1.224,136218.8132,0,0,0,0,0,0,0,0
5545.57466,11140.17346,19492.63677,1.337543187,2.853941347,4.286300615,2017-Jan26-1536-CN-Plate4-229.Raw,2017-jan26-1536-cn-plate4-229.raw,15:E,0,0,0.470,44757.54230,0.597,11140.17346,0,0,1.421,5545.57466,1.776,19492.63677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39040.89937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,23892.08618,0,0
143413.2822,12129.60833,19621.85244,1.337543187,73.31932313,4.636262696,2017-Jan26-1536-CN-Plate4-245.Raw,2017-jan26-1536-cn-plate4-245.raw,16:E,0,0,0.469,1646.79764,0.597,12129.60833,0,0,1.422,143413.2822,1.776,19621.85244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37675.09381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144384.8794,12376.65815,19457.26159,1.337543187,74.44046437,4.770709163,2017-Jan26-1536-CN-Plate4-261.Raw,2017-jan26-1536-cn-plate4-261.raw,17:E,0,0,0,0,0.597,12376.65815,0,0,1.421,144384.8794,1.776,19457.26159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39046.36690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74950.85417,12036.74400,19605.19123,2.843725517,81.53694628,4.604677351,2017-Jan26-1536-CN-Plate4-277.Raw,2017-jan26-1536-cn-plate4-277.raw,18:E,0,0,0.469,2223.29690,0.597,12036.74400,0,0,0,0,1.776,19605.19123,0,0,0,0,0,0,0.581,120.36402,0.759,74950.85417,0,0,0,0,0,0,0,0,0,0,0,0,0.303,40026.70448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77831.83093,11817.25392,19437.44915,2.843725517,85.40177854,4.559724053,2017-Jan26-1536-CN-Plate4-293.Raw,2017-jan26-1536-cn-plate4-293.raw,19:E,0,0,0.468,1387.24599,0.596,11817.25392,0,0,0,0,1.776,19437.44915,0,0,0,0,0,0,0,0,0.758,77831.83093,0,0,0,0,0,0,0,0,0,0,0,0,0.303,37405.07509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80099.36688,12816.79993,19300.40895,2.843725517,88.51390693,4.980516203,2017-Jan26-1536-CN-Plate4-309.Raw,2017-jan26-1536-cn-plate4-309.raw,20:E,0,0,0,0,0.597,12816.79993,0,0,0,0,1.776,19300.40895,0,0,0,0,0,0,0,0,0.759,80099.36688,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39785.30923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37934.46777,23958.77569,19405.53432,2.174082389,31.87466664,9.25977171,2017-Jan26-1536-CN-Plate4-325.Raw,2017-jan26-1536-cn-plate4-325.raw,21:E,0,0,0.469,26685.51999,0.597,23958.77569,0,0,0,0,1.776,19405.53432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,23958.77569,0.725,37934.46777,0,0,0,0,0.304,39467.75426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99675.53472,12591.94993,18939.84380,2.174082389,85.8122803,4.986293736,2017-Jan26-1536-CN-Plate4-341.Raw,2017-jan26-1536-cn-plate4-341.raw,22:E,0,0,0,0,0.597,12591.94993,0,0,0,0,1.776,18939.84380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,99675.53472,0,0,0,0,0.304,40115.38762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96835.80982,12339.93368,18952.16126,2.174082389,83.31333267,4.88332182,2017-Jan26-1536-CN-Plate4-357.Raw,2017-jan26-1536-cn-plate4-357.raw,23:E,0,0,0,0,0.597,12339.93368,0,0,0,0,1.776,18952.16126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,96835.80982,0,0,0.707,1607.74618,0.305,39664.80837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10809.75744,19016.58137,,0,4.263288929,2017-Jan26-1536-CN-Plate4-373.Raw,2017-jan26-1536-cn-plate4-373.raw,24:E,0,0,0.470,45028.70432,0.597,10809.75744,0,0,0,0,1.776,19016.58137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,42355.62141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73065.56930,19976.05802,17465.06273,1.337543187,41.96736477,8.578293563,2017-Jan26-1536-CN-Plate4-6.Raw,2017-jan26-1536-cn-plate4-6.raw,1:F,0.430,62132.74020,0.468,22146.11737,0,0,1.396,24159.83802,1.421,73065.56930,1.776,17465.06273,0.778,19976.05802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10673.52129,6132.24156,18411.71795,2.843725517,12.36409536,2.497964168,2017-Jan26-1536-CN-Plate4-22.Raw,2017-jan26-1536-cn-plate4-22.raw,2:F,0.430,59080.04789,0.469,37551.34159,0,0,0,0,0,0,1.776,18411.71795,0.778,6132.24156,0,0,0,0,0.577,21965.03275,0.758,10673.52129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29472.21370,18559.06978,18629.67896,2.843725517,33.74087377,7.471573916,2017-Jan26-1536-CN-Plate4-38.Raw,2017-jan26-1536-cn-plate4-38.raw,3:F,0.429,61315.46932,0.468,27234.43663,0,0,0,0,0,0,1.776,18629.67896,0.778,18559.06978,0,0,0,0,0,0,0.758,29472.21370,0.628,18415.57456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39234.71155,24359.82798,18789.26694,2.843725517,44.53583158,9.723567741,2017-Jan26-1536-CN-Plate4-54.Raw,2017-jan26-1536-cn-plate4-54.raw,4:F,0.430,64454.87002,0.469,23235.83611,0,0,0,0,0,0,1.776,18789.26694,0.779,24359.82798,0,0,0,0,0,0,0.759,39234.71155,0,0,0.705,13339.49786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17808.66387,2.174082389,0,0,2017-Jan26-1536-CN-Plate4-70.Raw,2017-jan26-1536-cn-plate4-70.raw,5:F,0.430,60858.96243,0.469,41217.69187,0,0,0,0,0,0,1.776,17808.66387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,17963.27952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30829.90162,12583.72898,16514.61628,2.174082389,30.43973822,5.714814427,2017-Jan26-1536-CN-Plate4-86.Raw,2017-jan26-1536-cn-plate4-86.raw,6:F,0.430,59380.73524,0.469,27394.45324,0,0,0,0,0,0,1.776,16514.61628,0.779,12583.72898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726,30829.90162,0.645,16839.28380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39736.59974,13783.69641,16568.20958,2.174082389,39.10680932,6.239522901,2017-Jan26-1536-CN-Plate4-102.Raw,2017-jan26-1536-cn-plate4-102.raw,7:F,0.430,57869.30252,0.469,22620.79712,0,0,0,0,0,0,1.776,16568.20958,0.779,13783.69641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726,39736.59974,0,0,0.707,15508.57844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,16401.74025,,0,0,2017-Jan26-1536-CN-Plate4-118.Raw,2017-jan26-1536-cn-plate4-118.raw,8:F,0.432,53514.09617,0.470,38049.95518,0,0,0,0,0,0,1.776,16401.74025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50105.42688,0,17109.52848,1.042356705,22.894141,0,2017-Jan26-1536-CN-Plate4-134.Raw,2017-jan26-1536-cn-plate4-134.raw,9:F,0,0,0.470,25019.41459,0,0,0,0,0,0,1.776,17109.52848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,41094.93054,1.397,50105.42688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60310.58962,0,17388.49965,1.042356705,27.11496768,0,2017-Jan26-1536-CN-Plate4-150.Raw,2017-jan26-1536-cn-plate4-150.raw,10:F,0,0,0.470,21155.77751,0,0,0,0,0,0,1.776,17388.49965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42310.92019,1.397,60310.58962,0,0,1.270,1315.91907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91788.53366,9459.71492,17220.92296,1.042356705,41.66866973,4.119864079,2017-Jan26-1536-CN-Plate4-166.Raw,2017-jan26-1536-cn-plate4-166.raw,11:F,0,0,0.470,9818.88121,0,0,0,0,0,0,1.776,17220.92296,0.779,9459.71492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40740.62502,1.396,91788.53366,0,0,0,0,1.316,4989.87892,0,0,0,0,0,0,0,0,0,0,0,0
6910.16723,0,17170.69181,0.948682226,2.863405084,0,2017-Jan26-1536-CN-Plate4-182.Raw,2017-jan26-1536-cn-plate4-182.raw,12:F,0,0,0.470,38177.38401,0,0,0,0,0,0,1.776,17170.69181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41124.20531,0,0,0,0,0,0,0,0,1.076,21800.12269,1.224,6910.16723,0,0,0,0,0,0,0,0
60504.14999,0,19909.49010,0.948682226,21.62255716,0,2017-Jan26-1536-CN-Plate4-198.Raw,2017-jan26-1536-cn-plate4-198.raw,13:F,0,0,0.470,25168.97162,0,0,0,0,0,0,1.777,19909.49010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,41712.15631,0,0,0,0,0,0,0,0,0,0,1.225,60504.14999,1.115,18833.11360,0,0,0,0,0,0
90785.94336,3972.39047,18417.04622,0.948682226,35.07362546,1.617682237,2017-Jan26-1536-CN-Plate4-214.Raw,2017-jan26-1536-cn-plate4-214.raw,14:F,0,0,0.469,16652.82391,0,0,0,0,0,0,1.776,18417.04622,0.778,3972.39047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,42250.94199,0,0,0,0,0,0,0,0,0,0,1.224,90785.94336,0,0,1.174,22310.95509,0,0,0,0
26256.09931,0,19410.18403,1.337543187,13.56968075,0,2017-Jan26-1536-CN-Plate4-230.Raw,2017-jan26-1536-cn-plate4-230.raw,15:F,0,0,0.470,37740.10704,0,0,0,0,1.422,26256.09931,1.776,19410.18403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,40160.20973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,20995.80496,0,0
86314.10814,0,19599.55658,1.337543187,44.1778543,0,2017-Jan26-1536-CN-Plate4-246.Raw,2017-jan26-1536-cn-plate4-246.raw,16:F,0,0,0.469,22509.23968,0,0,0,0,1.421,86314.10814,1.776,19599.55658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40934.00306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,14402.69743
116009.4735,8832.93380,18922.36696,1.337543187,61.5016932,3.500989261,2017-Jan26-1536-CN-Plate4-262.Raw,2017-jan26-1536-cn-plate4-262.raw,17:F,0,0,0.470,12443.87902,0,0,1.396,14581.71944,1.422,116009.4735,1.776,18922.36696,0.778,8832.93380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,41724.95633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45232.04616,441.10883,19947.96117,2.843725517,48.36115435,0.165847336,2017-Jan26-1536-CN-Plate4-278.Raw,2017-jan26-1536-cn-plate4-278.raw,18:F,0,0,0.469,20885.17496,0,0,0,0,0,0,1.776,19947.96117,0.788,441.10883,0,0,0,0,0.576,10080.90627,0.758,45232.04616,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40864.39201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57257.33707,7543.42347,19981.32891,2.843725517,61.11611165,2.831427093,2017-Jan26-1536-CN-Plate4-294.Raw,2017-jan26-1536-cn-plate4-294.raw,19:F,0,0,0.469,12769.28174,0,0,0,0,0,0,1.776,19981.32891,0.777,7543.42347,0,0,0,0,0,0,0.758,57257.33707,0.628,6633.84397,0,0,0,0,0,0,0,0,0,0,0.305,40945.30385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66591.52158,11445.65857,20040.90230,2.843725517,70.86807008,4.283361997,2017-Jan26-1536-CN-Plate4-310.Raw,2017-jan26-1536-cn-plate4-310.raw,20:F,0,0,0.469,8571.37821,0,0,0,0,0,0,1.776,20040.90230,0.778,11445.65857,0,0,0,0,0,0,0.759,66591.52158,0,0,0.704,6276.06427,0,0,0,0,0,0,0,0,0.305,41871.79808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46943.02555,0,19447.80111,2.174082389,39.35843617,0,2017-Jan26-1536-CN-Plate4-326.Raw,2017-jan26-1536-cn-plate4-326.raw,21:F,0,0,0.469,22492.54556,0,0,0,0,0,0,1.776,19447.80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,10305.09910,0.725,46943.02555,0,0,0,0,0.304,41713.81045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65012.10168,3457.69261,19329.23458,2.174082389,54.8424453,1.341630703,2017-Jan26-1536-CN-Plate4-342.Raw,2017-jan26-1536-cn-plate4-342.raw,22:F,0,0,0.469,16251.93548,0,0,0,0,0,0,1.776,19329.23458,0.777,3457.69261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,65012.10168,0.644,9980.31649,0,0,0.304,41718.02195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72686.26676,3280.50256,19731.47236,2.174082389,60.06619639,1.246930222,2017-Jan26-1536-CN-Plate4-358.Raw,2017-jan26-1536-cn-plate4-358.raw,23:F,0,0,0.470,14725.97130,0,0,0,0,0,0,1.776,19731.47236,0.778,3280.50256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,72686.26676,0,0,0.707,10997.36609,0.304,42240.84487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,19391.64424,,0,0,2017-Jan26-1536-CN-Plate4-374.Raw,2017-jan26-1536-cn-plate4-374.raw,24:F,0,0,0.470,44625.33721,0,0,0,0,0,0,1.777,19391.64424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42658.48637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391.43865,47345.84548,17956.41636,1.337543187,6.363967977,19.77531786,2017-Jan26-1536-CN-Plate4-7.Raw,2017-jan26-1536-cn-plate4-7.raw,1:G,0.429,65289.66003,0.470,38911.39475,0,0,1.396,46072.26354,1.422,11391.43865,1.776,17956.41636,0,0,0.340,47345.84548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706.04133,47139.77632,18317.01024,2.843725517,1.986478634,19.30163918,2017-Jan26-1536-CN-Plate4-23.Raw,2017-jan26-1536-cn-plate4-23.raw,2:G,0.429,63213.86202,0.470,41490.93951,0,0,0,0,0,0,1.776,18317.01024,0,0,0.340,47139.77632,0,0,0.577,22884.85167,0.759,1706.04133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440.82542,47572.25280,18372.80266,2.843725517,6.315944702,19.4195683,2017-Jan26-1536-CN-Plate4-39.Raw,2017-jan26-1536-cn-plate4-39.raw,3:G,0.429,65892.31198,0.470,40832.01667,0,0,0,0,0,0,1.776,18372.80266,0,0,0.340,47572.25280,0,0,0,0,0.759,5440.82542,0.629,26503.24295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6958.37668,47201.59072,18230.08708,2.843725517,8.140819585,19.41910255,2017-Jan26-1536-CN-Plate4-55.Raw,2017-jan26-1536-cn-plate4-55.raw,4:G,0.429,65908.29803,0.469,37947.95737,0,0,0,0,0,0,1.776,18230.08708,0,0,0.339,47201.59072,0,0,0,0,0.758,6958.37668,0,0,0.704,28299.44006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47887.78930,17717.47598,2.174082389,0,20.27142129,2017-Jan26-1536-CN-Plate4-71.Raw,2017-jan26-1536-cn-plate4-71.raw,5:G,0.429,63393.06062,0.470,42392.10985,0,0,0,0,0,0,1.776,17717.47598,0,0,0.339,47887.78930,0,0,0,0,0,0,0,0,0,0,0.597,18873.44345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415.86553,43623.72217,16424.30481,2.174082389,2.39840777,19.92035098,2017-Jan26-1536-CN-Plate4-87.Raw,2017-jan26-1536-cn-plate4-87.raw,6:G,0.430,59157.95814,0.470,37825.02068,0,0,0,0,0,0,1.776,16424.30481,0,0,0.340,43623.72217,0,0,0,0,0,0,0,0,0,0,0,0,0.729,2415.86553,0.645,25608.18726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019.89114,45134.87543,16493.96760,2.174082389,3.973986769,20.52335581,2017-Jan26-1536-CN-Plate4-103.Raw,2017-jan26-1536-cn-plate4-103.raw,7:G,0.430,61259.82793,0.470,38847.20734,0,0,0,0,0,0,1.777,16493.96760,0,0,0.340,45134.87543,0,0,0,0,0,0,0,0,0,0,0,0,0.730,4019.89114,0,0,0.708,30918.51232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,42968.46278,16298.67383,,0,19.77237377,2017-Jan26-1536-CN-Plate4-119.Raw,2017-jan26-1536-cn-plate4-119.raw,8:G,0.430,56822.54505,0.470,39041.58161,0,0,0,0,0,0,1.776,16298.67383,0,0,0.340,42968.46278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46951.67695,45704.39955,17177.45251,1.042356705,21.36830036,19.95540354,2017-Jan26-1536-CN-Plate4-135.Raw,2017-jan26-1536-cn-plate4-135.raw,9:G,0,0,0.470,26219.44257,0,0,0,0,0,0,1.776,17177.45251,0,0,0.339,45704.39955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,36023.38746,1.397,46951.67695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49538.45703,46454.21556,17973.73398,1.042356705,21.54675104,19.38420904,2017-Jan26-1536-CN-Plate4-151.Raw,2017-jan26-1536-cn-plate4-151.raw,10:G,0,0,0.470,26163.26813,0,0,0,0,0,0,1.776,17973.73398,0,0,0.338,46454.21556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,35722.29536,1.396,49538.45703,0,0,1.269,1986.80174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52224.43652,46825.56316,17699.53651,1.042356705,23.06691402,19.8418599,2017-Jan26-1536-CN-Plate4-167.Raw,2017-jan26-1536-cn-plate4-167.raw,11:G,0,0,0.470,25156.42709,0,0,0,0,0,0,1.776,17699.53651,0,0,0.338,46825.56316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,35593.70367,1.397,52224.43652,0,0,0,0,1.316,19775.79230,0,0,0,0,0,0,0,0,0,0,0,0
6538.52927,45666.17554,17098.01496,0.948682226,2.720923971,20.03134969,2017-Jan26-1536-CN-Plate4-183.Raw,2017-jan26-1536-cn-plate4-183.raw,12:G,0,0,0.471,40342.86723,0,0,0,0,0,0,1.777,17098.01496,0,0,0.339,45666.17554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,35740.73761,0,0,0,0,0,0,0,0,1.077,20551.73500,1.226,6538.52927,0,0,0,0,0,0,0,0
43404.90891,47039.53535,19956.82277,0.948682226,15.47495789,17.67799009,2017-Jan26-1536-CN-Plate4-199.Raw,2017-jan26-1536-cn-plate4-199.raw,13:G,0,0,0.470,31036.88066,0,0,0,0,0,0,1.776,19956.82277,0,0,0.338,47039.53535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,35927.18725,0,0,0,0,0,0,0,0,0,0,1.224,43404.90891,1.114,19887.72495,0,0,0,0,0,0
53447.51942,56201.70107,19599.09703,0.948682226,19.40320705,21.50674378,2017-Jan26-1536-CN-Plate4-215.Raw,2017-jan26-1536-cn-plate4-215.raw,14:G,0,0,0.466,34482.99498,0,0,0,0,0,0,1.777,19599.09703,0,0,0.340,56201.70107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,34734.42831,0,0,0,0,0,0,0,0,0,0,1.226,53447.51942,0,0,1.175,33791.42888,0,0,0,0
27681.74112,51567.25797,19389.69125,1.337543187,14.32160153,19.9463947,2017-Jan26-1536-CN-Plate4-231.Raw,2017-jan26-1536-cn-plate4-231.raw,15:G,0,0,0.470,40713.43246,0,0,0,0,1.421,27681.74112,1.776,19389.69125,0,0,0.338,51567.25797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,35058.56428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,19088.83765,0,0
54633.93357,51000.58344,19481.11209,1.337543187,28.13311375,19.63462733,2017-Jan26-1536-CN-Plate4-247.Raw,2017-jan26-1536-cn-plate4-247.raw,16:G,0,0,0.469,31883.80099,0,0,0,0,1.421,54633.93357,1.776,19481.11209,0,0,0.337,51000.58344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,34660.97768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341,20543.46296
59214.86053,51630.56628,19309.81636,1.337543187,30.76250124,20.05349196,2017-Jan26-1536-CN-Plate4-263.Raw,2017-jan26-1536-cn-plate4-263.raw,17:G,0,0,0.470,31787.46484,0,0,1.396,33636.31180,1.422,59214.86053,1.776,19309.81636,0,0,0.338,51630.56628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,34714.93618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37028.37448,50466.62005,19637.54808,2.843725517,40.21576406,19.27428256,2017-Jan26-1536-CN-Plate4-279.Raw,2017-jan26-1536-cn-plate4-279.raw,18:G,0,0,0.470,27523.43592,0,0,0,0,0,0,1.776,19637.54808,0,0,0.338,50466.62005,0,0,0.576,10955.45025,0.758,37028.37448,0,0,0,0,0,0,0,0,0,0,0,0,0.303,36211.83785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43270.29804,50233.34853,20037.56271,2.843725517,46.05681806,18.80219264,2017-Jan26-1536-CN-Plate4-295.Raw,2017-jan26-1536-cn-plate4-295.raw,19:G,0,0,0.470,22039.85785,0,0,0,0,0,0,1.776,20037.56271,0,0,0.338,50233.34853,0,0,0,0,0.758,43270.29804,0.628,13045.32785,0,0,0,0,0,0,0,0,0,0,0.302,34731.25786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46257.02747,49028.22196,19286.56996,2.843725517,51.15306518,19.06568486,2017-Jan26-1536-CN-Plate4-311.Raw,2017-jan26-1536-cn-plate4-311.raw,20:G,0,0,0.470,17495.22696,0,0,0,0,0,0,1.776,19286.56996,0,0,0.338,49028.22196,0,0,0,0,0.758,46257.02747,0,0,0.704,13213.71391,0,0,0,0,0,0,0,0,0.303,34589.99950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36177.46143,50597.74873,19624.75164,2.174082389,30.05876834,19.33696398,2017-Jan26-1536-CN-Plate4-327.Raw,2017-jan26-1536-cn-plate4-327.raw,21:G,0,0,0.470,30156.54425,0,0,0,0,0,0,1.776,19624.75164,0,0,0.337,50597.74873,0,0,0,0,0,0,0,0,0,0,0.597,11791.08176,0.725,36177.46143,0,0,0,0,0.302,36016.35304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35628.58289,48744.20978,19290.49314,2.174082389,30.11566658,18.95138558,2017-Jan26-1536-CN-Plate4-343.Raw,2017-jan26-1536-cn-plate4-343.raw,22:G,0,0,0.469,29354.25427,0,0,0,0,0,0,1.776,19290.49314,0,0,0.337,48744.20978,0,0,0,0,0,0,0,0,0,0,0,0,0.725,35628.58289,0.643,16020.19011,0,0,0.301,33305.31834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
