product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_21 Rt(min),UV210_Additive_21 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Additive_23 Rt(min),UV210_Additive_23 AreaAbs,UV210_Additive_25 Rt(min),UV210_Additive_25 AreaAbs,UV210_Additive_27 Rt(min),UV210_Additive_27 AreaAbs
34579.41774,13210.98251,23216.71256,2.843725517,31.76624566,4.26771743,2017-Feb17-1536-CN-Plate3-107.Raw,2017-feb17-1536-cn-plate3-107.raw,E:11,0.0000,0.467,36656.96134,1.008,15451.92380,0,0,0,0,1.776,23216.71256,0.924,13210.98251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,34579.41774,0.628,19457.38501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40845.33782,14977.52535,23357.18842,2.843725517,37.29673945,4.80928775,2017-Feb17-1536-CN-Plate3-108.Raw,2017-feb17-1536-cn-plate3-108.raw,E:12,0.0000,0.469,36651.91035,1.008,16796.07131,0,0,0,0,1.778,23357.18842,0.926,14977.52535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758,40845.33782,0,0,0.705,18148.89744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24175.86137,0,23354.72012,2.174082389,16.87891597,0,2017-Feb17-1536-CN-Plate3-109.Raw,2017-feb17-1536-cn-plate3-109.raw,E:13,0.0000,0.468,41572.49914,1.008,15716.92089,0,0,0,0,1.776,23354.72012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,15762.71542,0.725,24175.86137,0,0,0,0,0,0,0,0,0,0,0,0
32052.28118,7115.43240,23314.55503,2.174082389,22.41656552,2.28894538,2017-Feb17-1536-CN-Plate3-110.Raw,2017-feb17-1536-cn-plate3-110.raw,E:14,0.0000,0.469,38195.92208,1.009,16050.75385,0,0,0,0,1.778,23314.55503,0.926,7115.43240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727,32052.28118,0.646,20558.30440,0,0,0,0,0,0,0,0,0,0
34386.78148,8571.27434,23897.16928,2.174082389,23.46293461,2.690049052,2017-Feb17-1536-CN-Plate3-111.Raw,2017-feb17-1536-cn-plate3-111.raw,E:15,0.0000,0.469,36797.77790,1.010,15479.51898,0,0,0,0,1.778,23897.16928,0.926,8571.27434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727,34386.78148,0,0,0.710,30365.18505,0,0,0,0,0,0,0,0
,0,23986.25102,,0,0,2017-Feb17-1536-CN-Plate3-112.Raw,2017-feb17-1536-cn-plate3-112.raw,E:16,0.0000,0.468,55589.40869,1.006,15745.26767,0,0,0,0,1.776,23986.25102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28019.42627,25642.38147,23564.77723,1.042356705,9.295516532,8.161242485,2017-Feb17-1536-CN-Plate3-113.Raw,2017-feb17-1536-cn-plate3-113.raw,E:17,0.0000,0.467,44628.21734,0,0,1.240,3484.20311,1.396,28019.42627,1.776,23564.77723,0.924,25642.38147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,65598.55831,0,0,0,0,0,0
105233.9188,66540.50000,23472.60833,1.042356705,35.04870846,21.26111181,2017-Feb17-1536-CN-Plate3-114.Raw,2017-feb17-1536-cn-plate3-114.raw,E:18,0.0000,0.466,16222.21588,0,0,0,0,1.396,105233.9188,1.776,23472.60833,0.924,66540.50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,80237.39212,0,0,0,0,0,0
104965.6551,68408.29001,23182.33510,1.042356705,35.39709887,22.13160033,2017-Feb17-1536-CN-Plate3-115.Raw,2017-feb17-1536-cn-plate3-115.raw,E:19,0.0000,0.467,17926.04309,0,0,0,0,1.397,104965.6551,1.777,23182.33510,0.925,68408.29001,0,0,1.316,5971.01137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,81308.66037,0,0,0,0,0,0
0,13440.68415,23359.14038,0.948682226,0,4.315446952,2017-Feb17-1536-CN-Plate3-116.Raw,2017-feb17-1536-cn-plate3-116.raw,E:20,0.0000,0.468,54916.94185,0,0,0,0,0,0,1.777,23359.14038,0.925,13440.68415,0,0,0,0,1.076,30623.67451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,65993.61482,0,0,0,0,0,0
116322.1507,64021.63040,23721.75331,0.948682226,34.88973455,20.2414308,2017-Feb17-1536-CN-Plate3-117.Raw,2017-feb17-1536-cn-plate3-117.raw,E:21,0.0000,0.468,19331.65460,0,0,0,0,0,0,1.778,23721.75331,0.926,64021.63040,0,0,0,0,0,0,1.226,116322.1507,1.103,19575.61725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,79428.42272,0,0,0,0,0,0
129924.5242,69926.68705,25902.97928,0.948682226,35.68810141,20.24671168,2017-Feb17-1536-CN-Plate3-118.Raw,2017-feb17-1536-cn-plate3-118.raw,E:22,0.0000,0.467,16964.29356,0,0,0,0,0,0,1.777,25902.97928,0.925,69926.68705,0,0,0,0,0,0,1.226,129924.5242,0,0,1.175,15274.32962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,85610.18947,0,0,0,0,0,0
3266.71388,11848.44114,26061.78321,1.337543187,1.257407502,3.409717127,2017-Feb17-1536-CN-Plate3-119.Raw,2017-feb17-1536-cn-plate3-119.raw,E:23,0.0000,0.467,53654.02962,0,0,0,0,0,0,1.776,26061.78321,0.924,11848.44114,0,0,0,0,0,0,0,0,0,0,0,0,1.311,30267.09771,1.422,3266.71388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,67094.00422,0,0,0,0,0,0
131140.5199,66878.98387,23506.87091,1.337543187,55.96431027,21.33811774,2017-Feb17-1536-CN-Plate3-120.Raw,2017-feb17-1536-cn-plate3-120.raw,E:24,0.0000,0.466,15554.84511,0,0,0,0,0,0,1.776,23506.87091,0.925,66878.98387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,131140.5199,1.343,10471.80126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,83394.76862,0,0,0,0,0,0
27434.66007,0,21103.73145,1.042356705,10.16290719,0,2017-Feb17-1536-CN-Plate3-121.Raw,2017-feb17-1536-cn-plate3-121.raw,F:1,0.0000,0.468,41371.36776,1.009,12185.40551,0,0,1.396,27434.66007,1.776,21103.73145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30793.84291,0,22443.06729,1.042356705,10.72653134,0,2017-Feb17-1536-CN-Plate3-122.Raw,2017-feb17-1536-cn-plate3-122.raw,F:2,0.0000,0.468,47212.46572,1.007,13774.89675,0,0,1.396,30793.84291,1.776,22443.06729,0,0,1.269,10329.13968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32265.44474,0,21802.81757,1.042356705,11.56918225,0,2017-Feb17-1536-CN-Plate3-123.Raw,2017-feb17-1536-cn-plate3-123.raw,F:3,0.0000,0.468,42562.16777,1.009,12641.53946,0,0,1.396,32265.44474,1.776,21802.81757,0,0,0,0,1.316,28804.39249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6255.32228,6255.32228,23131.60904,0.948682226,1.924092177,2.028173528,2017-Feb17-1536-CN-Plate3-124.Raw,2017-feb17-1536-cn-plate3-124.raw,F:4,0.0000,0.468,53765.33831,1.008,12377.15543,0,0,0,0,1.776,23131.60904,0,0,0,0,0,0,1.076,29546.99866,1.224,6255.32228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224,6255.32228,0,0,0,0
29765.16765,29765.16765,21998.61581,0.948682226,9.627089409,10.14785473,2017-Feb17-1536-CN-Plate3-125.Raw,2017-feb17-1536-cn-plate3-125.raw,F:5,0.0000,0.468,44954.02793,1.009,11733.50052,0,0,0,0,1.776,21998.61581,0,0,0,0,0,0,0,0,1.225,29765.16765,1.114,48644.37170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,29765.16765,0,0,0,0
35677.12001,35677.12001,22871.11700,0.948682226,11.09901507,11.69940236,2017-Feb17-1536-CN-Plate3-126.Raw,2017-feb17-1536-cn-plate3-126.raw,F:6,0.0000,0.468,47499.25239,1.007,12862.75522,0,0,0,0,1.776,22871.11700,0,0,0,0,0,0,0,0,1.224,35677.12001,0,0,1.174,42053.24081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224,35677.12001,0,0,0,0
14612.46684,0,22273.22623,1.337543187,6.581266653,0,2017-Feb17-1536-CN-Plate3-127.Raw,2017-feb17-1536-cn-plate3-127.raw,F:7,0.0000,0.468,46678.41853,1.011,10826.58537,0,0,0,0,1.776,22273.22623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,20454.94942,1.422,14612.46684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38820.87115,0,23135.98827,1.337543187,16.8324099,0,2017-Feb17-1536-CN-Plate3-128.Raw,2017-feb17-1536-cn-plate3-128.raw,F:8,0.0000,0.468,46747.08868,1.009,9897.06692,0,0,0,0,1.776,23135.98827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,38820.87115,1.342,34327.77906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47200.45766,0,22125.85813,1.337543187,21.40006849,0,2017-Feb17-1536-CN-Plate3-129.Raw,2017-feb17-1536-cn-plate3-129.raw,F:9,0.0000,0.468,42598.84367,1.009,8044.75977,0,0,0,0,1.776,22125.85813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,47200.45766,0,0,1.396,37346.90248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46874.19945,0,23367.02201,2.843725517,42.78380779,0,2017-Feb17-1536-CN-Plate3-130.Raw,2017-feb17-1536-cn-plate3-130.raw,F:10,0.0000,0.467,29888.77277,1.007,12438.65359,0,0,0,0,1.776,23367.02201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,10484.67231,0.755,46874.19945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56631.32449,0,22574.29677,2.843725517,53.50463767,0,2017-Feb17-1536-CN-Plate3-131.Raw,2017-feb17-1536-cn-plate3-131.raw,F:11,0.0000,0.467,22362.70155,1.009,12104.20314,0,0,0,0,1.776,22574.29677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,56631.32449,0.628,1882.99280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66660.66925,0,23446.61310,2.843725517,60.63710952,0,2017-Feb17-1536-CN-Plate3-132.Raw,2017-feb17-1536-cn-plate3-132.raw,F:12,0.0000,0.467,20192.22888,1.005,13602.62110,0,0,0,0,1.776,23446.61310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,66660.66925,0,0,0.702,1833.73466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18392.27209,0,22632.05114,2.174082389,13.25100229,0,2017-Feb17-1536-CN-Plate3-133.Raw,2017-feb17-1536-cn-plate3-133.raw,F:13,0.0000,0.468,44175.20043,1.009,12056.62634,0,0,0,0,1.776,22632.05114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,16904.48172,0.725,18392.27209,0,0,0,0,0,0,0,0,0,0,0,0
26513.60648,0,23388.64385,2.174082389,18.48421566,0,2017-Feb17-1536-CN-Plate3-134.Raw,2017-feb17-1536-cn-plate3-134.raw,F:14,0.0000,0.469,44044.96195,1.010,12317.84102,0,0,0,0,1.777,23388.64385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726,26513.60648,0.646,23502.48880,0,0,0,0,0,0,0,0,0,0
28891.32822,0,22860.68180,2.174082389,20.6070389,0,2017-Feb17-1536-CN-Plate3-135.Raw,2017-feb17-1536-cn-plate3-135.raw,F:15,0.0000,0.468,43181.49551,1.008,12036.27765,0,0,0,0,1.776,22860.68180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,28891.32822,0,0,0.707,40149.32944,0,0,0,0,0,0,0,0
,0,23883.56372,,0,0,2017-Feb17-1536-CN-Plate3-136.Raw,2017-feb17-1536-cn-plate3-136.raw,F:16,0.0000,0.469,51962.00993,1.010,11834.31940,0,0,0,0,1.776,23883.56372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103.18117,0,23309.79834,1.042356705,1.71151259,0,2017-Feb17-1536-CN-Plate3-137.Raw,2017-feb17-1536-cn-plate3-137.raw,F:17,0.0000,0.467,51744.54884,0,0,1.240,3563.13338,1.396,5103.18117,1.776,23309.79834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,63932.80261,0,0,0,0,0,0
21860.04621,0,23342.15076,1.042356705,7.321293774,0,2017-Feb17-1536-CN-Plate3-138.Raw,2017-feb17-1536-cn-plate3-138.raw,F:18,0.0000,0.467,48238.27188,0,0,0,0,1.396,21860.04621,1.776,23342.15076,0,0,1.269,10488.13488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,67816.54378,0,0,0,0,0,0
101589.7854,89582.97561,22749.55555,1.042356705,34.91039433,29.53342608,2017-Feb17-1536-CN-Plate3-139.Raw,2017-feb17-1536-cn-plate3-139.raw,F:19,0.0000,0.467,18528.46391,0,0,0,0,1.397,101589.7854,1.777,22749.55555,0,0,0,0,1.316,6871.92121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,84159.09100,1.221,89582.97561,0,0,0,0
0,0,23954.73064,0.948682226,0,0,2017-Feb17-1536-CN-Plate3-140.Raw,2017-feb17-1536-cn-plate3-140.raw,F:20,0.0000,0.468,53999.88095,0,0,0,0,0,0,1.777,23954.73064,0,0,0,0,0,0,1.076,30788.15962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,56835.56768,0,0,0,0,0,0
18928.54846,18928.54846,22688.73639,0.948682226,5.935933533,6.257030407,2017-Feb17-1536-CN-Plate3-141.Raw,2017-feb17-1536-cn-plate3-141.raw,F:21,0.0000,0.466,49627.95076,0,0,0,0,0,0,1.776,22688.73639,0,0,0,0,0,0,0,0,1.224,18928.54846,1.113,50791.67770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,64913.86812,1.224,18928.54846,0,0,0,0
189888.8,189888.8,23287.49462,0.948682226,58.0174464,61.15582735,2017-Feb17-1536-CN-Plate3-142.Raw,2017-feb17-1536-cn-plate3-142.raw,F:22,0.0000,0.465,19183.65890,0,0,0,0,0,0,1.776,23287.49462,0,0,0,0,0,0,0,0,1.221,189888.8,0,0,1.174,15199.08139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,87719.71095,1.221,189888.8,0,0,0,0
4622.20567,0,26021.51547,1.337543187,1.781909967,0,2017-Feb17-1536-CN-Plate3-143.Raw,2017-feb17-1536-cn-plate3-143.raw,F:23,0.0000,0.467,53048.53555,0,0,0,0,0,0,1.776,26021.51547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,28792.47148,1.421,4622.20567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,63854.86152,0,0,0,0,0,0
52865.54508,0,23320.12226,1.337543187,22.74107385,0,2017-Feb17-1536-CN-Plate3-144.Raw,2017-feb17-1536-cn-plate3-144.raw,F:24,0.0000,0.466,43060.34107,0,0,0,0,0,0,1.776,23320.12226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,52865.54508,1.342,24264.16178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,77867.30595,0,0,0,0,0,0
87755.80727,71210.58970,22420.66201,1.042356705,30.59884697,23.82085875,2017-Feb17-1536-CN-Plate3-145.Raw,2017-feb17-1536-cn-plate3-145.raw,G:1,0.0000,0.468,21124.87296,1.009,15853.72069,0,0,1.396,87755.80727,1.776,22420.66201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,71210.58970,0,0
96224.69470,71844.09660,22182.13055,1.042356705,33.91258635,24.29120699,2017-Feb17-1536-CN-Plate3-146.Raw,2017-feb17-1536-cn-plate3-146.raw,G:2,0.0000,0.468,19190.17272,1.009,15774.86286,0,0,1.398,96224.69470,1.777,22182.13055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,71844.09660,0,0
105745.4623,72674.74645,22463.44229,1.042356705,36.80129147,24.26433988,2017-Feb17-1536-CN-Plate3-147.Raw,2017-feb17-1536-cn-plate3-147.raw,G:3,0.0000,0.467,18313.95044,1.008,15372.93276,0,0,1.396,105745.4623,1.776,22463.44229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,72674.74645,0,0
8237.99668,63911.28790,23486.72102,0.948682226,2.495636052,20.40875178,2017-Feb17-1536-CN-Plate3-148.Raw,2017-feb17-1536-cn-plate3-148.raw,G:4,0.0000,0.468,46640.29846,1.010,13631.60033,0,0,0,0,1.776,23486.72102,0,0,0,0,0,0,1.076,27929.53597,1.225,8237.99668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,63911.28790,0,0
149319.7305,72809.18457,22471.02290,0.948682226,47.27988184,24.30102478,2017-Feb17-1536-CN-Plate3-149.Raw,2017-feb17-1536-cn-plate3-149.raw,G:5,0.0000,0.467,3976.87255,1.009,15747.77768,0,0,0,0,1.776,22471.02290,0,0,0,0,0,0,0,0,1.224,149319.7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,72809.18457,0,0
146788.6289,74452.04110,23500.63475,0.948682226,44.44212826,23.76064793,2017-Feb17-1536-CN-Plate3-150.Raw,2017-feb17-1536-cn-plate3-150.raw,G:6,0.0000,0.467,8103.99902,1.007,16159.54042,0,0,0,0,1.776,23500.63475,0,0,0,0,0,0,0,0,1.224,146788.6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,74452.04110,0,0
29678.64507,65405.20444,23796.69324,1.337543187,12.51112995,20.61374782,2017-Feb17-1536-CN-Plate3-151.Raw,2017-feb17-1536-cn-plate3-151.raw,G:7,0.0000,0.468,42007.10129,1.011,13918.52767,0,0,0,0,1.776,23796.69324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,22765.08112,1.422,29678.64507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,65405.20444,0,0
154707.7137,76224.48763,23476.09872,1.337543187,66.1081674,24.3517317,2017-Feb17-1536-CN-Plate3-152.Raw,2017-feb17-1536-cn-plate3-152.raw,G:8,0.0000,0.468,9125.25434,1.008,16890.81669,0,0,0,0,1.776,23476.09872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,154707.7137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,76224.48763,0,0
147420.2069,73785.32044,23275.86801,1.337543187,63.53604944,23.77526386,2017-Feb17-1536-CN-Plate3-153.Raw,2017-feb17-1536-cn-plate3-153.raw,G:9,0.0000,0.467,10286.85460,1.009,15716.50481,0,0,0,0,1.776,23275.86801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,147420.2069,0,0,1.400,337.77311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,73785.32044,0,0
62851.62043,76176.40187,25113.22484,2.843725517,53.37807808,22.74988648,2017-Feb17-1536-CN-Plate3-154.Raw,2017-feb17-1536-cn-plate3-154.raw,G:10,0.0000,0.469,19072.82814,1.010,14956.37177,0,0,0,0,1.778,25113.22484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,9156.35232,0.759,62851.62043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,76176.40187,0,0
72396.93576,74676.13650,24512.40121,2.843725517,62.99169098,22.84847654,2017-Feb17-1536-CN-Plate3-155.Raw,2017-feb17-1536-cn-plate3-155.raw,G:11,0.0000,0.467,14695.35456,1.008,15623.34669,0,0,0,0,1.776,24512.40121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,72396.93576,0.628,2798.58002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,74676.13650,0,0
71049.31939,75622.54542,23884.60146,2.843725517,63.44404456,23.74622376,2017-Feb17-1536-CN-Plate3-156.Raw,2017-feb17-1536-cn-plate3-156.raw,G:12,0.0000,0.467,17928.72969,1.007,15805.24991,0,0,0,0,1.776,23884.60146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,71049.31939,0,0,0.704,7128.73126,0,0,0,0,0,0,0,0,0,0,0,0,0.868,75622.54542,0,0
75243.24641,72305.74215,23346.35044,2.174082389,52.55158103,23.22817297,2017-Feb17-1536-CN-Plate3-157.Raw,2017-feb17-1536-cn-plate3-157.raw,G:13,0.0000,0.467,16835.18033,1.009,14844.38753,0,0,0,0,1.776,23346.35044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,3916.74748,0.723,75243.24641,0,0,0,0,0,0,0,0,0.868,72305.74215,0,0
101663.0014,75486.31708,24114.92813,2.174082389,68.74074216,23.4770502,2017-Feb17-1536-CN-Plate3-158.Raw,2017-feb17-1536-cn-plate3-158.raw,G:14,0.0000,0.468,11754.34076,1.008,16160.25249,0,0,0,0,1.776,24114.92813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,101663.0014,0,0,0,0,0,0,0,0,0.868,75486.31708,0,0
110781.6298,76618.37797,23257.82431,2.174082389,77.66689194,24.70729107,2017-Feb17-1536-CN-Plate3-159.Raw,2017-feb17-1536-cn-plate3-159.raw,G:15,0.0000,0.469,4319.65013,1.010,15867.02868,0,0,0,0,1.777,23257.82431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,110781.6298,0,0,0.709,487.59919,0,0,0,0,0.870,76618.37797,0,0
,64052.62870,24142.84128,,0,19.89801904,2017-Feb17-1536-CN-Plate3-160.Raw,2017-feb17-1536-cn-plate3-160.raw,G:16,0.0000,0.468,50162.15230,1.010,14418.09289,0,0,0,0,1.776,24142.84128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,64052.62870,0,0
100198.63220,70307.19567,22982.42931,1.042356705,34.08344524,22.94378721,2017-Feb17-1536-CN-Plate3-161.Raw,2017-feb17-1536-cn-plate3-161.raw,G:17,0.0000,0.466,17874.10853,0,0,0,0,1.396,100198.63220,1.776,22982.42931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,76693.03122,0,0,0.869,70307.19567,0,0
113450.2803,73533.63122,23268.85159,1.042356705,38.11608188,23.70130869,2017-Feb17-1536-CN-Plate3-162.Raw,2017-feb17-1536-cn-plate3-162.raw,G:18,0.0000,0.467,11828.51271,0,0,0,0,1.398,113450.2803,1.778,23268.85159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,83255.73079,0,0,0.870,73533.63122,0,0
